Word pair;Human jugdement;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
old,new;1.58;-0.1600693481474538;0.32785033819923226;0.4533588223684177;0.222780395521328;-0.020732270178506172;0.1741364363631554;0.15686496141439574;-0.007524362098760131;0.42536133871720344;0.037843161589945884;0.5
smart,intelligent;9.2;0.8543646792874182;0.5860168340193475;0.7436606007153413;0.6495274845203141;0.5167392487297542;0.9009424019825106;0.9140907207792685;0.9772380310384073;0.4677508716294615;0.14517322786552606;1.0
hard,difficult;8.77;0.7177140749984702;0.5713721393070554;0.6258613472960284;0.6025747261629952;0.33639204725890137;0.700018078986102;0.5736335306000759;0.8041076892135919;0.5306081761126471;0.7967954014274168;1.0
happy,cheerful;9.55;0.6651131956408424;0.549732396827336;0.5721913172170304;0.38377384117519575;0.4350871606392418;0.7236061041938827;0.7213652458996584;0.9103210667740016;0.5709901550832256;0.10265890543557042;0.5
hard,easy;0.95;-0.120431061853364;0.5655670375663405;0.518852878806934;0.47096269769632926;-0.04037193842292527;0.21007096476941314;0.20263024818987824;-0.034730337874570756;0.34314021869649924;0.1124443709908168;0.5
fast,rapid;8.75;0.785670452961919;0.4547774363838943;0.6263684110432624;0.4766826760719361;0.22972948057056108;0.9512960210172321;0.8881135242668138;0.9430663899846209;0.5468833923887184;0.2183675276406655;1.0
happy,glad;9.17;0.8049481790033466;0.6589001960156521;0.7701864215752944;0.7408889975979509;0.3641481505350046;0.8573385646338639;0.7994349857031582;0.9068948662793168;0.6466560046800577;0.21299681190938477;1.0
short,long;1.23;-0.2509749917767488;0.6534800159994371;0.7718426676303269;0.5768436234905174;0.016494215964100598;0.2374014449959461;0.22241402219070788;-0.009432827090401412;0.37051454522800087;0.02928753867125205;0.9134901343268208
stupid,dumb;9.58;0.8344836053834455;0.7460512638486085;0.9172346367363297;0.8173137458235109;0.45785787382215337;0.9370236286319878;0.8083069731906507;0.8986131953887978;0.5483806396360256;0.23555127290708863;1.0
weird,strange;8.93;0.7937258457938091;0.7186159560507627;0.867186095007707;0.816457703871363;0.4666538995690963;0.8789727493456372;0.7968696250688055;0.9692573819266712;0.5497832859440712;0.07826817428426057;0.5
wide,narrow;1.03;-0.1782051828584554;0.5573782907906779;0.5785234623302719;0.45761033138059787;-0.02375370580281107;0.1394653264004702;0.1464283996431727;-0.11267923198512292;0.47737550258615524;0.08827263844472676;0.5
bad,awful;8.42;0.3676484272764079;0.5742742576472207;0.7721672367942257;0.552725270071272;0.21829383886012796;0.6187404909251183;0.5312575186460358;0.5789113720246196;0.45751991164792427;0.15967189717827884;0.5
easy,difficult;0.58;-0.1635299458797574;0.7122500547436603;0.611084417037488;0.5890910303147116;-0.11734778960539043;0.3248844989919471;0.32578950478277985;-0.0011439005595555592;0.3906097148676381;0.10716859280234109;0.5
