Word pair;Human jugdement;CosineNormWeightedJiangConrath+Sanchez2011;Zhou+Seco;CosineNormJiangConrath+Sanchez2011;PirroSeco+Seco;Taieb2014;Gao2015Strategy3+CondProbRefHyponyms;JiangConrath+Sanchez2011;Meng2012+Seco;FaITH+Seco;Lin+Seco;Li2003Strategy3;Sanchez2012;Meng2014+Seco;Mubaid;Resnik+CondProbRefLeavesSubsumersRatio;PedersenPath;LeacockChodorow;Garla+Sanchez2011;Rada;WuPalmerFast;CaiStrategy2+Cai;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
computer,keyboard;7.62;0.5796490944724318;0.5706834658399131;0.3621726800966987;-0.6497567043321518;0.3073304284715437;0.5278871548361244;-6.039715179980611;0.47252901840731165;0.23991126303927943;0.38698134324743083;0.4723665527410147;0.6214883767462702;0.7729675646009827;-0.8054589563221122;5.549119767731808;0.25;2.1972245773362196;0.06631550238497017;-0.5;0.8;0.6089218699417159;0.14781836719602076;0.4821319266439877;0.5425749579195642;0.39639152138993716;0.16759405378715825;0.27334369965505656;0.13908318982521684;0.1654538238972466;0.4417028778107233;0.05486524075621606;0.5281763969386087
jerusalem,israel;8.46;0.30601692817697534;0.4045603652098373;0.30601692817697534;-0.9559490364140937;0.22079925548440005;0.28672293332260945;-6.806434542414975;0.41625630870235253;0.21066620256073812;0.3480169878619688;0.22313016014842982;0.2937312030567103;0.5219053724371091;-1.1452297205741955;6.06458873911324;0.14285714285714285;1.6376087894007967;0.06019429846185633;-2.0;0.6666666666666666;0.49976402100871214;0.5955604586654346;0.683478152876528;0.704746822788636;0.5141188234224218;0.12801798520782603;0.6623580276971632;0.5019123775673648;0.5147854426382308;0.5579493733001396;0.04798368620526366;0.5
planet,galaxy;8.11;0.10174229121229572;0.2860327540033343;0.10174229121229561;-1.4959718203752215;0.08820125368916112;0.07914454280475207;-10.356268549581893;0.13574418990040327;0.06796993743324815;0.1272881099941945;0.17377394345044514;0.34792330342030686;0.21280843997674168;-1.2608942885245202;1.8594240083738558;0.125;1.5040773967762742;0.04217178431047198;-2.5;0.7142857142857143;0.4147293817719054;0.25668559569289573;0.6075035330212185;0.5929404932375879;0.63385097777274;0.19599760483196527;0.3099964821598027;0.3610670781547024;0.3651499513564871;0.37528598862556983;0.0074069841216604084;0.7945565747404496
canyon,landscape;7.53;0.0366679026386888;0.1926339397019956;0.03666790263868869;-1.7797019230581759;0.021785929545808703;0.003353041696923889;-12.222543365069393;0.07619609796497895;0.03811581979045368;0.07343269231394134;0.06392786120670757;0.16349873228287948;0.025112142079580603;-1.5880748662869144;1.2065397194385108;0.08333333333333333;1.0986122886681098;0.03643639423816618;-4.5;0.26666666666666666;0.3456909773096589;0.05202438805605182;0.28514735132328;0.38366151775453894;0.24369649784578887;0.019938466163055682;0.28073975862104483;0.18500879582219792;0.17348532430521527;0.2435678452044991;0.00544231890600967;0.17074826965010217
opec,country;5.63;0.36982399409765676;0.4776396628122894;0.36982399409765687;-0.6426607903398354;0.2075806319853132;0.29274964099295425;-5.939015235285543;0.5246898678358018;0.267259298638503;0.42179102402426494;0.22313016014842982;0.2630344058337939;0.5875327282802371;-1.2213256282451583;6.229119928294943;0.14285714285714285;1.6376087894007967;0.0672131974711311;-2.0;0.5714285714285714;0.5516624995330269;0.14853988409137459;0.22361945856963764;0.06632852941565506;0.2106348921728731;0.07661540961377239;0.2508484411984429;0.19348352998582075;0.17018318516413944;0.3750627062704074;0.051238368676001046;0.5
day,summer;3.94;0.558460779859173;0.6015652098784925;0.558460779859173;-0.27880691805531044;0.3654904539618682;0.5529395152537068;-3.654442221316202;0.7275373427636922;0.37617541067110044;0.5466968930765246;0.4723665527410147;0.5405683813627027;0.8081193030595873;-0.8806000578467812;6.9215321468968325;0.25;2.1972245773362196;0.09700370642089058;-0.5;0.7272727272727273;0.6646764196521014;0.4087257342004312;0.35323683016095925;0.5831630061168458;0.4481314982882494;0.1285295541577422;0.20214647330520036;0.1793432338221602;0.18103823887762543;0.27541538547790523;0.0062475103199785;0.6276494904210097
day,dawn;7.53;0.558460779859173;0.6324636623928567;0.558460779859173;-0.27880691805531044;0.38599259386039625;0.6736770485144233;-3.654442221316202;0.7275373427636922;0.37617541067110044;0.5466968930765246;0.6065306597126334;0.6374299206152918;0.8725986253449145;-0.6836479149932371;6.9215321468968325;0.3333333333333333;2.4849066497880004;0.09700370642089058;0.0;0.8;0.6766324697808229;0.2047595938502954;0.4231088933195281;0.49378038331421525;0.3310862627611903;0.016778424584554388;0.15996399026218627;0.2018771440407485;0.1445446891716246;0.3814666056253834;0.03273964662030482;0.751732753635321
country,citizen;7.31;0.17858055725822464;0.41911541050486334;0.17858055725822453;-1.0331161740792858;0.03979775383556607;0.015860586374617628;-8.810329147361122;0.12431309087795817;0.06223206775739521;0.11717226328664838;0.1353352832366127;0.17687776208407924;0.1462915544981507;-1.429906202180836;1.2065397194385108;0.1111111111111111;1.3862943611198906;0.048495057030063154;-3.0;0.4;0.5112025478698695;0.29179677990729175;0.33628875290608107;0.45205390242636173;0.20985935990457358;0.0019408385680531263;0.29254574045860166;0.2888735165209912;0.39350099588360277;0.3769627277572619;0.023234077854898862;0.2056463438123671
planet,people;5.75;0.04651487978808311;0.3530894687478663;0.04651487978808311;-1.3122959949117168;0.0;0.006948207026836398;-11.870774403442155;0.0;0.0;0.0;0.1353352832366127;0.07400058144377697;0.0;-1.488366871210287;0.0;0.1111111111111111;1.3862943611198906;0.03739499186159933;-3.0;0.0;0.43453066146119995;0.04847142358030535;0.1329348145146075;0.37574403531792455;0.08704715445718245;0.167864698666736;0.2267712982241074;0.1378494529827182;0.14308865339274404;0.10032394228849105;0.0033174847303819466;0.2506178242584877
environment,ecology;8.81;0.9113274890720351;0.8357306892658971;0.9113274890720351;0.4536803941534169;0.7481176866906343;0.8378962602984638;0.09632253897119902;1.3205755563462258;0.7268401970767084;0.8418152395423087;0.7788007830714049;0.8073549220576042;0.9857607575342345;-0.3195286648076292;13.416744986750345;0.5;2.890371757896165;0.35620718710802246;0.5;0.9090909090909091;0.8605431077666386;0.49681029507748786;0.5446606734806577;0.5066471568065396;0.4299759795728525;0.3991015062492981;0.43143315003323485;0.4108486478777607;0.4592091648988129;0.673236693789938;0.18572339293030324;0.8245980158652554
