Word pair;Human jugdement;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
brazil,nut;1.1;0.0998726915653082;0.23900318749084104;0.29976292834118246;0.17034556142571103;-0.048115396390279355;0.10733064212143208;0.05215500731747876;0.09989109082300185;0.3096892674655936;0.04911442684140572;0.7944405355287019
brazil,triple;0.6;0.053801613947490445;0.13283328974922268;0.1360615825242152;-0.04480602936034091;0.0716988877653881;-0.02275338375373364;-0.007873692295403599;0.009536265296088324;0.10852739783713689;0.002138184634428815;0.1544099777809537
cd,aglow;1.8;0.09614820865550436;0.12566280419539982;0.00914329970914574;-0.0036216753600536006;0.0;0.006088027167634198;0.02902286675333774;0.030985353336809348;0.19596919293367607;0.004299982685622422;0.5
harvard,yale;5.9;0.5910501980144687;0.8217944337560226;0.5909623236629655;0.623488998972605;0.09780541938113416;0.76773129647247;0.7210638516510769;0.7420714206957212;0.541788973982623;0.11790057367861181;0.5
harvard,cambridge;8.1;0.5858730270816075;0.6166878740356636;0.5858818289775636;0.605044911172011;0.15711231583266416;0.5500996812898413;0.4946011365249453;0.5031255399914372;0.4675038540119152;0.16958809386708062;0.5
israel,east;2.1;0.2884938117571759;0.21103809032069465;0.3007478002040114;0.06102315152361449;-0.004304424486413263;0.17956025518005;0.12756508663621607;0.14510652641168514;0.23801724082427322;0.009307909912721648;0.5
israel,israeli;8.1;0.6991930113546704;0.7969699764876268;0.8031618533849951;0.6865879215569286;0.15928175370096379;0.9076954665311202;0.8536459140962134;0.854253300422364;0.5433778079549072;0.14101105319008414;0.5
japanese,american;4.0;0.4409793183089919;0.4498035257581669;0.6047583397756994;0.5906795778052529;0.28067612097790945;0.26322570824007424;0.22792709045161555;0.2179624052830093;0.34957670500555843;0.0158786684153383;0.5
jerusalem,israel;8.2;0.5955604586654346;0.683478152876528;0.704746822788636;0.5141188234224218;0.12801798520782603;0.6623580276971632;0.5019123775673648;0.5147854426382308;0.5579493733001396;0.04798368620526366;0.5
jerusalem,wall;0.3;0.09184886391899194;0.2766463533351773;0.1774534190498858;0.15694104976655696;0.008040337659598022;0.08278469069271753;0.03784872459402509;0.05070858887626538;0.23880517912616372;0.0064999644466406225;0.5
mexico,brazil;4.4;0.242166819549494;0.5603989908718461;0.5727086418439756;0.5629367581137256;0.1439097037394298;0.47497998849282513;0.4835225718893063;-0.010152926884106798;0.46990468839061406;0.01944536196912751;0.5
mexico,puebla;6.0;0.469473541633444;0.7010591122782149;0.5254843199085314;0.0;0.19544080631460825;0.6265978201612352;0.562979555003861;0.0;0.6124629528627472;0.1932822578628444;0.5
opec,saudi;5.0;0.3473817129257547;0.45999538051798067;0.42792587932498416;0.37921260864436673;0.07412071367724407;0.45510774722115993;0.37221393568365396;0.4384841333883467;0.503410154516411;0.06360451679957932;0.5
palestinian,arab;4.1;0.35962664850875864;0.7136785712963424;0.5721084785192951;0.5531597543766912;0.0072374944058649976;0.5180337508504292;0.355970742865993;0.3961745549291246;0.5063587316368987;0.06810778989053735;0.5
wednesday,news;2.6;0.12620591483614124;0.3691602705343386;0.3123834636097076;0.1772955286812821;0.025291073152242226;0.20549654610107926;0.18653575187823;0.19516916186965017;0.23199778770498336;0.0010572680454724586;0.5
wednesday,weekday;6.3;0.324882410669617;0.550806670909827;0.35711258359645587;0.18053260754567918;0.011881383748702212;0.2929744865799685;0.17699288248367626;0.23234295128247898;0.8255489333128887;0.44206248242629675;0.5
yale,haven;1.5;0.04920559125793066;0.4251844011450356;0.2075388895559698;0.06389269650424352;-0.02647664378938028;0.03849582541415058;-0.030642676784748166;-0.03370317740634618;0.17301008674266194;0.008963837211756689;0.26982811284727104
ability,know-how;7.45;0.0;0.0;0.48334744310384925;0.0;0.0;0.699532360051029;0.583077275404625;0.0;0.5311754932403527;0.0864526159317827;0.4732855783777058
abuse,abuse;6.8;0.9999999999999998;1.0000000000000002;1.0;0.9999999999999998;1.0;1.0;1.0000000000000002;1.0;1.0;1.0000000000000002;1.0
abuse,persecution;5.7;0.25373364531329323;0.455669175188461;0.43944819324380985;0.34966282976090485;0.381388083123685;0.3546046248232475;0.31054117298420314;0.369625487503702;0.38740907830670496;0.0629421349049829;0.700105808583842
accepted,accepted;9.3;1.0;1.0;0.9999999999999999;0.9999999999999998;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;1.0000000000000002;1.0
accepted,acknowledged;7.4;0.6730891638996731;0.5452159776843575;0.6717577542115296;0.3790852054978684;0.3535856106671654;0.8543647855713377;0.8162988758542942;0.916777860414258;0.8279875083216228;0.36213619780483564;0.5
accepted,believe;4.7;0.327389173339307;0.3562174411934793;0.4374463058567353;0.14424889551874898;0.12959872203217737;0.08540317117852086;0.08247171400926426;0.31995763494355106;0.2638127929136012;0.004125656877013744;0.5
accepted,welcome;4.5;0.25349977605451046;0.2588879151068748;0.41883104883993666;0.3024504764647146;0.040720268971825194;0.17812559504630632;0.12652661849420604;0.29276938999500507;0.28590358449944875;0.005499600072127382;0.5
accommodate,accommodate;8.6;1.0;1.0;0.9999999999999998;1.0;1.0;1.0;1.0;0.9999999999999999;1.0000000000000002;0.9999999999999999;1.0
accommodate,adjust;4.55;0.739348381464262;0.46758900084683075;0.4840086215077818;0.40637901145593636;0.2692148928661039;0.5890743112564717;0.5751905813262309;0.5310356716658712;0.3729817213915339;0.041027445571704776;1.0
accommodation,accommodation;4.3;1.0;0.9999999999999998;1.0;1.0;1.0;1.0;0.9999999999999999;1.0000000000000002;1.0;0.9999999999999998;1.0
accommodation,settlement;5.3;0.2704843168972501;0.2586515855638983;0.26202636153086156;0.14156564008715755;0.03080459417470457;0.13746286264738927;0.1419620237329119;0.14433319840917302;0.35950529099476136;0.04722103066481873;0.3471059765805107
acronym,form;3.6;-0.010612560989381455;0.3013880288317818;0.190413497203978;0.11364915712721617;0.03519401509251869;0.17223470884305203;0.14855573636960556;0.1466603837950824;0.29255993471005026;0.06274267692249262;0.8167814269918642
activity,activity;8.6;1.0;0.9999999999999999;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0;1.0;1.0;0.9999999999999998;1.0;1.0
activity,inaction;6.0;-0.231331756075618;0.33608987269812735;0.21143109345782296;0.11727896462056873;-0.03891623610728546;0.14168092035317356;0.09964954214295814;-0.026437737050922536;0.3733312795879388;0.03128854044026881;0.35975843204312724
admission,confession;2.3;0.5908252279274055;0.32505540276121514;0.29984746920307703;0.2916015393157592;0.1312012204810745;0.585843476598189;0.6666680090935453;0.6833995498142099;0.4466825777051996;0.05438763741501586;0.6324555320336759
admission,matriculation;5.6;0.43862345284788073;0.5389328039018346;0.5195611538779079;0.362183146962853;0.40769794706376783;0.4714127529469504;0.5354761355480812;0.5149767618730662;0.5763706715613913;0.21031975221058302;0.5275558123065486
advance,advance;8.1;1.0;1.0000000000000002;1.0000000000000002;1.0;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;1.0;1.0
advance,headway;5.28;0.508007601731826;0.35140981811774685;0.3452474240467579;0.1950872812222411;-0.012005331553334433;0.43181870422448865;0.5672819074701315;0.9170305416911694;0.432960661054785;0.08952266026541107;0.0
advance,propose;2.4;0.40988530995228095;0.11915195689658083;0.3751774319656231;0.12299345854127283;0.13984295361448942;0.14937000653193577;0.12361831186042628;0.10245350808431662;0.3199242541449396;0.1064733939537733;0.5
advance,recovery;0.4;0.07925820181818663;0.2197102490614127;0.3273225839622028;0.10694811797994819;0.006611558450968866;0.07234445120511997;0.1710647162259283;0.21084568553496053;0.358239102417978;0.07668020854141112;0.0
advance,string;0.5;-0.18898186575734044;0.025579908833487756;0.12252857196636527;0.004588536298247164;0.05015765888167902;-0.07850687351934744;-0.11689287177753714;-0.010056740472679985;0.16081043605561104;0.046864896936683054;0.2208630521496931
advised,inform;7.1;0.3335943961104487;0.4994601842352168;0.636998682124789;0.41204502228950857;0.04099250522620486;0.5377475101073526;0.5246607377740009;0.6682521265336664;0.29458199347797;0.0063395086777310984;0.5
advised,murder;1.0;0.02566206149274314;0.1463184008746179;0.19513266441420507;-0.018383365575015874;-0.0356477250077773;0.0445746407823879;5.6437954101314314E-5;0.03398254826877294;0.14289245069295073;0.002477204347208784;0.5
affect,affect;7.8;1.0;0.9999999999999998;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
affect,tense;2.2;0.061372029870523565;0.16264259585436977;0.25402803668246327;0.11887411872460997;0.055994100774302294;0.03465008757889475;0.02105119169357777;0.006607211851957745;0.29719329005543993;0.019966200514632985;0.30925808964997237
aged,aged;8.7;0.9999999999999999;1.0;1.0;1.0;0.9999999999999998;1.0000000000000002;1.0;1.0;1.0;0.9999999999999999;1.0
aged,develop;2.2;-0.0873100278386244;0.2117983287069935;0.18411321223344884;0.10032696660326255;-0.018275299192196347;0.051436146834361415;0.035247958360572075;0.01958846065667834;0.22355394648468305;0.009923482974202343;0.5
aged,old;8.1;0.4808963544910508;0.4599979384605445;0.4755653255000506;0.4309121783597369;0.28034164102583914;0.5197400681225135;0.5536516582791086;0.7857289103963099;0.3596387268467242;0.22771689662454267;1.0
