Word pair;Human jugdement;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
sun,sunlight;50.0;0.7235173950756041;0.49314697046638595;0.7680598001095402;0.7269678575761133;0.06622279149312628;0.8022004460206239;0.7612718950583346;0.8037248400123038;0.7143206649203969;0.3582812562417052;1.0
automobile,car;50.0;0.7437649762332823;0.718116844878665;0.7535856731911807;0.5838371313333423;0.214432827570718;0.9086243587988905;0.777291949719874;0.9903481341445424;0.91035057674688;0.997193571787202;1.0
river,water;49.0;0.3442791383418461;0.4396818987056976;0.575739238752759;0.5768987425556562;0.09106839109959203;0.557732933439908;0.5590512487454837;0.556642938368471;0.3773932541557555;0.019274620872401747;0.6711105327774483
stair,staircase;49.0;0.8769712598112631;0.7529613085636171;0.7436534367887847;0.6345835381396756;0.31679715012680965;0.9086823604144038;0.8671534652891446;0.9150099616598578;0.5638876145489895;0.1453097983148325;0.0
morning,sunrise;49.0;0.8150319134858276;0.5246942892999698;0.528553670124371;0.41545656877747433;0.17145063803516697;0.46713361218584626;0.4699932802746956;0.42242856262316786;0.3317100000348252;0.07135745692232694;1.0
rain,storm;49.0;0.40615048110303414;0.5243777953665367;0.7212357957980347;0.4611023846158087;0.25593201996125325;0.6348242526270139;0.6287197992121303;0.6490797103118908;0.47426846117922017;0.059976709992240154;0.831724049873465
cat,kitten;49.0;0.7047986576582623;0.6452790939097047;0.8215553744222704;0.7464989271034203;0.3836311314281325;0.8779015162157012;0.7874162809266496;0.8399338162256111;0.3880042172301623;0.06022843803872421;0.9144940868793531
dance,dancer;49.0;0.8179532965691418;0.6939520220101053;0.721389000125537;0.6916880980067615;0.17645227970299482;0.8487641616661962;0.8097554200004097;0.8728604533800611;0.6127871044604494;0.15404756467516614;0.7790859197730464
camera,photography;49.0;0.3490479598261595;0.5735972426567347;0.5431140167659598;0.4883246723477743;0.15619729304044128;0.39958017025113585;0.3173211700081091;0.32153090050268446;0.4097858005026578;0.029690414277882753;0.7920671613679893
cat,feline;48.0;0.618254593617382;0.6107375348074203;0.6990079930594641;0.7326232412910068;-0.09198593330986964;0.5391244922250503;0.332697082231279;0.2975161615841297;0.6150226666915553;0.3354035515017185;0.9283446669158563
sunny,sunshine;48.0;0.702438403367735;0.5374208108516473;0.7872175092522997;0.7251092005187764;0.03129504045349482;0.6155938907934795;0.7835741105996039;0.7984731944879074;0.5877026016544136;0.18198445848839925;0.5
pregnancy,pregnant;48.0;0.8429644682560384;0.7893936097101731;0.8174561401205643;0.7064823113559087;-0.013991099382592359;0.6993243021267863;0.6089386838609978;0.6208623280504616;0.5632569034716746;0.0881406320425213;0.5
beach,sand;48.0;0.2953622909511719;0.5247885122759051;0.6388938482747857;0.5205187222507447;0.17867960805209104;0.4262412506684314;0.32434515433433375;0.3237625130403019;0.43865651587974125;0.04567465495002005;0.478571370443438
bakery,bread;48.0;0.5986046786650799;0.5455319608578623;0.6140441141951191;0.4647412945285471;0.20034147229422988;0.7557175339392841;0.7736538292101961;0.7824453156962444;0.5479959266426975;0.11758340663108238;0.7161143938973269
flower,garden;48.0;0.19479796583452966;0.5222068529009923;0.6059617421598485;0.5949042229029342;0.19434209779919678;0.40129988249583465;0.25143200142189415;0.2756995810483728;0.3816303088993728;0.06263530346076986;0.43662395785924535
grass,lawn;48.0;0.5676093525864737;0.5363390580892488;0.7328884937106759;0.5719176893112673;0.33576086204153527;0.7448135809874277;0.7624860837858123;0.7915102771662915;0.5619288550154897;0.1382289271891524;0.8299127970435223
copper,metal;48.0;0.29493959624867544;0.5268020590029303;0.6263377381223462;0.5716451039942704;0.3191585060233038;0.5843676577842707;0.43866297705972856;0.3913681534289365;0.4899674561442957;0.0561040104342799;0.8253599759819692
photo,photography;47.0;0.8039786603350244;0.6122525444413335;0.6394838359833355;0.4906747966783472;0.11856419398711977;0.8801790498196272;0.8522426447627374;0.987022348702983;0.6117222115985383;0.11532686726711698;0.8421277132820444
cemetery,graveyard;47.0;0.9134521717541356;0.589311278896139;0.6785456936871431;0.6424803682917056;0.4240297328525836;0.8212869170652208;0.8426579437628403;0.9948019085449105;0.9476969257775526;1.0;1.0
gravestone,graveyard;47.0;0.6271776255384376;0.5929513611965402;0.560297341152278;0.39714105545305844;-0.057627218925462666;0.6976729352390055;0.7726388258517429;0.7835196791505376;0.38675096342092624;0.007080256844492892;0.9003353643964019
sun,sunshine;47.0;0.7662750291270255;0.3678864826931757;0.745343111778596;0.6767956821848838;0.12980908025725613;0.7619220709177726;0.6717084851413394;0.8004504578672277;0.5294804697315086;0.29418078991774965;1.0
black,dark;47.0;0.4530720176043994;0.5770747001092841;0.6565522564860509;0.39877738504380966;0.15978825607293523;0.5446439852192505;0.5734938096627763;0.6185739736538448;0.4195257398284559;0.05827133993410264;1.0
cathedral,church;47.0;0.6593850336855387;0.6755717175283893;0.6337616567066495;0.5828586299621595;0.3298288786496748;0.7791359338093654;0.7564974705859246;0.782610760508969;0.5473778026856733;0.15185526333863014;0.9030161222469528
frozen,ice;47.0;0.2901867354627455;0.5989350614248885;0.6465796242727824;0.341188702531762;0.22788809281822203;0.6213589439564586;0.5402687412889354;0.5922900744231688;0.5122985417849096;0.08459322387141939;0.5
station,subway;47.0;0.22861544970650188;0.45923349132009184;0.5521880194982226;0.2801180414946073;0.20715394670213702;0.3540498888981999;0.27864656387889686;0.28035366576644893;0.22143535199997255;0.010806762714499582;0.4690754161451504
child,kid;46.0;0.929334428948256;0.3322231884696308;0.667010159245679;0.4754671251391098;0.2447341128108028;0.8580227277224842;0.7924084611145424;0.9237278156638948;0.9096319030800732;0.9207482122792395;1.0
aquarium,fish;46.0;0.19318230112753237;0.5636022375816908;0.5645031504527119;0.437882358097527;0.30419684630716165;0.4478388895772415;0.3247410143754273;0.33914335724875505;0.42458150710661535;0.08498733044868452;0.671481266308109
light,lighting;46.0;0.7130104066288406;0.4720552096586143;0.6709598891926902;0.47981953118101917;0.10989684197739523;0.7988871237232948;0.6604759169875833;0.881028543252805;0.41216979569146295;0.17582555267050387;1.0
fungi,mushroom;46.0;0.7049596734652275;0.5759064682160219;0.47373079854806077;0.48663641153948256;0.07209564408011439;0.8817319210673324;0.8349589849232082;0.9949704105927439;0.4742250076891944;0.05237888602636467;0.7244268226830781
frost,snow;46.0;0.2797026840357171;0.5472385895834738;0.6055885308510837;0.5462156173304983;0.18520554609873113;0.4524586043314114;0.518257968479077;0.5668751489383892;0.3422670182808918;0.029220715776182918;0.8411259806614951
burn,flame;46.0;0.5887521818741445;0.47650277620328363;0.5633322929858502;0.3674096427213927;0.004941151779802081;0.5125204377657778;0.48644739876905757;0.5635477057124887;0.5231578184034091;0.16999868821860376;0.48036964659025716
ocean,sea;46.0;0.8316701587662534;0.6231796272623292;0.8229698211449044;0.7643544845591209;0.3218720687712557;0.8297507297687047;0.7441229098674275;0.7877886042755853;0.5353170143007879;0.06916121037475609;1.0
candy,chocolate;46.0;0.6974919293751085;0.740574031321426;0.7688105253449082;0.637568713346539;0.35210190825769166;0.7734888023286836;0.8201269987923747;0.8428311395268415;0.5640973699605124;0.04401075087065688;0.7148518175113701
car,vehicle;46.0;0.49286677096285214;0.6951144199500415;0.7667538432108426;0.7821099287647256;0.31865464610223543;0.8883652420915624;0.7026714071841804;0.8595948508402048;0.4142732646134151;0.0199666391213917;0.7228476674730234
concert,music;46.0;0.2964279263278735;0.552190437513231;0.6326183328266186;0.4982077960495488;0.247267522180266;0.6526472211083773;0.627871142304136;0.6327364801222013;0.4348572148224472;0.06286678965595463;0.5802101438422209
photo,picture;46.0;0.6808763339811389;0.6587189391710035;0.8012320393344465;0.5958254475163812;0.48083166503779723;0.8473989365637834;0.7733366838890239;0.9723130481054709;0.4863905746305984;0.052647803431612114;1.0
grape,wine;46.0;0.4339760704157393;0.7478278280873653;0.6844587990112353;0.678394164937004;0.29980922935640575;0.5823428980620006;0.3574876242711268;0.38910583496724105;0.5726339068914221;0.09452083562381346;0.8794752899772066
bath,bathroom;46.0;0.8099118734841084;0.426277498469482;0.7554088901057417;0.5258979749547957;0.014733162596845682;0.8400920698507951;0.7640635247610348;0.7673274474379929;0.5951463183042301;0.19653496225472825;1.0
bud,flower;46.0;0.6118250160782416;0.3761346796541132;0.5035147359010234;0.40952785709543826;0.25187561519613366;0.27473405261311723;0.20203120044639525;0.2539242061939175;0.42889839126047197;0.0895426678792225;0.7701269239268422
cat,kitty;46.0;0.5823588403278509;0.4597006259765411;0.7888993900659189;0.49377130287176413;0.0691552561928005;0.8010652833028381;0.7187310138652442;0.7269493916310986;0.3474153860074275;0.07616635311760298;1.0
ocean,water;46.0;0.3193563323566113;0.37870361744538567;0.6006318706318217;0.47169084647884035;0.14644935547316254;0.3463832351337079;0.29611473608599787;0.3061907934195608;0.37807470503679663;0.024019101194559078;0.8500158017651155
aircraft,airplane;46.0;0.7264029900739011;0.7088374956363721;0.7968708227960793;0.7649643037508085;0.2953979898257172;0.936714124840099;0.884941447780483;0.9659404001579048;0.5954011357196585;0.04700658476658192;1.0
butterfly,caterpillar;46.0;0.2745541459181537;0.41345791681227667;0.4586567263159614;0.43296439700343026;0.18288668612704975;0.5243426294586137;0.5004555965319373;0.5198061854082238;0.44061132800750696;0.039428441681501156;0.8190390513696697
hair,wig;46.0;0.42020406183304676;0.6513937191338033;0.7032481470201281;0.6122796622513871;0.5180052127769591;0.7712880402642598;0.638110480563507;0.6540552388964813;0.45644810947982933;0.1005256895850428;1.0
blossom,bud;46.0;0.5612255733716498;0.4052776974287661;0.5617623160311261;0.42570788812740146;0.26249293361645576;0.3044149666240018;0.18564444279197678;0.2112022167970969;0.4458649105670471;0.18386680218999585;0.7701269239268422
highway,road;46.0;0.6601212587417058;0.6944641514444816;0.7694554051087157;0.6972485570192325;0.32501648378437703;0.7854136494737584;0.7339439766845782;0.7570732483281094;0.5356412700811194;0.11165569038422017;0.8258917822581616
bunny,rabbit;46.0;0.8783694317016121;0.5724520123137731;0.7389675244004752;0.6440335503985466;0.23810888261751026;0.9064095487682214;0.8332274365266494;0.9948352115418124;0.5890253514126395;0.2847174361350368;0.8258476914274844
bread,sandwich;46.0;0.3109684978065685;0.47571830414001176;0.6874560150617893;0.46600703884347083;0.11430696482460392;0.6256904368774483;0.5309755235565249;0.5792208085791809;0.45280832418299943;0.10816732222900585;0.6499171321507117
mist,misty;46.0;0.45330179665243964;0.5361661912226819;0.6563692814822388;0.6282432789516382;0.13016021496603727;0.4899781240107144;0.5253133696525858;0.535637238818054;0.7614273957815758;0.3559715674713826;0.5
flower,petal;46.0;0.36952361561359864;0.6649373722086214;0.6487425611233147;0.5553622242658778;0.11839172803581492;0.5373715951641649;0.481838786266662;0.555970639427628;0.579085433584464;0.06220086983375593;0.8921505430847384
airplane,flight;46.0;0.6562196249915743;0.661062819655796;0.7143500502141013;0.6286511065661694;0.20779258355013913;0.7986130302594344;0.7588742750728895;0.8326326673985396;0.43184586540270264;0.038335436131227245;0.8409184480635018
fish,fishing;46.0;0.7644793397227988;0.6209851493730238;0.6830724603665415;0.6397993501954978;0.30913775567570123;0.6923599917299708;0.6921081032433151;0.7037564912227303;0.4623648117137198;0.04896977391281242;0.7418406235420683
ice,snow;46.0;0.4252013178179727;0.48205884313802355;0.5926937615966511;0.5391560835146636;0.11824332068251178;0.5987098803267603;0.656232061831563;0.7009734586406907;0.4525564633262133;0.06052733275832331;0.7807852895958004
bright,sun;45.0;0.1829299607521166;0.41307143437965976;0.5662048094772136;0.32596186574735875;-0.018177399577428307;0.3188700076385397;0.29997228455705643;0.3040868195291808;0.3316577835207721;0.027526609519490437;0.5
shade,tree;45.0;0.10767263271503395;0.4432312732272536;0.4602386092467194;0.34696400731152477;0.05354673784957535;0.13246812663759142;0.1406980681166222;0.1373351050344445;0.25866044071620936;0.014070853295231079;0.5173503379900456
bicycle,bike;45.0;0.901362032389321;0.8447931250968184;0.8788422831179445;0.8521311630223136;0.19222729294660598;0.9245633685896469;0.8186885224900744;0.9945396930899296;0.808759510728828;0.7490821984399039;1.0
truck,vehicle;45.0;0.5511979083362483;0.6779208230100288;0.7131805198881082;0.7027076028800519;0.2993573164139957;0.6932873123759372;0.6342634138176994;0.6445951807168502;0.4170261514533809;0.022955870580713446;0.7403723253278534
