Word pair;Human jugdement;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
take,remove;6.81;0.2005457684281537;0.40429282856551574;0.36810181831776245;0.29312309857216656;0.13674646734688198;0.12670263428132394;0.1429705677167326;0.14666640345427498;0.3188334278796468;0.10359416476959207;1.0
walk,trail;4.81;0.3261038545508525;0.400016068798912;0.4946833739147995;0.24694363151053994;0.1998543105876388;0.4206588670364182;0.3501675892417646;0.3475948080076289;0.30927429755107283;0.02344974209502095;0.8298853283871205
feed,starve;1.49;-0.20931495338926714;0.4552191989652669;0.3981288470642556;0.46411250516048097;0.03190152036410827;0.4610373625239216;0.4857107889922244;-0.1443591572050305;0.36563072120577983;0.028955874434817876;0.5
shine,polish;7.8;0.5998082244341015;0.15894744624661813;0.5532061717986523;0.43705368241844933;0.11345192592397993;0.06444865273605221;0.12055262989172316;0.11447043586313092;0.4127350677450508;0.10307550871691556;1.0
calculate,add;5.98;0.08581911859350724;0.3491033554994073;0.2914696785836977;0.2544525900316207;0.23315572734854131;0.09599947269712021;0.09108027302064367;0.032185884135594714;0.28166486496169285;0.009119741035672093;0.5
cheat,sneak;3.65;0.22640524040849508;0.36746097364708435;0.32977525599355323;0.34801925526188954;0.4369223379605816;0.22385794340915105;0.2114691594464565;0.22161790735578474;0.2726820926492146;0.051274128897986646;0.5743584513329265
pardon,forgive;8.96;0.8205625906989341;0.5183222608026784;0.6431499746676477;0.3911731226303011;0.008280276289851786;0.7982018665807082;0.7893967274770013;0.9042271274618559;0.7344806497015433;0.3932500525037209;1.0
smell,sniff;7.97;0.45815832967005343;0.6068138783788392;0.5942139935008635;0.47870435132179284;0.3693781370952908;0.5996690502336658;0.7581946253989531;0.7731604012006232;0.6491511803874946;0.20994850374113821;0.5
plow,dig;6.64;0.2496091635385435;0.3587102094590582;0.419482834150315;0.4477871975314887;0.19027624298333565;0.35432340308324617;0.23211706911665092;0.2201272108144573;0.40885148248745923;0.07831537381272896;0.09407208683835973
believe,pretend;1.66;0.44024453491905746;0.6165029743150475;0.6159052677780688;0.4307965831398473;0.11928280310743908;0.27278798908205276;0.20128661162405206;0.2380965248796355;0.2927285617917292;0.008628578120325785;0.5
tap,pat;6.97;0.2641049900810909;0.2740740938452092;0.2565238864087437;0.07956389372700792;-0.032615825669227196;0.381756160272738;0.5424857886181597;0.4465028162306638;0.3959203854996536;0.12331367380311205;1.0
condemn,kill;3.65;0.11454262742725857;0.39838822522386413;0.37975873466533705;0.25738732126595865;0.10387647639642725;0.14036167595982327;0.14869410285847093;0.16789367720335724;0.1770273476043515;0.0050441079336801435;0.5
crunch,crack;3.65;0.2319973586870474;0.35050261609971645;0.191380930005724;0.15704967584511814;0.01568080521644728;0.15268102065227013;0.18367918422570434;0.17894349687235048;0.19864926633670263;0.04925628428802362;0.5088059713520632
erode,destroy;6.34;0.2584220354364462;0.34130195794949547;0.4417613151848015;0.4287370461134283;0.35863922423452077;0.46414031323626503;0.502204149872267;0.5489376984110447;0.3540749632012041;0.007502718940432916;0.5
try,practice;4.65;0.09360929548877885;0.1694132097902677;0.38056847050856857;0.16939740528220268;0.08088814530062262;0.11867562874712725;0.09926773391329141;0.17270567523108768;0.19667882877373047;0.008552266888371744;0.23303140360842367
tear,fold;0.66;0.1221179896132656;0.2723458550810843;0.40981022857897115;0.20707819302387603;0.194709947648156;0.2368769746061276;0.03370372582060014;0.025917931238790305;0.09023061678183432;0.006872744103361683;0.21854677948100346
replace,move;1.49;0.3680213638532134;0.31208762440761373;0.4509167971651525;0.23642840355466094;0.18172194577274173;0.125260378187139;0.1298639018860749;0.1513315876460226;0.14167984396431216;0.009135478753407162;0.5
respond,ignore;0.83;0.049302392863225096;0.5761687369214294;0.5886714025541517;0.35825929221131153;0.1651475096864733;0.15836153216137616;0.1282774112387904;0.12062015637986077;0.22219040694832493;0.00873615985067391;0.5
rationalize,argue;4.48;0.14601037792848678;0.5770496582595596;0.5281737767271266;0.2792003940234487;0.15629556106754136;0.18173565891948168;0.06394814342639271;0.05988117821562841;0.3612013821626049;0.02607348722808495;0.5
laugh,sing;1.99;0.04244395051540827;0.5245915766804974;0.5619447313103816;0.46960813046194605;0.30204262042061863;0.2083946435101976;0.09398711960352812;0.10413997294019979;0.27296828212741914;0.004327643011800124;0.5
attack,sneak;1.66;0.13825876444573526;0.4087197469368073;0.34991402886067124;0.2463561109547876;0.01543284425307396;0.2230000656625281;0.23503538459789997;0.21554499226314797;0.17491860152053446;0.023858596430994833;0.3779644730092272
descend,go;3.32;0.047429811732085866;0.30069061592566176;0.36745894427594367;0.30566621750568557;0.1208297850218281;0.3495826469736205;0.37531340627569393;0.3152514691725039;0.26726795611509513;0.030897063975139773;0.5
decompose,dissolve;6.14;0.2815413186755122;0.4880827259536763;0.4776609511194027;0.327327428338798;0.13206641710526248;0.36010785922850386;0.29065198223925043;0.3116823347047589;0.33574374439576016;0.014961342039640358;0.5
miss,catch;0.0;-0.07346095245016529;0.21861190181216916;0.5445048171744368;0.3059432017187752;0.12690897369832987;0.041219029452578375;-0.008522311891252278;-0.005035660942096718;0.26984324493893297;0.10808494027177151;0.3535533905932738
yell,accuse;1.99;0.1330871635623935;0.3072742177191194;0.3868770218828083;0.2157833036461897;0.16578431990079628;0.08495678423209777;0.09990687975329447;0.10589426365662473;0.19882836621413602;0.004448016146705277;0.5
feel,touch;7.8;0.3393288172825724;0.4320224136594681;0.5799029618351795;0.21861882598877852;0.21641243593201967;0.15681373793963677;0.19985140063504764;0.22289027473717649;0.3783180383543374;0.025754839087351485;0.47244933669761446
connect,separate;1.49;-0.061768533005208244;0.3380580685411014;0.39388327080673924;0.18892010036988155;0.1567212664384558;0.2233969785679437;0.09886527696367327;0.024750682513196145;0.19672142200296502;0.01670072036940372;0.5
decay,deteriorate;8.13;0.32636000984691754;0.38376053146708555;0.438881084386581;0.4270423148986052;0.14533882143609386;0.47152884801345013;0.45517812797281676;0.5529527840581971;0.49027830764921043;0.08552338424794732;0.5
protect,defend;7.8;0.6753808885699898;0.6119072628492068;0.6297112713003952;0.6000393729466009;0.3762790651141353;0.7730774859345713;0.7019223119433772;0.7101922371224159;0.4145506963574336;0.0489310751049321;1.0
