Human;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes
2.6666666666666665;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754;0.2772821175512754
1.3333333333333333;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942;0.1305789023935942
4.0;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259;0.3333333233992259
2.6666666666666665;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876;0.26018230298835876
2.6666666666666665;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674;0.23611682736303674
1.6666666666666667;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081;0.09529217424301081
2.3333333333333335;0.334671425864569;0.334671425864569;0.334671425864569;0.38150152831791107;0.334671425864569;0.334671425864569;0.334671425864569;0.38150152831791107;0.334671425864569;0.334671425864569;0.334671425864569;0.38150152831791107;0.334671425864569;0.334671425864569;0.334671425864569;0.38150152831791107
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.6666666666666667;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036;0.38650750454239036
3.0;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455;0.35890229361977455
