Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Flair_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;Flair_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
2.6666666666666665;0.7683955408308127;0.7683955408308127;0.7683955408308127
1.3333333333333333;0.7532190701970846;0.7532190701970846;0.7532190701970846
4.0;0.8122762846506818;0.8122762846506818;0.8122762846506818
2.6666666666666665;0.7634878514175624;0.7634878514175624;0.7634878514175624
2.6666666666666665;0.7348169784669762;0.7348169784669762;0.7348169784669762
1.6666666666666667;0.7037269634401556;0.7037269634401556;0.7037269634401556
2.3333333333333335;0.7661521743853634;0.7661521743853634;0.7661521743853634
1.0;0.7720597403266892;0.7720597403266892;0.7720597403266892
1.6666666666666667;0.8367764680229643;0.8367764680229643;0.8367764680229643
3.0;0.7639728097188565;0.7639728097188565;0.7639728097188565
1.6666666666666667;0.8045787972210481;0.8045787972210481;0.8045787972210481
1.3333333333333333;0.731058472486944;0.731058472486944;0.731058472486944
1.3333333333333333;0.7900234685050681;0.7900234685050681;0.7900234685050681
1.0;0.582676813866746;0.582676813866746;0.582676813866746
1.6666666666666667;0.7023208044391752;0.7023208044391752;0.7023208044391752
2.3333333333333335;0.7659666834886267;0.7659666834886267;0.7659666834886267
3.0;0.8826738106059647;0.8826738106059647;0.8826738106059647
2.3333333333333335;0.7272286597810935;0.7272286597810935;0.7272286597810935
3.0;0.6639181024626896;0.6639181024626896;0.6639181024626896
1.6666666666666667;0.7649514089314913;0.7649514089314913;0.7649514089314913
3.0;0.8088975051735635;0.8088975051735635;0.8088975051735635
2.6666666666666665;0.632982858914176;0.632982858914176;0.632982858914176
1.6666666666666667;0.6291998486191566;0.6291998486191566;0.6291998486191566
3.0;0.744713831947966;0.744713831947966;0.744713831947966
2.6666666666666665;0.8568238545686047;0.8568238545686047;0.8568238545686047
2.6666666666666665;0.7593333215354979;0.7593333215354979;0.7593333215354979
2.0;0.7584979177651274;0.7584979177651274;0.7584979177651274
2.0;0.6954506376729875;0.6954506376729875;0.6954506376729875
2.6666666666666665;0.8312229136751662;0.8312229136751662;0.8312229136751662
1.0;0.7809962725977269;0.7809962725977269;0.7809962725977269
3.0;0.834578598034801;0.834578598034801;0.834578598034801
3.0;0.47228352436475657;0.47228352436475657;0.47228352436475657
1.0;0.7219549118420312;0.7219549118420312;0.7219549118420312
2.0;0.703380586889657;0.703380586889657;0.703380586889657
2.0;0.8300352126986493;0.8300352126986493;0.8300352126986493
