Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.6666666666666665;0.6180421446369251;0.6120921458227937;0.5885258951491399;0.6686960618703145
1.3333333333333333;0.46481942141873517;0.38695413395712436;0.4363697980524155;0.3678221634904287
4.0;0.6509916847397361;0.6173456163894285;0.6173456163894285;0.6176781861032871
2.6666666666666665;0.5653888685109045;0.525741273492297;0.5193359144990985;0.5001823477854963
2.6666666666666665;0.5964265058007319;0.5480723271093838;0.5479905972426664;0.5480723271093838
1.6666666666666667;0.5270099977629024;0.48986667734318884;0.4985472384635016;0.482375622385753
2.3333333333333335;0.4492386065717801;0.42038506712817997;0.42038506712817997;0.42038506712817997
1.0;0.47865597100005186;0.4509120088364127;0.44992727082462675;0.48275986492168826
1.6666666666666667;0.7235462442999396;0.7172369833656596;0.7190133797391429;0.7172720872030859
3.0;0.4264009533946066;0.4027367501092103;0.39489270432195983;0.4027367501092103
1.6666666666666667;0.5304516884879197;0.511271220902552;0.511271220902552;0.511271220902552
1.3333333333333333;0.43650887191298055;0.4120069261957588;0.39604783550777156;0.4120069261957588
1.3333333333333333;0.524410321439914;0.5095913047264999;0.5051326791095149;0.5095913047264999
1.0;0.3694565985086535;0.3668581171987685;0.3504688944754389;0.3668581171987685
1.6666666666666667;0.48575241507666284;0.47025596448546214;0.44558545081474965;0.47025596448546214
2.3333333333333335;0.4969360235358406;0.4656879310293934;0.45897611522749276;0.4848794422512014
3.0;0.7200908869148842;0.7074216300338695;0.6865116389796976;0.7472417477326264
2.3333333333333335;0.5325498160085907;0.5068052759486035;0.4835463983668626;0.5130061408484404
3.0;0.5283977453736564;0.5404818188679732;0.5205038494598321;0.5404818188679732
1.6666666666666667;0.6317154761544399;0.5826581971294205;0.5832701652713801;0.5960305231136083
3.0;0.5630326795957322;0.5375234804167228;0.5375234804167228;0.4836485730282221
2.6666666666666665;0.39795447455773336;0.34959986250121333;0.34959986250121333;0.34894284368258777
1.6666666666666667;0.4054659596626495;0.34381303842261796;0.34381303842261796;0.34381303842261796
3.0;0.5947617132697015;0.5834185894130819;0.5834185894130819;0.5834185894130819
2.6666666666666665;0.6297786677765572;0.6264932764292148;0.6131286795372125;0.7660859285252163
2.6666666666666665;0.7376902154143443;0.7469729335365163;0.7390393635805533;0.7469729335365163
2.0;0.49887012493293253;0.5439911000791358;0.5189326826425882;0.5472431691189811
2.0;0.4629748302617611;0.3823225776010847;0.390919378741514;0.3837596424511376
2.6666666666666665;0.7402135400290998;0.7431266412982168;0.731685545073376;0.7869592084762138
1.0;0.5590057916271601;0.5663938560536907;0.5458298447629594;0.5663938560536907
3.0;0.6398126546263597;0.600293715572571;0.5979859677840278;0.6560596945611116
3.0;0.5835093610385047;0.5185449846738275;0.5185449846738275;0.5437378983497796
1.0;0.461126628181327;0.4457864924860242;0.4457864924860242;0.4536713874158475
2.0;0.6220823293430564;0.6082797654598686;0.6082797654598686;0.6024653071957462
2.0;0.6558326865899602;0.6621314916282481;0.6621314916282481;0.6785337677969755
0.0;0.36342693422908356;0.27535358020242007;0.27535358020242007;0.2947924379875787
1.3333333333333333;0.4380842403637882;0.4273801505718331;0.4273801505718331;0.48198502802731014
2.3333333333333335;0.430517469111067;0.40212335063235277;0.40212335063235277;0.41588929053940077
0.3333333333333333;0.4223091584097997;0.42923578878765867;0.42923578878765867;0.4580010980495241
1.0;0.5625277601315523;0.5128026060452943;0.5128026060452943;0.5168484107605893
3.0;0.6600937776828391;0.6162918963667826;0.6162918963667826;0.6568506520965844
2.0;0.585848707961206;0.6011613099420684;0.5547997373666876;0.6011613099420684
1.0;0.5141940847088975;0.4290762399080904;0.4933095333322086;0.4282825236743504
1.3333333333333333;0.5071887341180822;0.5085422726286415;0.519795369144022;0.47634535882865414
1.6666666666666667;0.46288504433231303;0.41985649646539835;0.4334356469462633;0.43877352127624564
0.6666666666666666;0.49956987486348786;0.4994271126717225;0.46565490954090216;0.5222123207931747
1.3333333333333333;0.7444098064221351;0.7160299618062476;0.7165979402354014;0.7117655145163008
2.0;0.731742259393893;0.7011461240312736;0.7028203177371619;0.6799857392011591
2.0;0.6929316803499916;0.6699044687627657;0.6541940594432902;0.6661970947604527
0.6666666666666666;0.4075878133943365;0.38528448767991463;0.3656271840146098;0.400013887777285
3.0;0.7795332567312565;0.752760523675436;0.7648019034978175;0.8134644360024904
3.0;0.6057128361773015;0.5814295756919573;0.5897077785165717;0.5814295756919573
1.3333333333333333;0.6282240322979595;0.6246603388012072;0.6171969808075626;0.6059215485619429
2.0;0.6733229293780754;0.6545351122766266;0.6554513786900129;0.7566748278598913
2.0;0.5706948738006951;0.5359001898914512;0.5377008310109959;0.5006503234139799
1.0;0.44264733229369585;0.41693934043357783;0.3998834270126056;0.3908082102817555
1.6666666666666667;0.5867608833429859;0.5980849094009105;0.5992602457935462;0.6155361449813692
2.0;0.6642207767972226;0.6328347338168129;0.6464353265992901;0.6159496226365336
0.3333333333333333;0.5003904271389615;0.47805494253903724;0.493036860701499;0.47805494253903724
2.3333333333333335;0.6404363113594785;0.6465402262562541;0.6379185686733401;0.6545480332989961
2.0;0.4289299640275608;0.36411473319995685;0.36411473319995685;0.36411473319995685
1.3333333333333333;0.6293164128769414;0.622508267521677;0.622508267521677;0.622508267521677
2.6666666666666665;0.991720054233395;0.9910364644192873;0.9937707925525091;0.9811952493909686
1.0;0.5584023066418854;0.5234114280562541;0.5234114280562541;0.5234114280562541
0.3333333333333333;0.45995465740592445;0.42709852705215184;0.4495602935850225;0.41841907036330694
1.3333333333333333;0.6302841732329735;0.6331891079164098;0.6331891079164098;0.6331891079164098
1.3333333333333333;0.5998800157473011;0.6317587201490622;0.6146818655380677;0.6333311976588241
2.3333333333333335;0.4995774781486457;0.4906119740212073;0.4714045020149149;0.4921296798333563
3.0;0.7886076196034761;0.77911150351711;0.77911150351711;0.77911150351711
3.0;0.6703210086978945;0.6847924419258816;0.696059513431059;0.6965531077325655
3.0;0.7012154225025914;0.706112140021752;0.6972747395961716;0.7548144434706184
1.3333333333333333;0.4867669925236645;0.4648847107211104;0.4896965996171014;0.4666048266469052
3.0;0.5740809008531772;0.5355681388624874;0.5355681388624874;0.5355681388624874
1.3333333333333333;0.5180233333337384;0.5135528024570395;0.5030599724780331;0.4954489942340132
4.0;0.6126031166448263;0.5899773346132248;0.5899773346132248;0.5899773346132248
2.6666666666666665;0.5342898254763141;0.5909536231706182;0.5933374263299721;0.5329112130740168
0.3333333333333333;0.32859705744659673;0.2734410686046501;0.2734410686046501;0.2734410686046501
0.0;0.36684119928359327;0.3734145746156668;0.3657408321764539;0.3734145746156668
0.0;0.1363186517701337;0.11714045462087096;0.12911672571807145;0.12006281135447044
0.0;0.30123631377166754;0.2512505184337016;0.2512505184337016;0.28555505807715803
0.6666666666666666;0.4179323078426098;0.3708061964918895;0.3655288894905903;0.42348258947638984
0.3333333333333333;0.47584831686404017;0.48435337139947177;0.46340763987327993;0.5032397093219579
0.6666666666666666;0.45060808841851346;0.35545258141041414;0.3732208235038013;0.42405962951026516
0.3333333333333333;0.37101348456078637;0.34984104005779626;0.34984104005779626;0.3323587348786991
0.3333333333333333;0.5319192116620638;0.5141839697209479;0.5141839697209479;0.5333663641876398
0.0;0.2878605197121361;0.24711085266902583;0.24711085266902583;0.24711085266902583
0.0;0.38571724927452217;0.3678319593808185;0.3608159275524797;0.33457894219216133
0.0;0.13461087737358238;0.08512443493585689;0.10086347053484121;0.08512443493585689
1.0;0.3924579632796554;0.3536805011541075;0.34448351452222287;0.3536805011541075
0.0;0.2679238512215284;0.2233863440079546;0.23774804193089863;0.21568073286128417
0.0;0.2943081273393678;0.26042319091682775;0.26150731523227194;0.2668240989063747
0.0;0.2759253013470271;0.2842047199750434;0.25467723007828613;0.30245955417610865
0.6666666666666666;0.4493522465758567;0.49507994464293703;0.46807147829336526;0.49507994464293703
0.0;0.3560995047957378;0.3486226741142848;0.35483755541282336;0.3486226741142848
0.0;0.3769246533616136;0.3681751365337304;0.35675176212970067;0.3644237418355578
0.6666666666666666;0.3350685255258451;0.2852293478458443;0.2852293478458443;0.2852293478458443
0.0;0.24581794081219244;0.18434712165698378;0.18434712165698378;0.18434712165698378
0.0;0.26681889969044414;0.24751281233448566;0.24938014514535503;0.29513260645308553
0.6666666666666666;0.3878468046097015;0.3613662811862026;0.3613662811862026;0.3992918128656476
0.3333333333333333;0.27791164132517593;0.30717470617486514;0.30717470617486514;0.3150453271353267
0.0;0.31765940422063016;0.228688884058777;0.23237037870948093;0.228688884058777
0.3333333333333333;0.3009850013022895;0.29275329165379066;0.30234446958756533;0.34113037129989654
0.3333333333333333;0.32951238216905826;0.3228715777979944;0.31185917507407257;0.3187966944101258
0.0;0.2459435160513721;0.2484891196900805;0.24422367707249465;0.25519664614280263
1.0;0.5103767812089451;0.502562961046295;0.5077607303021734;0.5066443398317055
0.0;0.27951752415945647;0.2925235758871172;0.2805121339721375;0.2761816391508599
0.3333333333333333;0.32727650918557355;0.3233256967923605;0.3233256967923605;0.3233256967923605
0.6666666666666666;0.2322829761780492;0.22162944305362353;0.22162944305362353;0.22162944305362353
0.0;0.2506608987646373;0.23525490112098832;0.23693982465091218;0.2743134358714283
0.0;0.21708838215416282;0.16030624170394453;0.19056931452313577;0.19623755744945603
0.3333333333333333;0.36031666012590935;0.33806745462657267;0.3333187475878342;0.33722721371864933
0.0;0.2650699827701686;0.24965207692277547;0.25174766509162577;0.24618545902953365
1.0;0.3640997782556508;0.3467270168886973;0.3494837549098043;0.33418923381742244
0.0;0.3445921362537536;0.3186548568412258;0.3031625154555005;0.34231677154458906
0.0;0.33556720045392263;0.35265970255677703;0.33060163959898003;0.39432374129537845
0.3333333333333333;0.3286308356038252;0.30956914264509794;0.31781342094026355;0.3286447067404248
0.0;0.4188161137028349;0.3564625808518937;0.3699243731485763;0.36227903056105976
0.3333333333333333;0.32681601009400396;0.358769905938212;0.3543745372916151;0.3647200654476717
0.0;0.24079438081108212;0.23416510493991696;0.2324705228691593;0.25280531351900476
0.0;0.23268428639240152;0.23175738434044335;0.2177714992240325;0.24317775892198318
0.3333333333333333;0.37948046917188416;0.374885402446973;0.35646863470664963;0.4166194446982
1.0;0.3440635927437314;0.3095507101188135;0.3109310941866169;0.3261885551037721
0.0;0.3475976885361452;0.2819455718403468;0.2819455718403468;0.3075575608595943
0.3333333333333333;0.334069242217542;0.3052053789545075;0.3148199765286045;0.29435670260598784
0.6666666666666666;0.4454193233657149;0.415813396412321;0.4140363183047969;0.4022320595189939
0.0;0.2625839865333098;0.25024079332057014;0.24031484182082008;0.23863245953030912
0.6666666666666666;0.3722154585713699;0.3714982947841674;0.3621537715421323;0.36773300615753196
1.0;0.424000788585557;0.3992233573630385;0.407336880026494;0.41608176383768924
0.0;0.3396447203988073;0.22918120463346728;0.30295957871916557;0.22918120463346728
0.0;0.2795782808088236;0.26017452360203;0.25789089313581953;0.3013372292164949
0.0;0.34749935578251456;0.38122593489457585;0.34344670405216027;0.38471603075828653
0.0;0.24405837209482917;0.20366393444701084;0.20366393444701084;0.20366393444701084
0.6666666666666666;0.3599503259798697;0.3043269042641189;0.3043269042641189;0.3043269042641189
0.3333333333333333;0.24593079213371818;0.2490407661971738;0.24520816203276025;0.23408292367309722
1.0;0.3439884378831873;0.32476898795967035;0.32476898795967035;0.32922156702051997
0.6666666666666666;0.36971302953342955;0.3366369955747979;0.34818878847967877;0.3613408473318693
0.3333333333333333;0.3300775178744336;0.2853732938463607;0.26293233334883737;0.2853732938463607
0.3333333333333333;0.3184962796075628;0.322923507299984;0.31165164613544505;0.322923507299984
0.0;0.24184525816299196;0.22114588071822744;0.22547856718551326;0.22114588071822744
0.3333333333333333;0.3029455493544869;0.21693331326114496;0.23674506648944393;0.33641255524371344
0.0;0.2768190969674975;0.13997001325470798;0.13997001325470798;0.1266034564532481
0.0;0.2635192225116997;0.19018804616874685;0.19018804616874685;0.19018804616874685
0.0;0.3555666886337574;0.3085374968647061;0.3085374968647061;0.2627466510596732
0.3333333333333333;0.291706360426674;0.24714116753475449;0.24714116753475449;0.25153228511917075
0.3333333333333333;0.3607611230948586;0.32176803348610006;0.3245656414528097;0.3519673768196175
0.6666666666666666;0.5067659439716864;0.49346439193492403;0.4816875815195641;0.49722355094068793
0.3333333333333333;0.2577044035901956;0.23339434958013458;0.2325658621715675;0.2443113411560668
0.0;0.39229740347264863;0.34936370635646585;0.34936370635646585;0.3726198592195073
0.3333333333333333;0.24759174689519306;0.2585691161708474;0.23661567203683592;0.22032398213046447
0.0;0.188356886227031;0.13081399242685218;0.13081399242685218;0.13081399242685218
0.0;0.3977459655689616;0.29593414438495985;0.3083375700322348;0.29562772137199567
0.0;0.38075432714333224;0.3571430203211033;0.3571430203211033;0.3571430203211033
0.0;0.2603956299309018;0.20544783866325103;0.20564304811480297;0.20844045621810411
0.3333333333333333;0.3370399977208057;0.33530942897340454;0.29559962829593694;0.3376345522749619
0.0;0.418672274587541;0.40518095368098006;0.4145756112117962;0.4366248131066668
0.0;0.2521626079871545;0.20392593352333202;0.21577016502243881;0.22395999994722948
0.3333333333333333;0.23933753251097792;0.14120917945338313;0.14120917945338313;0.17474024293892151
0.3333333333333333;0.4230823846514971;0.3846603110298666;0.39060160424804313;0.40339966881198347
1.0;0.37904073503148467;0.34309644627923314;0.34309644627923314;0.34309644627923314
0.0;0.235597164995057;0.2331068048216813;0.21253678371465715;0.2331068048216813
0.0;0.31748192976296613;0.3198708214379224;0.3198708214379224;0.3261948675324655
0.3333333333333333;0.46462089866277706;0.4504563466013104;0.40767174115422766;0.5005994135817637
0.0;0.40996221527948723;0.3507407078948383;0.3660990372881417;0.39074309700689447
0.3333333333333333;0.3793368389891288;0.35631790315255885;0.3504173431891036;0.3400139402676728
0.3333333333333333;0.3592896365900304;0.31743272760514785;0.316589262702223;0.3548643704858798
0.3333333333333333;0.33289216222241913;0.3241058701297841;0.3241058701297841;0.3322630085800444
0.6666666666666666;0.4627848679273693;0.4318518240391541;0.43522026971864797;0.469648117071559
0.0;0.3260840160361628;0.3139480332295934;0.31258152268076694;0.3139480332295934
0.0;0.40320315896252673;0.3323838093578304;0.36771706579681274;0.3278018911798219
0.0;0.2796925596004092;0.2605314187406974;0.25980389251826835;0.2605314187406974
0.0;0.2083334917514304;0.19782324024464362;0.19782324024464362;0.16767561948786158
