Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes
2.6666666666666665;0.4181210050035454;0.3903600291794133;0.40089186286863665;0.3903600291794133;0.4181210050035454;0.3903600291794133;0.40089186286863665;0.3903600291794133;0.4181210050035454;0.3903600291794133;0.40089186286863665;0.3903600291794133;0.4181210050035454;0.3903600291794133;0.40089186286863665;0.3903600291794133;0.4181210050035454;0.3903600291794133;0.40089186286863665;0.3903600291794133
1.3333333333333333;0.2585438449975096;0.13245323570650439;0.1732050807568877;0.13245323570650439;0.2585438449975096;0.13245323570650439;0.1732050807568877;0.13245323570650439;0.2585438449975096;0.13245323570650439;0.1732050807568877;0.13245323570650439;0.2585438449975096;0.13245323570650439;0.1732050807568877;0.13245323570650439;0.2585438449975096;0.13245323570650439;0.1732050807568877;0.13245323570650439
4.0;0.37219368415938836;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.37219368415938836;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.37219368415938836;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3717382202367711;0.3494863151108271;0.3494863151108271;0.3494863151108271;0.3717345805327362;0.34948221239358146;0.34948221239358146;0.34948221239358146
2.6666666666666665;0.38540944556939616;0.344120522027604;0.3295023330643088;0.344120522027604;0.3763089045031908;0.33371190623595726;0.3195048252113469;0.33371190623595726;0.37890479416786715;0.3366742621187251;0.32234347012420794;0.3366742621187251;0.39371133056911756;0.353676276981298;0.33874991892750306;0.353676276981298;0.40989329014182463;0.3725175243184134;0.357286683547208;0.3725175243184134
2.6666666666666665;0.3559917678169444;0.3176665398552622;0.30436844138742847;0.3176665398552622;0.3019405424385589;0.2558408596267325;0.24494897427831783;0.2558408596267325;0.3383645400582133;0.29736479331385074;0.2848147887099137;0.29736479331385074;0.36448439684989614;0.32749980792604455;0.3138318373706613;0.32749980792604455;0.3559917678169444;0.3176665398552622;0.30436844138742847;0.3176665398552622
1.6666666666666667;0.3912927904356147;0.24343224778007383;0.32539568672798425;0.24343224778007383;0.3912927904356147;0.24343224778007383;0.32539568672798425;0.24343224778007383;0.3912927904356147;0.24343224778007383;0.32539568672798425;0.24343224778007383;0.3912927904356147;0.24343224778007383;0.32539568672798425;0.24343224778007383;0.3912927904356147;0.24343224778007383;0.32539568672798425;0.24343224778007383
2.3333333333333335;0.429197537639476;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.429197537639476;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.429197537639476;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.429197537639476;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.429197537639476;0.4036036763977875;0.4036036763977875;0.4036036763977875
1.0;0.2540686260846903;0.23318477071520127;0.22074421838909666;0.23318477071520127;0.20025046972870353;0.17149858514250885;0.16222142113076254;0.17149858514250885;0.22626205838312416;0.20127491605296252;0.19042060836664595;0.20127491605296252;0.27376274091844044;0.2557499375317019;0.2423010020907332;0.2557499375317019;0.2540686260846903;0.23318477071520127;0.22074421838909666;0.23318477071520127
1.6666666666666667;0.4877976060918813;0.5110619548483818;0.47047616880511683;0.5110619548483818;0.4193139346887673;0.43082021842766455;0.39629696195060854;0.43082021842766455;0.44507057232380615;0.46105325588688795;0.4241524348252744;0.46105325588688795;0.5291021230980062;0.5589424792695816;0.5153295790763078;0.5589424792695816;0.4877976060918813;0.5110619548483818;0.47047616880511683;0.5110619548483818
3.0;0.42241722078551275;0.4101595685698863;0.3857656365707541;0.4101595685698863;0.36514837167011077;0.3450327796711771;0.3241018617760822;0.3450327796711771;0.4024380787443329;0.3873866834134934;0.36409017185743947;0.3873866834134934;0.4302413379961784;0.4191187843565616;0.39431549938730226;0.4191187843565616;0.42241722078551275;0.4101595685698863;0.3857656365707541;0.4101595685698863
1.6666666666666667;0.38932156584709693;0.34639858017307934;0.34639858017307934;0.34639858017307934;0.3333333333333333;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.36666283975715613;0.32169220768968965;0.32169220768968965;0.32169220768968965;0.40148809422313125;0.3597494791151161;0.3597494791151161;0.3597494791151161;0.38932156584709693;0.34639858017307934;0.34639858017307934;0.34639858017307934
1.3333333333333333;0.29030269382620183;0.26975418482762636;0.2577958214444995;0.26975418482762636;0.25819888974716115;0.23328473740792174;0.22291128503014115;0.23328473740792174;0.27185107948667975;0.2487521506389006;0.23769438688077557;0.2487521506389006;0.3059084328513293;0.2875384592886655;0.2748774037776956;0.2875384592886655;0.29030269382620183;0.26975418482762636;0.2577958214444995;0.26975418482762636
1.3333333333333333;0.44337052644375785;0.36533784451968604;0.4069138515521728;0.36533784451968604;0.3178208630818641;0.21850711221876895;0.27153769332085226;0.21850711221876895;0.3910414013812179;0.30359536490258526;0.3502514854178452;0.30359536490258526;0.4887308116439904;0.41980927927930733;0.45645004552698787;0.41980927927930733;0.5214237529410353;0.4601243815465149;0.49262657695004136;0.4601243815465149
1.0;0.28329886474416266;0.24859899718100997;0.24045195146207912;0.24859899718100997;0.21320071635561047;0.16609095970747995;0.16064386578049977;0.16609095970747995;0.23305147523831532;0.1893552647907168;0.1831453514992462;0.1893552647907168;0.34767678859464696;0.32459216085256676;0.31400824006192735;0.32459216085256676;0.362698098417842;0.34270578009296415;0.3318234447372678;0.34270578009296415
1.6666666666666667;0.29165762256774336;0.236381648657845;0.22287300619720657;0.236381648657845;0.2809757434745082;0.22360679774997896;0.21081851067789195;0.22360679774997896;0.2825013540386875;0.22542845718510127;0.21253618397780824;0.22542845718510127;0.31758004795092304;0.26756807257417076;0.2524082579162095;0.26756807257417076;0.29165762256774336;0.236381648657845;0.22287300619720657;0.236381648657845
2.3333333333333335;0.31578947368421045;0.30316953129541624;0.2858309752375147;0.30316953129541624;0.31578947368421045;0.30316953129541624;0.2858309752375147;0.30316953129541624;0.31578947368421045;0.30316953129541624;0.2858309752375147;0.30316953129541624;0.31578947368421045;0.30316953129541624;0.2858309752375147;0.30316953129541624;0.31578947368421045;0.30316953129541624;0.2858309752375147;0.30316953129541624
3.0;0.4214636152117623;0.3796283011826483;0.3619613829965134;0.3796283011826483;0.4214636152117623;0.3796283011826483;0.3619613829965134;0.3796283011826483;0.4214636152117623;0.3796283011826483;0.3619613829965134;0.3796283011826483;0.4214636152117623;0.3796283011826483;0.3619613829965134;0.3796283011826483;0.4214636152117623;0.3796283011826483;0.3619613829965134;0.3796283011826483
