Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
2.6666666666666665;0.9386834331925068;0.9375267242753661;0.9419736576882611;0.9348643211426784;0.9272086511476133;0.9436887817771767
1.3333333333333333;0.8999979810250693;0.8968093592243922;0.9066635196526949;0.8745179308321663;0.8627758516625845;0.9044530910582363
4.0;0.9740995884549838;0.9732834328108554;0.976761205078858;0.9328486644756371;0.930807912167094;0.9485908337291615
2.6666666666666665;0.9356627677738638;0.9356627677738638;0.9433141282446638;0.9073062131714443;0.9073062131714443;0.9275199112475071
2.6666666666666665;0.9651457208557799;0.963906904488028;0.9669271828426975;0.9399811015926807;0.9394420017486811;0.9466259315412641
1.6666666666666667;0.8745721584149702;0.8781770161205471;0.8847223459032214;0.8462785973820892;0.8453074655886001;0.8984099094191891
2.3333333333333335;0.9503876889754138;0.9503876889754138;0.9528973094725702;0.8903619361731059;0.8903619361731059;0.920797188747906
1.0;0.880579744725036;0.880579744725036;0.8916489257333184;0.8914938220067665;0.8914938220067665;0.9228033803678621
1.6666666666666667;0.9413163582182831;0.9413163582182831;0.9483642800629898;0.942229172782655;0.942229172782655;0.953314314914909
3.0;0.9581079521638324;0.9581079521638324;0.9619839837221394;0.8672647810740933;0.8672647810740933;0.9051455305823345
1.6666666666666667;0.9248802622924465;0.9248802622924465;0.9330611734875739;0.867493751543412;0.867493751543412;0.9065835428193191
1.3333333333333333;0.9037015329792402;0.9037015329792402;0.9092127576408457;0.8764408374254266;0.8764408374254266;0.9181487189688928
1.3333333333333333;0.9041543064742699;0.9041543064742699;0.9123856062415294;0.9117844115622479;0.9117844115622479;0.9277679819268112
1.0;0.9066163589709039;0.9066163589709039;0.9057177943609077;0.8268931397099633;0.8268931397099633;0.8177436574976733
1.6666666666666667;0.8407964683801119;0.8407964683801119;0.8443653646712713;0.8653661490840411;0.8653661490840411;0.8628937249657442
2.3333333333333335;0.8834871950137035;0.8834871950137035;0.8937090359568693;0.8977291346723558;0.8977291346723558;0.9216180988566086
3.0;0.9343115207418177;0.9343115207418177;0.9374986486203426;0.9518486439309458;0.9518486439309458;0.9555778233693458
2.3333333333333335;0.8779043613409357;0.8779043613409357;0.8885210577393824;0.9258982684694592;0.9258982684694592;0.9395943483638954
3.0;0.9466814588188794;0.9466814588188794;0.9472664622898409;0.9295463129750466;0.9295463129750466;0.9362599154239319
1.6666666666666667;0.9459352850993548;0.9459352850993548;0.9529432661003358;0.9061864759185538;0.9061864759185538;0.9285942546816472
3.0;0.9457314292500909;0.9457314292500909;0.9520390722929193;0.9122967733497814;0.9122967733497814;0.9358413214170289
2.6666666666666665;0.9298908496982005;0.9298908496982005;0.9345604499055472;0.881044079581759;0.881044079581759;0.9098100547524536
1.6666666666666667;0.8976926068946336;0.8976926068946336;0.8996700071956654;0.8906198287997532;0.8906198287997532;0.9158288260924337
3.0;0.9465407894781747;0.9465424590542311;0.9496813086778509;0.9153024783944893;0.9123065767870103;0.9289907356253345
2.6666666666666665;0.9664905326000126;0.9664905326000126;0.9682871901395537;0.916908491657599;0.916908491657599;0.9353197722837595
2.6666666666666665;0.9403858337764208;0.9403858337764208;0.9427990606758693;0.9375858528875894;0.9375858528875894;0.9508903631182309
2.0;0.9035738998778612;0.9035738998778612;0.9139867407521212;0.8279633484820571;0.8279633484820571;0.8976880067574574
2.0;0.9352471272286846;0.9352471272286846;0.9373447078251003;0.8847684880880017;0.8847684880880017;0.9039939784895628
2.6666666666666665;0.9854892513468505;0.9854892513468505;0.9847930904845884;0.9693219941912573;0.9693219941912573;0.9740568941914655
1.0;0.8583260048186807;0.8583260048186807;0.866040682226374;0.90132822285103;0.90132822285103;0.9288050977747858
3.0;0.9652397013211643;0.9652397013211643;0.9672749032259423;0.9260739155247598;0.9260739155247598;0.9363565520779948
3.0;0.9177758188194098;0.9177758188194098;0.924833663085036;0.9149656854004907;0.9149656854004907;0.9342447192131721
1.0;0.8878652664706715;0.8878652664706715;0.9052058826422316;0.8768969712386958;0.8768969712386958;0.9202052523791723
2.0;0.9174492343685785;0.9198564832170598;0.9235535204443753;0.918308929281119;0.9235656929472167;0.9301990427183172
2.0;0.9255348989584118;0.9342797118823121;0.9362706063812577;0.952416963386813;0.9600226080384129;0.9664987929543488
0.0;0.8984297800555087;0.8954087238216999;0.9022009548114175;0.8414613740709387;0.8382608283174234;0.8621155354789725
1.3333333333333333;0.8693089995976577;0.8752137166765542;0.8777846376534513;0.8984757639486967;0.9047616941238997;0.9272329715177173
2.3333333333333335;0.9336797202062652;0.9336797202062652;0.935526446857371;0.8760786997309632;0.8760786997309632;0.8995685742638457
0.3333333333333333;0.8964521423415304;0.8964521423415304;0.9004230196174146;0.8818820703051551;0.8818820703051551;0.8883490383829067
1.0;0.8873975141843956;0.8873975141843956;0.890811714071258;0.919743084823373;0.919743084823373;0.934886390185536
3.0;0.948513087095955;0.948513087095955;0.9550071155016864;0.9023246500225254;0.9023246500225254;0.9255785058680939
2.0;0.9391650141490622;0.9396483713098944;0.9416763539499672;0.930486763256167;0.9326835074614526;0.945932172486014
1.0;0.8547108554513426;0.8547108554513426;0.871402857098845;0.8721470114224048;0.8721470114224048;0.9020147107531188
1.3333333333333333;0.9229779906198775;0.9229779906198775;0.9249967155440083;0.9328925394651376;0.9328925394651376;0.9436946689048343
1.6666666666666667;0.9050424247943529;0.9095495152701597;0.9110075729661288;0.9149759775299804;0.9194272683946842;0.930399532257511
0.6666666666666666;0.8978453013021329;0.8978453013021329;0.9036326756109829;0.8476642962989923;0.8476642962989923;0.8810942973689242
1.3333333333333333;0.9217772930822017;0.9217772930822017;0.924359036707267;0.9746907866232807;0.9746907866232807;0.9759218780663984
2.0;0.9421938892874009;0.9417317721257021;0.9424383709710896;0.9665874401116361;0.9646528478825269;0.9663715030569581
2.0;0.9666056485217871;0.9666056485217871;0.9671581553148619;0.9273989358187426;0.9273989358187426;0.9343926439471998
0.6666666666666666;0.8821996490148796;0.8821996490148796;0.8908273344591051;0.8540481389143476;0.8540481389143476;0.8981628980852686
3.0;0.9773867333412826;0.9773867333412826;0.9766134887612736;0.9492242240400252;0.9492242240400252;0.9535026520617533
3.0;0.9066486404670702;0.9066486404670702;0.9119461058731372;0.9094344260110201;0.9094344260110201;0.9222713002250931
1.3333333333333333;0.9120041230219523;0.9120041230219523;0.9225982954090158;0.9170734565499532;0.9170734565499532;0.9385567266162124
2.0;0.9530211843959857;0.9530211843959857;0.9567529171671152;0.9552044299210071;0.9552044299210071;0.9545175397051142
2.0;0.9569008483504546;0.9569008483504546;0.9598558040218825;0.9245549940700033;0.9245549940700033;0.9463440056891788
1.0;0.83483319919095;0.83483319919095;0.8539047933867301;0.8560603046851266;0.8560603046851266;0.9054971950601822
1.6666666666666667;0.9066074143606044;0.9067259570855878;0.9089281565835969;0.9219628967187641;0.9238534081592362;0.9397811964213485
2.0;0.960728179096415;0.9604694468109769;0.9620143018422374;0.912575717078716;0.9119432723472642;0.9247817283439531
0.3333333333333333;0.9034593970886106;0.9034593970886106;0.9063426449028193;0.8850220318550668;0.8850220318550668;0.9047177115077258
2.3333333333333335;0.9535272149337509;0.9535272149337509;0.9542730260690233;0.932991648222884;0.932991648222884;0.9428561757248745
2.0;0.8523729610959313;0.8523729610959313;0.8706392333556469;0.8479372967336702;0.8479372967336702;0.863939510276431
1.3333333333333333;0.8902673858232395;0.8909178336138432;0.8978744857357199;0.9370908761668891;0.9382475327907388;0.9450782282275177
2.6666666666666665;0.9941689408286648;0.9941689408286648;0.9943817613508631;0.9985944011819963;0.9985944011819963;0.9996310452390329
1.0;0.858167711953129;0.858167711953129;0.870448438736476;0.9145129402993966;0.9145129402993966;0.9287235662718499
0.3333333333333333;0.9007384643594691;0.9007384643594691;0.9058984655004593;0.8950314360909546;0.8950314360909546;0.9192908062226417
1.3333333333333333;0.9227982875650746;0.9227982875650746;0.9345382695096074;0.9298598947867656;0.9298598947867656;0.9479950746815189
1.3333333333333333;0.9426639856528278;0.9426639856528278;0.9441092688223437;0.9409135931376569;0.9409135931376569;0.9469732716998257
2.3333333333333335;0.916200519420521;0.916200519420521;0.9213725594423027;0.8874314117710953;0.8874314117710953;0.912843957234038
3.0;0.9777951446585994;0.9777951446585994;0.9780855261048707;0.9542969482637192;0.9542969482637192;0.9501508738395054
3.0;0.9531964011693089;0.9538382797160291;0.9542439894301138;0.9528920520370222;0.9571810122547274;0.960279338456336
3.0;0.9678540505275091;0.9678540505275091;0.9696814675783553;0.9530921303905059;0.9530921303905059;0.9572147559334483
1.3333333333333333;0.9203428541065258;0.9203428541065258;0.9233303155926548;0.9214919849723366;0.9214919849723366;0.9382355456882582
3.0;0.9306198802980246;0.9306198802980246;0.9398980128077675;0.8633258944237502;0.8633258944237502;0.9185347873767405
1.3333333333333333;0.8714948281471621;0.8714948281471621;0.8772009018695537;0.9030344665696264;0.9030344665696264;0.9241794793959753
4.0;0.9436028054058637;0.9436028054058637;0.944654641817564;0.924383415255827;0.924383415255827;0.9385184569052335
2.6666666666666665;0.9125087403155708;0.9125087403155708;0.9200655706449059;0.9112334854420867;0.9112334854420867;0.93972833488589
