Human;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none
3.5;0.9748712051889772;0.9748712051889772;0.9941994620284571;0.9941994620284571;0.9983156589711057;0.9983156589711057;0.9979812211135086;0.9979812211135086;0.9879770875241674;0.9879770875241674;0.989335685508127;0.989335685508127;0.9909484764060194;0.9909484764060194;0.9863596639095698;0.9863596639095698;0.989020939161236;0.989020939161236;0.9798999900909326;0.9798999900909326;0.9873981553184906;0.9873981553184906;0.9935614069045976;0.9947527393709308;0.9927519018482401;0.9921934646509464;0.9940711036862169;0.9924249553422786;0.9942324042417873;0.9941421504767406;0.9862535977334161;0.9862535977334161;0.9939771401968086;0.9939771401968086
2.5;0.8715204238296909;0.8715204238296909;0.9581033873412335;0.9581033873412335;0.9882787582233346;0.9882787582233346;0.9902935024260283;0.9902935024260283;0.9752705153161073;0.9752705153161073;0.982115211215189;0.982115211215189;0.9818683887600326;0.9818683887600326;0.934387966840445;0.934387966840445;0.9680313245897543;0.9680313245897543;0.9555105215916485;0.9555105215916485;0.9639499605390163;0.9639499605390163;0.9771113630303074;0.9852424255046421;0.9863682858578433;0.9814522094237843;0.9825724657007259;0.9830078911708912;0.9824176814818841;0.9840474035400604;0.9693272301960522;0.9693272301960522;0.9844191490858197;0.9844191490858197
3.45;0.9066190620490925;0.9066190620490925;0.9637361745958491;0.9637361745958491;0.9864180432330026;0.9864180432330026;0.9881484192095181;0.9881484192095181;0.9751205269897866;0.9751205269897866;0.9803881674801551;0.9803881674801551;0.9793242692275361;0.9793242692275361;0.9562696871312596;0.9562696871312596;0.9684210298429917;0.9684210298429917;0.9307603596089489;0.9307603596089489;0.9694382556425467;0.9694382556425467;0.9833676399858703;0.9866635735406935;0.9812270282055525;0.9837128764155346;0.9833395896081772;0.979857022475015;0.9836009207520173;0.985232289157406;0.9647648110470726;0.9647648110470726;0.9296672357917284;0.9296672357917284
4.0;0.9848290046998444;0.9848290046998444;0.9392621087149302;0.9392621087149302;0.9981941933733948;0.9981941933733948;0.9973535255860029;0.9973535255860029;0.9702628477005688;0.9702628477005688;0.9702095232297692;0.9702095232297692;0.965586085312388;0.965586085312388;0.9006581125764757;0.9006581125764757;0.9459109668799364;0.9459109668799364;0.8830083673819044;0.8830083673819044;0.9462683894022859;0.9462683894022859;0.9721716523762362;0.9842751079702095;0.9806985269200931;0.975712924913451;0.9772377976513936;0.977879317230256;0.9738239938168846;0.97849950616792;0.9553382037862972;0.9553382037862972;0.9615866721278057;0.9615866721278057
3.0;0.8343078073713434;0.8343078073713434;0.9406750415572849;0.9406750415572849;0.9716428053212146;0.9716428053212146;0.9840344104288469;0.9840344104288469;0.96731726607756;0.96731726607756;0.9693528820381597;0.9693528820381597;0.958162822676948;0.958162822676948;0.903265518864432;0.903265518864432;0.9304571290429238;0.9304571290429238;0.8416627012340159;0.8416627012340159;0.9388655721510256;0.9388655721510256;0.9596614602110979;0.9684321035533217;0.9752423917604494;0.9541673724243671;0.9638234114747943;0.9672489183064569;0.9630843102005711;0.9666025259411415;0.954163312369505;0.954163312369505;0.970585764185039;0.970585764185039
2.0;0.787393038793288;0.787393038793288;0.9429417123839083;0.9429417123839083;0.9745255946754485;0.9745255946754485;0.973371833585728;0.973371833585728;0.9636898783787959;0.9636898783787959;0.9654093178016362;0.9654093178016362;0.9573939716439885;0.9573939716439885;0.9186528695252089;0.9186528695252089;0.9309463727527346;0.9309463727527346;0.8894332188806078;0.8894332188806078;0.9358687128165185;0.9358687128165185;0.9749777555211538;0.980666828900584;0.9817630609562008;0.9778815190503499;0.9784771305807809;0.9786938918142624;0.9831016487753023;0.9812542281930292;0.9578067766263099;0.9578067766263099;0.9665264622718583;0.9665264622718583
2.5;0.9443011992535617;0.9443011992535617;0.9667535309141441;0.9667535309141441;0.9955618731689394;0.9955618731689394;0.9939939710502973;0.9939939710502973;0.9846046786101152;0.9846046786101152;0.9742952787341116;0.9742952787341116;0.980287967774003;0.980287967774003;0.9462780598864298;0.9462780598864298;0.9538481083420144;0.9538481083420144;0.9511895507930124;0.9511895507930124;0.965929008714694;0.965929008714694;0.9892077143570395;0.9907842594848808;0.9910171737313614;0.9890095702980289;0.9898419864750881;0.9901836386388246;0.9871491589788695;0.989521986540103;0.9828155827773369;0.9828155827773369;0.9836783981670681;0.9836783981670681
3.0;0.9185735518661432;0.9185735518661432;0.9625310604897093;0.9625310604897093;0.9912059064873247;0.9912059064873247;0.9911199291199037;0.9911199291199037;0.9865053813625777;0.9865053813625777;0.9866505190245776;0.9866505190245776;0.979717253843299;0.979717253843299;0.9154809340701939;0.9154809340701939;0.9510992461176866;0.9510992461176866;0.8329922284235791;0.8329922284235791;0.875143245450199;0.875143245450199;0.9858708296261243;0.9907947160090982;0.9899276391061598;0.9877257415850208;0.9891588888297763;0.9873647665151363;0.9878663426915413;0.9880304938080431;0.9707347551617511;0.9707347551617511;0.9659227469177455;0.9659227469177455
0.0;0.7115030603887512;0.7115030603887512;0.8892080343360225;0.8892080343360225;0.9527981667167881;0.9527981667167881;0.9604243487165519;0.9604243487165519;0.9189633519281903;0.9189633519281903;0.9160778966731125;0.9160778966731125;0.8736405457471961;0.8736405457471961;0.7027297319277653;0.7027297319277653;0.8825564556901412;0.8825564556901412;0.7305171310049405;0.7305171310049405;0.9170335999245144;0.9170335999245144;0.9667149593147125;0.9721732130641325;0.9716673941021788;0.9683338983036596;0.9686107294556058;0.9700298474083571;0.9677728092326291;0.9771991636715398;0.9008133874157437;0.9008133874157437;0.9379344601912429;0.9379344601912429
2.5;0.8314411110871133;0.8314411110871133;0.9540191601564872;0.9540191601564872;0.9755458407583807;0.9755458407583807;0.9819684957759868;0.9819684957759868;0.9719393902093799;0.9719393902093799;0.9789432835948677;0.9789432835948677;0.9683683045748377;0.9683683045748377;0.8995300763143923;0.8995300763143923;0.9261183913071809;0.9261183913071809;0.9353571913865317;0.9353571913865317;0.9368238653519317;0.9368238653519317;0.9661009031769535;0.9679697101079677;0.9694316751187733;0.9625463875279897;0.9645304906403549;0.9627960285525251;0.9613034581856207;0.9728801893973765;0.9464365581820925;0.9464365581820925;0.9626441919368096;0.9626441919368096
