Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Max
2.6666666666666665;0.9681157451408343;0.9681157451408343;0.9681320260406522;0.949002910472904;0.949002910472904;0.9458595531381275
1.3333333333333333;0.9485251254714637;0.9485251254714637;0.9485251254714637;0.9104581741460451;0.9104581741460451;0.9104581741460451
4.0;0.9776121436277896;0.9776121436277896;0.9782714095089248;0.9493915047356709;0.9493915047356709;0.9495577269200128
2.6666666666666665;0.9489713347881807;0.9489713347881807;0.9499886624097792;0.926474061145845;0.926474061145845;0.9296364725117959
2.6666666666666665;0.9747856592956681;0.9747856592956681;0.9747856592956681;0.940534005749978;0.940534005749978;0.940534005749978
1.6666666666666667;0.884794051609083;0.884794051609083;0.8883408617097666;0.8891321851870876;0.8891321851870876;0.8905068802279025
2.3333333333333335;0.9527337135091449;0.9527337135091449;0.9527337135091449;0.9288466307877202;0.9288466307877202;0.9288466307877202
1.0;0.9004073969280022;0.9004073969280022;0.9016990729665163;0.9135850336286316;0.9135850336286316;0.9221058675138896
1.6666666666666667;0.9461349653380364;0.9461349653380364;0.9527372104787835;0.9606784638112115;0.9606784638112115;0.9642041722174179
3.0;0.9780896492857177;0.9780896492857177;0.9780896492857177;0.9392637446608084;0.9392637446608084;0.9392637446608084
1.6666666666666667;0.9525135597441942;0.9525135597441942;0.9525135597441942;0.9233616878231637;0.9233616878231637;0.9233616878231637
1.3333333333333333;0.8927674087189035;0.8927674087189035;0.8927674087189035;0.9054893856681405;0.9054893856681405;0.9054893856681405
