Human;LiBlock;Jaccard;BlockDistance;Levenshtein;OverlapCoefficient;Qgram
2.6666666666666665;0.2772821175512754;0.17391304347826086;0.25806450843811035;0.3689320388349514;0.3076923076923077;0.40816326530612246
1.3333333333333333;0.1305789023935942;0.047619047619047616;0.1666666865348816;0.22522522522522526;0.125;0.19318181818181823
4.0;0.3333333233992259;0.2;0.3333333134651184;0.3586956521739131;0.3333333333333333;0.3240223463687151
2.6666666666666665;0.2229145033633623;0.125;0.2222222089767456;0.28431372549019607;0.25;0.2901554404145078
2.6666666666666665;0.23611682736303674;0.13333333333333333;0.23529410362243652;0.2684563758389261;0.26666666666666666;0.3153846153846154
1.6666666666666667;0.09529217424301081;0.05;0.0952380895614624;0.22784810126582278;0.1;0.08053691275167785
2.3333333333333335;0.334671425864569;0.21428571428571427;0.31578946113586426;0.20253164556962022;0.375;0.26206896551724135
1.0;0.0;0.0;0.0;0.2588235294117647;0.0;0.013605442176870763
1.6666666666666667;0.41245748849937225;0.2631578947368421;0.4166666865348816;0.4347826086956522;0.5;0.4411764705882353
3.0;0.35890229361977455;0.1875;0.31578946113586426;0.2564102564102564;0.4444444444444444;0.302158273381295
1.6666666666666667;0.21067239911679325;0.11764705882352941;0.21052628755569458;0.24675324675324672;0.2222222222222222;0.19999999999999996
1.3333333333333333;0.0824914857789455;0.043478260869565216;0.08333331346511841;0.2727272727272727;0.1;0.12941176470588234
1.3333333333333333;0.05724057357269388;0.030303030303030304;0.05555558204650879;0.196078431372549;0.0625;0.15488215488215484
1.0;0.19875992968439193;0.10526315789473684;0.17391306161880493;0.2551724137931034;0.4;0.19191919191919193
1.6666666666666667;0.25409944487358055;0.14285714285714285;0.25;0.2828282828282829;0.4;0.3157894736842105
2.3333333333333335;0.19906085573900972;0.09523809523809523;0.1666666865348816;0.24137931034482762;0.25;0.3942307692307693
3.0;0.4982484327136873;0.3157894736842105;0.4444444179534912;0.6065573770491803;0.5714285714285714;0.5391304347826087
2.3333333333333335;0.0824914857789455;0.045454545454545456;0.08333331346511841;0.25409836065573765;0.1;0.2564102564102564
3.0;0.22177419066429138;0.13636363636363635;0.19354838132858276;0.2866242038216561;0.3333333333333333;0.3004291845493562
1.6666666666666667;0.2467464966847988;0.13793103448275862;0.23529410362243652;0.31818181818181823;0.26666666666666666;0.276595744680851
3.0;0.2850787886282294;0.14285714285714285;0.29629629850387573;0.3647798742138365;0.375;0.319672131147541
2.6666666666666665;0.08195780493382822;0.045454545454545456;0.08333331346511841;0.21138211382113825;0.09090909090909091;0.10731707317073169
1.6666666666666667;0.0;0.0;0.0;0.1648351648351648;0.0;0.09090909090909094
3.0;0.3036851096110955;0.18518518518518517;0.27027028799057007;0.29955947136563876;0.5;0.38834951456310685
2.6666666666666665;0.5006402059138015;0.3181818181818182;0.5;0.3144654088050315;0.5384615384615384;0.49097472924187724
2.6666666666666665;0.44466403939507226;0.29411764705882354;0.43478262424468994;0.44999999999999996;0.45454545454545453;0.46341463414634143
2.0;0.27247912269710706;0.13636363636363635;0.20689654350280762;0.2781456953642384;0.5714285714285714;0.2450980392156863
2.0;0.08029113985661875;0.043478260869565216;0.07999998331069946;0.20175438596491224;0.09090909090909091;0.1573033707865169
2.6666666666666665;0.5041033377643226;0.36363636363636365;0.4736841917037964;0.5252525252525253;0.5714285714285714;0.551948051948052
1.0;0.20257143751650175;0.11538461538461539;0.1875;0.2535211267605634;0.3;0.3445378151260504
3.0;0.21086550285731875;0.12;0.20689654350280762;0.2543859649122807;0.23076923076923078;0.25263157894736843
3.0;0.28637430609197567;0.14285714285714285;0.25;0.24637681159420288;0.4166666666666667;0.2869955156950673
1.0;0.0;0.0;0.0;0.23684210526315785;0.0;0.03314917127071826
2.0;0.043390416676261076;0.022222222222222223;0.039215683937072754;0.23287671232876717;0.07692307692307693;0.14245014245014243
2.0;0.2619630995705854;0.16666666666666666;0.238095223903656;0.34013605442176875;0.29411764705882354;0.33333333333333337
0.0;0.0717948698080503;0.038461538461538464;0.06666666269302368;0.17543859649122806;0.07692307692307693;0.10837438423645318
1.3333333333333333;0.06298905372916166;0.03125;0.06060606241226196;0.2272727272727273;0.07692307692307693;0.1900826446280992
2.3333333333333335;0.12036927139527549;0.06451612903225806;0.11764705181121826;0.23728813559322037;0.16666666666666666;0.1811594202898551
0.3333333333333333;0.16058230951555988;0.09090909090909091;0.1600000262260437;0.31092436974789917;0.18181818181818182;0.3157894736842105
1.0;0.22658115832629794;0.12903225806451613;0.2222222089767456;0.33125000000000004;0.26666666666666666;0.20849420849420852
3.0;0.339327927477406;0.17391304347826086;0.29629629850387573;0.26206896551724135;0.5555555555555556;0.3076923076923077
2.0;0.21925871857554785;0.125;0.2222222089767456;0.2383720930232558;0.2222222222222222;0.2777777777777778
1.0;0.21917578422297274;0.125;0.20689654350280762;0.242603550295858;0.375;0.2232142857142857
