Human;USE_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.6666666666666665;0.457880562986149;0.4578805783600729;0.45788057338207777;0.4168878548843357
1.3333333333333333;0.19620659161404247;0.1962066121517126;0.19620659281879765;0.20480967090579724
4.0;0.489389946727386;0.48938995433436555;0.4893899524998161;0.44876782102048157
2.6666666666666665;0.25611775701335593;0.25611777590059154;0.2561177798529903;0.24623106973472447
2.6666666666666665;0.431516870666217;0.4315168653376579;0.43151684802534435;0.4315168425138956
1.6666666666666667;0.3498964900562538;0.3498964977525905;0.349896518707507;0.35288664921085794
2.3333333333333335;0.2347977490404418;0.23479775712145445;0.23479774011526322;0.23479774106599566
1.0;0.4283231992879992;0.42832320620038905;0.42832320886962716;0.4163321908812793
1.6666666666666667;0.5216331188139798;0.5216331214553096;0.5216331240700993;0.5564025432132007
3.0;0.4980940995923336;0.49809408642260566;0.49809408978651143;0.5233248441614937
1.6666666666666667;0.4603804396895642;0.46038045639814945;0.46038044500896014;0.4603804522718938
1.3333333333333333;0.4355068451861011;0.4355068707938844;0.4355068657142126;0.4423034094726314
1.3333333333333333;0.41929104768722064;0.41929102113184036;0.41929105107289605;0.41929107453013065
1.0;0.03853627893064679;0.038536282362499716;0.038536294835328944;0.03853628374437152
1.6666666666666667;0.2807891740783422;0.2807891900798584;0.28078917621463534;0.2921015857906831
2.3333333333333335;0.3945018322122206;0.3945018254984553;0.3945018276949974;0.4145716226197236
3.0;0.6125362452834618;0.612536260241736;0.6125362476899942;0.6834601709540403
2.3333333333333335;0.25749458111967566;0.257494571206515;0.25749457721586355;0.25279882935383563
3.0;0.13972448478617683;0.13972447845842462;0.13972449057094638;0.13972450191275032
1.6666666666666667;0.6093581472059284;0.609358154876852;0.6093581716257773;0.5653571933998238
3.0;0.5844662302602255;0.584466235893933;0.5844662177968931;0.5573724852583769
2.6666666666666665;0.06457550593826313;0.06457551721765953;0.06457550369727189;0.07821035058748418
1.6666666666666667;0.17388303152140153;0.1738830546046154;0.1738830206380952;0.1738830411368779
3.0;0.38538905191521994;0.38538906132391026;0.38538908481150635;0.38538904154609827
2.6666666666666665;0.4935102649947334;0.4935102508673285;0.49351023947441525;0.5589140078414245
2.6666666666666665;0.5990914911650629;0.5990915093302124;0.5990915055857648;0.5990914919203807
2.0;0.2079099379898894;0.20790993879053596;0.20790999027261065;0.24639462392909395
2.0;0.09211194029517146;0.09211193835181843;0.09211194455574062;0.1391259785715625
2.6666666666666665;0.6400746909626402;0.6400746758381853;0.6400746705345576;0.657706979698371
1.0;0.367366876997693;0.3673668935416415;0.36736689125446215;0.36736692151525185
3.0;0.3296247608542188;0.3296247459972145;0.32962473747002885;0.449478066100231
3.0;0.295211216127381;0.2952112285595599;0.29521123478095146;0.3405573637465233
1.0;0.18241340187952793;0.18241340168994927;0.18241342983423725;0.1897614775238391
2.0;0.33465882123995394;0.3346588508807725;0.3346588442262229;0.31393606307708366
2.0;0.4656338395180706;0.4656338466760974;0.4656338121456645;0.46572766105486013
0.0;0.05281946048775379;0.05281945590341621;0.05281946630037658;0.10531970226998781
1.3333333333333333;0.3568216095130012;0.35682161420308134;0.3568216260799513;0.3329645014612838
2.3333333333333335;0.17520288398514783;0.17520288671490422;0.17520284939077016;0.2373957152324108
0.3333333333333333;0.2476142815252796;0.24761427045220402;0.24761429798140344;0.2984462564900741
1.0;0.2964471120334044;0.2964471092015464;0.2964470877196148;0.33370820643615534
3.0;0.3459051619057965;0.34590516157886114;0.3459051504036613;0.37208488764524855
2.0;0.18485416981578837;0.1848541598536896;0.18485417408551;0.18786992536683197
1.0;0.3489535510250633;0.348953551653248;0.3489535383666525;0.38582467037335555
1.3333333333333333;0.32402350096502286;0.3240235059563693;0.324023490590914;0.36802546868879615
1.6666666666666667;0.1879195628036717;0.18791957043310292;0.1879195828943771;0.2077507403043212
0.6666666666666666;0.17258554439376617;0.17258558178049946;0.17258556149152537;0.2291001068127301
1.3333333333333333;0.6275238722715587;0.6275238367745771;0.6275238575583967;0.6097341996307472
2.0;0.6257878986459038;0.6257879033754248;0.625787917350597;0.6424540339231599
2.0;0.3688298165446114;0.3688297753334765;0.3688297800063716;0.3544933746364334
0.6666666666666666;0.3308409562915403;0.3308409531249889;0.33084095364202204;0.2896169458950421
3.0;0.6528997878173567;0.6528998076134996;0.6528997787791931;0.6654592864300471
3.0;0.5127932495056012;0.5127932326063026;0.5127932439683206;0.5127932355899834
1.3333333333333333;0.4314114507505839;0.4314114400901342;0.4314114753290765;0.42063069768776395
2.0;0.5105744096121355;0.5105744352318013;0.5105744225641703;0.5388838157667365
2.0;0.2576690756513117;0.25766905619979213;0.2576690453806377;0.3048474129417731
1.0;0.25252163053980564;0.25252164954646117;0.25252164571624874;0.19567359447969385
1.6666666666666667;0.22858248638346362;0.22858249805631853;0.2285825007530333;0.2382576279669019
2.0;0.41776201147736336;0.4177620106059925;0.41776199678573855;0.36279199131954387
0.3333333333333333;0.404513449267167;0.40451343140057766;0.4045134609606822;0.40451346092586044
2.3333333333333335;0.5193461201857896;0.5193461340973053;0.5193461191091688;0.5149395162763668
2.0;0.19222971528559618;0.19222969780132843;0.19222970807743414;0.19222972271282435
1.3333333333333333;0.3998991591010522;0.3998991486806789;0.3998991422918702;0.39989915350588423
2.6666666666666665;0.9162095168835088;0.9162095273420803;0.9162095139481171;0.9411549909672968
1.0;0.29397503358950344;0.2939750207582336;0.2939750380740796;0.29397502181755686
0.3333333333333333;0.2531106438475992;0.2531106754679188;0.25311064748200046;0.2745226195542624
1.3333333333333333;0.2908214592438792;0.2908214379312272;0.29082144661180365;0.2908214488816438
1.3333333333333333;0.4925532808570061;0.4925533303198836;0.49255330695593774;0.4739017454634444
2.3333333333333335;0.25356910269143934;0.2535690867197005;0.25356908693007424;0.261812919429528
3.0;0.5543675037859379;0.5543674806350957;0.5543674640572013;0.5543674604551582
3.0;0.2786956223735119;0.27869561164725004;0.278695607369617;0.2964367174412846
3.0;0.5483678849092094;0.5483678855373036;0.5483678715845204;0.5638801750123174
1.3333333333333333;0.4956894021657074;0.4956894237234223;0.4956894072716798;0.5333046269205961
3.0;0.34681786341077964;0.34681788999994145;0.3468178863488389;0.32853811699194674
1.3333333333333333;0.2495458659677775;0.24954586323404448;0.2495458776618509;0.3037424162838936
4.0;0.30283003968868843;0.30283003407189146;0.3028300178596418;0.302830018758502
2.6666666666666665;0.39029343894126967;0.3902934528621303;0.3902934556423382;0.38892520374986733
0.3333333333333333;0.1269435958465153;0.1269435650705483;0.12694357467870107;0.1269435719362399
0.0;0.16114696457597258;0.1611469805456661;0.1611469635067191;0.1611469860050555
0.0;0.01036274099056065;0.010362760800154289;0.010362769656690425;0.02994827900935123
0.0;0.1853677096051222;0.18536771792775167;0.18536771830451793;0.1671762061966265
0.6666666666666666;0.274261631257912;0.274261644484591;0.2742616542550711;0.26616941967313307
0.3333333333333333;0.27164753909751027;0.27164751111917995;0.2716475353960431;0.29722715146078993
0.6666666666666666;0.15390671952038654;0.1539067161633869;0.1539067000204017;0.1573578293393482
0.3333333333333333;0.10351274021560318;0.10351272402896457;0.10351272779869126;0.10295840542098954
0.3333333333333333;0.179612848478585;0.1796128881771235;0.17961287195886058;0.18037282268184882
0.0;0.23946464015024305;0.23946464735540637;0.23946465342804135;0.23946470165313366
0.0;0.2826155190078376;0.28261551546744024;0.2826154945464395;0.2824289618144357
0.0;-0.04917933767466645;-0.04917930343436922;-0.04917932483384262;-0.049179335649871765
1.0;0.1359060753925442;0.13590609331277012;0.13590606711787714;0.1359061011410491
0.0;0.23576385817092357;0.23576388583915717;0.2357638774972628;0.26971277566549634
0.0;0.18756042122898697;0.18756040314143682;0.18756040719025519;0.14904471965587357
0.0;0.15793223125036485;0.1579321813157461;0.15793221702111174;0.1825175120186319
0.6666666666666666;0.2085391287448974;0.2085390980545163;0.20853910661794084;0.20853911631497313
0.0;0.0059365885152325255;0.005936618150411556;0.005936627981372865;0.005936607667813837
0.0;0.06934411316023985;0.06934411812370557;0.06934409180533668;0.08146247118820872
0.6666666666666666;0.09093378366919891;0.09093379378674055;0.09093377842741023;0.09093377773621356
0.0;0.03767824338304489;0.03767823850487774;0.03767821974989433;0.037678236094309356
0.0;0.05852574977323985;0.05852575818362845;0.05852576938038526;0.08609937677982424
0.6666666666666666;0.21289807776995445;0.21289808139227673;0.21289808661944654;0.07871474091543974
