Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes
2.6666666666666665;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133
1.3333333333333333;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439
4.0;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3499999999999999;0.3494863151108271;0.3494863151108271;0.3494863151108271;0.34948221239358146;0.34948221239358146;0.34948221239358146
2.6666666666666665;0.344120522027604;0.344120522027604;0.344120522027604;0.33371190623595726;0.33371190623595726;0.33371190623595726;0.3366742621187251;0.3366742621187251;0.3366742621187251;0.353676276981298;0.353676276981298;0.353676276981298;0.3725175243184134;0.3725175243184134;0.3725175243184134
2.6666666666666665;0.3176665398552622;0.3176665398552622;0.3176665398552622;0.2558408596267325;0.2558408596267325;0.2558408596267325;0.29736479331385074;0.29736479331385074;0.29736479331385074;0.32749980792604455;0.32749980792604455;0.32749980792604455;0.3176665398552622;0.3176665398552622;0.3176665398552622
1.6666666666666667;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383;0.24343224778007383
2.3333333333333335;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875;0.4036036763977875
1.0;0.23318477071520127;0.23318477071520127;0.22702739488419346;0.17149858514250885;0.17149858514250885;0.16692446522239712;0.20127491605296252;0.20127491605296252;0.19592094497038756;0.2557499375317019;0.2557499375317019;0.249039390071379;0.23318477071520127;0.23318477071520127;0.22702739488419346
1.6666666666666667;0.5110619548483818;0.5110619548483818;0.4913095384499362;0.43082021842766455;0.43082021842766455;0.4139186771923578;0.46105325588688795;0.46105325588688795;0.44300396452919616;0.5589424792695816;0.5589424792695816;0.5378241064137781;0.5110619548483818;0.5110619548483818;0.4913095384499362
3.0;0.4101595685698863;0.4101595685698863;0.4629913931206985;0.3450327796711771;0.3450327796711771;0.4008918628686366;0.3873866834134934;0.3873866834134934;0.4415327550400929;0.4191187843565616;0.4191187843565616;0.47131411587661626;0.4101595685698863;0.4101595685698863;0.4629913931206985
1.6666666666666667;0.34639858017307934;0.34639858017307934;0.34639858017307934;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.32169220768968965;0.32169220768968965;0.32169220768968965;0.3597494791151161;0.3597494791151161;0.3597494791151161;0.34639858017307934;0.34639858017307934;0.34639858017307934
1.3333333333333333;0.26975418482762636;0.26975418482762636;0.2635717622944405;0.23328473740792174;0.23328473740792174;0.2279211529192759;0.2487521506389006;0.2487521506389006;0.24303480411642592;0.2875384592886655;0.2875384592886655;0.280994226293039;0.26975418482762636;0.26975418482762636;0.2635717622944405
