Human;UBSM_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-default_ner-none_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-default_ner-metamaplite
2.6666666666666665;0.3833512646970969
1.3333333333333333;0.0944911182523068
4.0;0.4069135797269029
2.6666666666666665;0.3122493303093078
2.6666666666666665;0.3292882862297104
1.6666666666666667;0.09534625892455924
2.3333333333333335;0.4003834930466158
1.0;0.08058229640253803
1.6666666666666667;0.4636736922667266
3.0;0.40640602943708115
1.6666666666666667;0.26352313834736496
1.3333333333333333;0.19296998390893244
1.3333333333333333;0.22356177431562863
1.0;0.32772015741875477
1.6666666666666667;0.2888185861235655
2.3333333333333335;0.23145502494313788
3.0;0.5520524474738834
2.3333333333333335;0.0816496580927726
3.0;0.27839299776947407
1.6666666666666667;0.3110011636508303
3.0;0.4232167049282014
2.6666666666666665;0.15209454707625852
1.6666666666666667;0.08451542547285165
3.0;0.35291038448315803
2.6666666666666665;0.5770168887979114
2.6666666666666665;0.45454545454545453
2.0;0.33806170189140655
2.0;0.15209454707625852
2.6666666666666665;0.5679092269771033
1.0;0.25966178022614966
3.0;0.3476859113492967
3.0;0.3573492983663221
1.0;0.10801234497346435
2.0;0.047565149415449405
2.0;0.2858309752375147
0.0;0.1866777537615197
1.3333333333333333;0.032686022523030676
2.3333333333333335;0.2477512741493417
0.3333333333333333;0.1760250108489047
1.0;0.2648910678224331
3.0;0.3986162069867645
2.0;0.29148876935834334
1.0;0.23431292472788315
1.3333333333333333;0.2410430289697313
1.6666666666666667;0.062017367294604234
0.6666666666666666;0.17074779385670255
1.3333333333333333;0.453711730181277
2.0;0.34022521025029007
2.0;0.2965037873247349
0.6666666666666666;0.0
3.0;0.472317821984639
3.0;0.28251525793337856
1.3333333333333333;0.28425819459360135
2.0;0.4618493544981001
2.0;0.26148105639237157
1.0;0.10482848367219183
1.6666666666666667;0.245307417295217
2.0;0.22805784668229048
0.3333333333333333;0.2523465960939613
2.3333333333333335;0.4069987426341055
2.0;0.15075567228888181
1.3333333333333333;0.34451677261360547
2.6666666666666665;0.7925939239012171
1.0;0.12499999999999997
0.3333333333333333;0.23549915014956724
1.3333333333333333;0.4002402803701155
1.3333333333333333;0.31181899842552196
2.3333333333333335;0.251815568750993
3.0;0.4631437180376867
3.0;0.3062651788283953
3.0;0.35032452487268534
1.3333333333333333;0.3121750544625444
3.0;0.24614528700886512
1.3333333333333333;0.06418306194046627
4.0;0.3149727111926122
2.6666666666666665;0.3679443650473855
0.3333333333333333;0.0
0.0;0.08885233166386385
0.0;0.0
0.0;0.0
0.6666666666666666;0.39483235358568947
0.3333333333333333;0.227278028456563
0.6666666666666666;0.24440008906348012
0.3333333333333333;0.0920262717290388
0.3333333333333333;0.22380391180696593
0.0;0.11180339887498948
0.0;0.0
0.0;0.1449551891484519
1.0;0.21886638465297897
0.0;0.1366441123085177
0.0;0.22452510468485445
0.0;0.0
0.6666666666666666;0.1078689325833263
0.0;0.07619274683307264
0.0;0.10918890532269009
0.6666666666666666;0.10989674556596449
0.0;0.08411582311380665
0.0;0.11322770341445955
0.6666666666666666;0.07694837640638655
0.3333333333333333;0.056613851707229795
0.0;0.0
0.3333333333333333;0.16190131554668666
0.3333333333333333;0.1802794261735856
0.0;0.17016911869528195
1.0;0.07015789015275892
0.0;0.1966614923523602
0.3333333333333333;0.0
0.6666666666666666;0.0
0.0;0.07735869289794367
0.0;0.179495142361986
0.3333333333333333;0.0
0.0;0.0
1.0;0.14061024795535126
0.0;0.0
0.0;0.041239304942116126
0.3333333333333333;0.0
0.0;0.1546720562224365
0.3333333333333333;0.13735109517254868
0.0;0.033113308926626096
0.0;0.20408635496126945
0.3333333333333333;0.34997058323525465
1.0;0.05270462766947299
0.0;0.15584426446024427
0.3333333333333333;0.29346324853521355
0.6666666666666666;0.0
0.0;0.0
0.6666666666666666;0.21420612221882804
1.0;0.11252522860080313
0.0;0.0
0.0;0.13719886811400708
0.0;0.0
0.0;0.0
0.6666666666666666;0.0
0.3333333333333333;0.036563621206356534
1.0;0.18093671611393647
0.6666666666666666;0.10910894511799618
0.3333333333333333;0.0
0.3333333333333333;0.1821340133737358
0.0;0.0
0.3333333333333333;0.19148251017850873
0.0;0.0
0.0;0.0
0.0;0.08058229640253803
0.3333333333333333;0.0
0.3333333333333333;0.05892556509887896
0.6666666666666666;0.1749882689132557
0.3333333333333333;0.0
0.0;0.036581965695113135
0.3333333333333333;0.0
0.0;0.0
0.0;0.0445435403187374
0.0;0.0
0.0;0.16922952165139457
0.3333333333333333;0.042591770999996
0.0;0.0700140042014005
0.0;0.0
0.3333333333333333;0.107682623063487
0.3333333333333333;0.0
1.0;0.04656201971797188
0.0;0.0
0.0;0.0
0.3333333333333333;0.16254478270626904
0.0;0.04656201971797188
0.3333333333333333;0.0
0.3333333333333333;0.08378854228901575
0.3333333333333333;0.0
0.6666666666666666;0.23094232119933678
0.0;0.12817964067657414
0.0;0.19969070007707224
0.0;0.20324165603789252
0.0;0.13407108198891604
