Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
2.6666666666666665;0.990160596103827;0.9899876206182712;0.9918169914444749
1.3333333333333333;0.9740099451763516;0.9744632835025878;0.9938352232396738
4.0;0.9944236448832068;0.9944271915674514;0.9951645331401238
2.6666666666666665;0.9636561400098473;0.9636561400098473;0.9831793538546824
2.6666666666666665;0.9653980340095313;0.9655371121088057;0.9717292137731854
1.6666666666666667;0.9751766576245636;0.9715944218388112;0.9962402770362507
2.3333333333333335;0.9955769812353785;0.9955769812353785;0.9937749119573962
1.0;0.9679790980155505;0.9679790980155505;0.9721478639027348
1.6666666666666667;0.9860757013885222;0.9860757013885222;0.9650601772801383
3.0;0.9617654270879515;0.9617654270879515;0.9642178312676309
1.6666666666666667;0.9749236305649182;0.9749236305649182;0.9897561366887918
1.3333333333333333;0.9853203780887773;0.9853203780887773;0.9867409113013208
1.3333333333333333;0.9509145452562188;0.9509145452562188;0.9855980505252898
1.0;0.9802187241766949;0.9802187241766949;0.9778479728948363
1.6666666666666667;0.9755420073449784;0.9755420073449784;0.9813361380191254
2.3333333333333335;0.943502797816396;0.943502797816396;0.9620353680559279
3.0;0.965590057093661;0.965590057093661;0.9722086268291624
2.3333333333333335;0.9869495742981033;0.9869495742981033;0.9914000059648662
3.0;0.9921489056841609;0.9921489056841609;0.9926796441671238
1.6666666666666667;0.9957354762217581;0.9957354762217581;0.9865516303258034
3.0;0.9963400950347171;0.9963400950347171;0.9959187341574903
2.6666666666666665;0.9627088651419442;0.9627088651419442;0.9731218221605582
1.6666666666666667;0.9629190483839932;0.9629190483839932;0.9732837858666512
3.0;0.970173066383157;0.9701730663831561;0.9788681186121355
2.6666666666666665;0.9913272712796308;0.9913272712796308;0.9882887269121375
2.6666666666666665;0.9847901727720887;0.9847901727720887;0.9986195345464444
2.0;0.9857780966090507;0.9857780966090507;0.9809319825949431
2.0;0.9741800122419599;0.9741800122419599;0.9778495157348802
2.6666666666666665;0.9850691063239843;0.9850691063239843;0.9914257219416388
1.0;0.9784034434471438;0.9784034434471438;0.9869720774111918
3.0;0.9927479657561425;0.9927479657561425;0.9959569516615523
3.0;0.9714882163055937;0.9714882163055937;0.9749827602114558
1.0;0.992116514532209;0.992116514532209;0.9971284400662477
2.0;0.9626252529459567;0.9750938864963172;0.97092538344923
2.0;0.9901705662458734;0.997542054696944;0.9991953744722833
0.0;0.9666839475288097;0.9637708235276938;0.97501921877047
1.3333333333333333;0.9431839959368087;0.9434476180607938;0.9580784139585126
2.3333333333333335;0.9948208291667723;0.9948208291667723;0.9764099837408456
0.3333333333333333;0.995400073888164;0.995400073888164;0.9962442875271803
1.0;0.9267065749839224;0.9267065749839224;0.9897272939292847
3.0;0.9927963802697772;0.9927963802697772;0.9928439926691437
2.0;0.9479926430212405;0.9479939471197881;0.9872711152268885
1.0;0.9932681840135199;0.9932681840135199;0.9745766090222652
1.3333333333333333;0.9837435403723989;0.9837435403723989;0.9831163849642628
1.6666666666666667;0.967825901139279;0.9657217826163546;0.9851992326302185
0.6666666666666666;0.9714488035462444;0.9714488035462444;0.971950943110385
1.3333333333333333;0.9877094848153631;0.9877094848153631;0.9882443024152452
2.0;0.9839694769873732;0.9839943205651273;0.9938877127157949
2.0;0.9910187173209973;0.9910187173209973;0.9927961419867022
0.6666666666666666;0.9852080101669168;0.9852080101669168;0.9885521805699877
3.0;0.990866516569733;0.990866516569733;0.9944595137368206
3.0;0.9959727005925261;0.9959727005925261;0.9906140795851814
1.3333333333333333;0.9876974498818516;0.9876974498818516;0.9668009176388707
2.0;0.9934276014022763;0.9934276014022763;0.9909210748262116
2.0;0.9740198926152004;0.9740198926152004;0.9642029868428881
1.0;0.9932907772437729;0.9932907772437729;0.9952943664097148
1.6666666666666667;0.9810115391221225;0.9810115391221236;0.9853817131844774
2.0;0.9931360248638058;0.963920586286079;0.9777814087450487
0.3333333333333333;0.9739085377043385;0.9739085377043385;0.9702233413048675
2.3333333333333335;0.9851358614485192;0.9851358614485192;0.9717753725746291
2.0;0.9920731845138993;0.9920731845138993;0.9951449988631056
1.3333333333333333;0.9883062515718098;0.9890887952870867;0.9888034635651365
2.6666666666666665;0.999996863969601;0.999996863969601;0.9999979445793769
1.0;0.9794088213414971;0.9794088213414971;0.9866937454989947
0.3333333333333333;0.9743087083652185;0.9743087083652185;0.9869867348253923
1.3333333333333333;0.9946377533300815;0.9946377533300815;0.9955614363886666
1.3333333333333333;0.9871485660370525;0.9871485660370525;0.9738409371953998
2.3333333333333335;0.978289571275009;0.978289571275009;0.977714500550457
3.0;0.9812646111324155;0.9812646111324155;0.9846101442666328
3.0;0.9680972187068949;0.9696756737355569;0.9810035604942754
3.0;0.98794690597436;0.98794690597436;0.9933549916880136
1.3333333333333333;0.9463994879949899;0.9463994879949899;0.9811592551851114
3.0;0.9625999236826698;0.9625999236826698;0.9687080725295054
1.3333333333333333;0.9837311101813724;0.9837311101813724;0.9899078280963711
4.0;0.9927759928508693;0.9927759928508693;0.9919829896008165
2.6666666666666665;0.9874985109069271;0.9874985109069271;0.9799381324469819
0.3333333333333333;0.9583961732127702;0.9583961732127702;0.9750958361711984
0.0;0.9826630159375402;0.9826630159375402;0.9826529924518626
