Human;COM_0.5_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;COM_0.25_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;COM_0.75_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct
2.6666666666666665;0.330188374866961;0.31334405076570077;0.34703269896822125
1.3333333333333333;0.0944911182523068;0.0944911182523068;0.0944911182523068
4.0;0.33333333333333337;0.33333333333333337;0.33333333333333337
2.6666666666666665;0.223606797749979;0.223606797749979;0.223606797749979
2.6666666666666665;0.23693955110363693;0.23693955110363693;0.23693955110363693
1.6666666666666667;0.09534625892455924;0.09534625892455924;0.09534625892455924
2.3333333333333335;0.4003834930466158;0.37696844181994477;0.4237985442732869
1.0;0.0;0.0;0.0
1.6666666666666667;0.40824829046386296;0.40824829046386296;0.40824829046386296
3.0;0.40201512610368484;0.40201512610368484;0.40201512610368484
1.6666666666666667;0.21081851067789195;0.21081851067789195;0.21081851067789195
1.3333333333333333;0.0816496580927726;0.0816496580927726;0.0816496580927726
1.3333333333333333;0.05892556509887897;0.05892556509887897;0.05892556509887897
1.0;0.22360679774997896;0.22360679774997896;0.22360679774997896
1.6666666666666667;0.2581988897471611;0.2581988897471611;0.2581988897471611
2.3333333333333335;0.23145502494313788;0.23145502494313788;0.23145502494313788
3.0;0.5520524474738834;0.5520524474738834;0.5520524474738834
2.3333333333333335;0.0816496580927726;0.0816496580927726;0.0816496580927726
3.0;0.25;0.25;0.25
1.6666666666666667;0.2581988897471611;0.2581988897471611;0.2581988897471611
3.0;0.34526397270962483;0.30956262573110394;0.38096531968814573
2.6666666666666665;0.08058229640253803;0.08058229640253803;0.08058229640253803
1.6666666666666667;0.0;0.0;0.0
3.0;0.337099931231621;0.337099931231621;0.337099931231621
2.6666666666666665;0.5012804118276031;0.5012804118276031;0.5012804118276031
2.6666666666666665;0.45454545454545453;0.45454545454545453;0.45454545454545453
2.0;0.33806170189140655;0.33806170189140655;0.33806170189140655
2.0;0.08058229640253803;0.08058229640253803;0.08058229640253803
2.6666666666666665;0.5577349928779807;0.5461287383514147;0.5693412474045466
1.0;0.21764287503300347;0.21764287503300347;0.21764287503300347
3.0;0.2897404557421588;0.25228745897699434;0.3271934525073233
3.0;0.3221616305987447;0.31494517902353825;0.3293780821739511
1.0;0.0;0.0;0.0
2.0;0.04622501635210243;0.04622501635210243;0.04622501635210243
2.0;0.2858309752375147;0.2858309752375147;0.2858309752375147
0.0;0.0716114874039433;0.0716114874039433;0.0716114874039433
1.3333333333333333;0.061313933948496574;0.061313933948496574;0.061313933948496574
2.3333333333333335;0.13502846905404084;0.12770716106990504;0.14234977703817664
0.3333333333333333;0.16116459280507606;0.16116459280507606;0.16116459280507606
1.0;0.29782765195661026;0.2853000073758004;0.3103552965374201
3.0;0.3885230192007796;0.3806005077253723;0.3964455306761869
2.0;0.22902105869098208;0.22265814343266607;0.23538397394929808
1.0;0.23145502494313785;0.23145502494313785;0.23145502494313785
1.3333333333333333;0.061313933948496574;0.061313933948496574;0.061313933948496574
1.6666666666666667;0.062017367294604234;0.062017367294604234;0.062017367294604234
0.6666666666666666;0.0999275357289783;0.08367376098765125;0.11618131047030536
1.3333333333333333;0.44558040164410506;0.4405936217565686;0.4505671815316415
2.0;0.31011469432849326;0.30170446218559993;0.3185249264713866
2.0;0.3131415538534874;0.2820070784278073;0.34427602927916745
0.6666666666666666;0.0;0.0;0.0
3.0;0.4588458922532856;0.45132928727629146;0.4663624972302797
3.0;0.3261938677427468;0.3048336112498336;0.34755412423565996
1.3333333333333333;0.22094857855980204;0.20011643497998055;0.24178072213962357
2.0;0.4176501159524745;0.3969795102278326;0.4383207216771163
2.0;0.23170587534589107;0.22327016877886047;0.24014158191292168
1.0;0.10482848367219183;0.10482848367219183;0.10482848367219183
1.6666666666666667;0.17201618629471893;0.13771686214686138;0.20631551044257646
2.0;0.17407765595569785;0.17407765595569785;0.17407765595569785
0.3333333333333333;0.02918231329049255;0.014591156645246276;0.04377346993573883
2.3333333333333335;0.28201276754613386;0.23795222556425208;0.32607330952801566
2.0;0.15075567228888181;0.15075567228888181;0.15075567228888181
1.3333333333333333;0.18786728732554484;0.18786728732554484;0.18786728732554484
2.6666666666666665;0.7925939239012171;0.7925939239012171;0.7925939239012171
1.0;0.12499999999999997;0.12499999999999997;0.12499999999999997
0.3333333333333333;0.0674199862463242;0.0674199862463242;0.0674199862463242
1.3333333333333333;0.39223227027636803;0.39223227027636803;0.39223227027636803
1.3333333333333333;0.24687945048538357;0.21966477010762941;0.2740941308631377
2.3333333333333335;0.14547859349066158;0.14547859349066158;0.14547859349066158
3.0;0.4449008050701531;0.4332689132129685;0.4565326969273377
3.0;0.20549010793652306;0.18746242817699726;0.22351778769604885
3.0;0.3426241444320965;0.3426241444320965;0.3426241444320965
1.3333333333333333;0.3089497200196708;0.2979843219803173;0.3199151180590243
3.0;0.24257833769207987;0.21578028709834673;0.269376388285813
1.3333333333333333;0.06299407883487121;0.06299407883487121;0.06299407883487121
4.0;0.2760262237369417;0.2760262237369417;0.2760262237369417
2.6666666666666665;0.2886751345948129;0.2886751345948129;0.2886751345948129
0.3333333333333333;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.6666666666666666;0.20648322436749933;0.18686581318445872;0.22610063555053989
0.3333333333333333;0.08958535652389178;0.06033442506595112;0.11883628798183243
0.6666666666666666;0.07254762501100116;0.07254762501100116;0.07254762501100116
0.3333333333333333;0.0;0.0;0.0
0.3333333333333333;0.05014122105639002;0.02507061052819501;0.07521183158458503
0.0;0.11180339887498948;0.11180339887498948;0.11180339887498948
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
0.0;0.04756514941544941;0.04756514941544941;0.04756514941544941
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.6666666666666666;0.06666666666666667;0.06666666666666667;0.06666666666666667
0.0;0.0778498944161523;0.0778498944161523;0.0778498944161523
0.0;0.05812381937190964;0.05812381937190964;0.05812381937190964
0.6666666666666666;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0
0.3333333333333333;0.056613851707229795;0.028306925853614898;0.08492077756084469
0.0;0.0;0.0;0.0
0.3333333333333333;0.03892494720807615;0.03892494720807615;0.03892494720807615
0.3333333333333333;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.0;0.042257712736425826;0.042257712736425826;0.042257712736425826
0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.08058229640253803;0.08058229640253803;0.08058229640253803
0.3333333333333333;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.3333333333333333;0.018985725727039132;0.009492862863519566;0.0284785885905587
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.3333333333333333;0.12909944487358055;0.12909944487358055;0.12909944487358055
1.0;0.10540925533894598;0.10540925533894598;0.10540925533894598
0.0;0.0;0.0;0.0
0.3333333333333333;0.07407407407407407;0.037037037037037035;0.1111111111111111
0.6666666666666666;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0
1.0;0.11252522860080313;0.08894863682343224;0.136101820378174
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0
1.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0
0.3333333333333333;0.03391779807375454;0.01695889903687727;0.050876697110631815
0.0;0.0;0.0;0.0
