Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum
3.5;0.9937446945721635;0.99122695456459;0.9907627555877665;0.99122695456459;0.9869920550739713;0.9870619968465277;0.9776274783562163;0.9870619968465277;0.9798597505192542;0.9807381310869223;0.9715385553019042;0.9807381310869223;0.9982663625434357;0.9950485251480893;0.9952568434763459;0.9950485251480893
2.5;0.9496389045896335;0.9514162859607043;0.9629133462027358;0.9514162859607043;0.9632750837628942;0.9674034213526823;0.9766879317468564;0.9674034213526823;0.9632750837628942;0.9674034213526823;0.9766879317468564;0.9674034213526823;0.9632750837628942;0.9674034213526823;0.9766879317468564;0.9674034213526823
3.45;0.9982929919441823;0.9917586022035959;0.9985856761735125;0.9917586022035959;0.968028463524189;0.9855632325658155;0.9804669443016084;0.9855632325658155;0.968028463524189;0.9855632325658155;0.9804669443016084;0.9855632325658155;0.968028463524189;0.9855632325658155;0.9804669443016084;0.9855632325658155
4.0;0.9867682439201759;0.9913692554601333;0.982542023847054;0.9913692554601333;0.991289834683647;0.9923219489904328;0.9889925274099204;0.9923219489904328;0.9904192004515543;0.9910147168086602;0.9881985315680628;0.9910147168086602;0.9910552381226901;0.9921486384104228;0.9868089483215665;0.9921486384104228
3.0;0.845625412439787;0.9422041963161307;0.7583473564821559;0.9422041963161307;0.8469592691264987;0.9367120045563767;0.7787838344838977;0.9367120045563767;0.8469592691264987;0.9367120045563767;0.7787838344838977;0.9367120045563767;0.9667693390105521;0.9594017268913076;0.9545600666172228;0.9594017268913076
2.0;0.9385953357238975;0.9325751385934556;0.9366970836632366;0.9325751385934556;0.9443568940514275;0.9295641180833997;0.9480263724002981;0.9295641180833997;0.9443568940514275;0.9295641180833997;0.9480263724002981;0.9295641180833997;0.9443568940514275;0.9295641180833997;0.9480263724002981;0.9295641180833997
2.5;0.9713050516772125;0.9874373817800908;0.9672287025606431;0.9874373817800908;0.9768586591643976;0.9856670413374278;0.9676088283446528;0.9856670413374278;0.9688860046860249;0.9847514893493182;0.9658197202805239;0.9847514893493182;0.9782221086805672;0.9857907978114796;0.9713707228901027;0.9857907978114796
3.0;0.9264473314858301;0.9343023222726061;0.939157087865633;0.9343023222726061;0.9407741959472259;0.9539633954734867;0.9588996984831041;0.9539633954734867;0.9407741959472259;0.9539633954734867;0.9588996984831041;0.9539633954734867;0.9407741959472259;0.9539633954734867;0.9588996984831041;0.9539633954734867
0.0;0.8487179105525913;0.9210154201345888;0.8680378622809791;0.9210154201345888;0.8671767317024293;0.9166389413076609;0.8876494327199204;0.9166389413076609;0.8671767317024293;0.9166389413076609;0.8876494327199204;0.9166389413076609;0.8671767317024293;0.9166389413076609;0.8876494327199204;0.9166389413076609
2.5;0.9422903270875678;0.9320080364430033;0.9314148930409117;0.9320080364430033;0.9493107001758899;0.8914827480689018;0.941915670216109;0.8914827480689018;0.9493107001758899;0.8914827480689018;0.941915670216109;0.8914827480689018;0.9493107001758899;0.8914827480689018;0.941915670216109;0.8914827480689018
3.0;0.9712130902290177;0.9845501911045867;0.9700431065069871;0.9845501911045867;0.9792640063898098;0.9886734919318275;0.9762257666170889;0.9886734919318275;0.9792640063898098;0.9886734919318275;0.9762257666170889;0.9886734919318275;0.9792640063898098;0.9886734919318275;0.9762257666170889;0.9886734919318275
0.5;0.8811513813379657;0.946785674816084;0.8898951837418643;0.946785674816084;0.888445367420678;0.9431873827408463;0.8956493809643838;0.9431873827408463;0.888445367420678;0.9431873827408463;0.8956493809643838;0.9431873827408463;0.888445367420678;0.9431873827408463;0.8956493809643838;0.9431873827408463
3.0;0.9230104735195148;0.9714745901285672;0.9167452534183252;0.9714745901285672;0.9637400678478201;0.9726360774339984;0.9669754717905729;0.9726360774339984;0.9368493026449334;0.972692437192607;0.931068527374642;0.972692437192607;0.9637400678478201;0.9726360774339984;0.9669754717905729;0.9726360774339984
4.1;0.9363164726975665;0.9819377440761867;0.9620638384384601;0.9819377440761867;0.9677753836914129;0.9867688566280276;0.973983551549934;0.9867688566280276;0.9677753836914129;0.9867688566280276;0.973983551549934;0.9867688566280276;0.9677753836914129;0.9867688566280276;0.973983551549934;0.9867688566280276
3.5;0.9615888205802733;0.9823791522024361;0.9659781802797986;0.9823791522024361;0.9747072254276835;0.9861474407265736;0.980578742725724;0.9861474407265736;0.9747072254276835;0.9861474407265736;0.980578742725724;0.9861474407265736;0.9747072254276835;0.9861474407265736;0.980578742725724;0.9861474407265736
4.0;0.9803702624564876;0.9916885990753252;0.9817665871384624;0.9916885990753252;0.9905487568206284;0.9958564067338949;0.9964148543701249;0.9958564067338949;0.9905487568206284;0.9958564067338949;0.9964148543701249;0.9958564067338949;0.9905487568206284;0.9958564067338949;0.9964148543701249;0.9958564067338949
2.5;0.9772199279783153;0.9452184225258535;0.9821526204958794;0.9452184225258535;0.9726610312676128;0.9758977080124472;0.9782326201062379;0.9758977080124472;0.9726610312676128;0.9758977080124472;0.9782326201062379;0.9758977080124472;0.9726610312676128;0.9758977080124472;0.9782326201062379;0.9758977080124472
4.0;0.9963649376256347;0.9969042489911213;0.9940283634727982;0.9969042489911213;0.9941392694265356;0.9975027272301128;0.9941594363832544;0.9975027272301128;0.9941392694265356;0.9975027272301128;0.9941594363832544;0.9975027272301128;0.9967595159494116;0.9976426461062406;0.994612659163861;0.9976426461062406
