Human;Jaccard_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Jaccard_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.6666666666666665;0.17391304347826086;0.13636363636363635;0.24242424242424243;0.25806450843811035;0.20689654350280762;0.3478260636329651;0.38834951456310685;0.3917525773195877;0.3153846153846154;0.3076923076923077;0.25;0.4;0.41414141414141414;0.3763440860215054;0.40157480314960625;0.2772821175512754;0.24912836957287054;0.32421226880876186
1.3333333333333333;0.047619047619047616;0.05263157894736842;0.06896551724137931;0.1666666865348816;0.1818181872367859;0.1764705777168274;0.25688073394495414;0.2524271844660194;0.2595419847328244;0.125;0.14285714285714285;0.16666666666666666;0.192090395480226;0.16969696969696968;0.1953488372093023;0.1305789023935942;0.1357475851035367;0.14955996112069297
4.0;0.2;0.21052631578947367;0.18181818181818182;0.3333333134651184;0.3478260636329651;0.30000001192092896;0.3595505617977528;0.3595505617977528;0.3666666666666667;0.3333333333333333;0.36363636363636365;0.3157894736842105;0.3222222222222222;0.33333333333333337;0.3122362869198312;0.3333333233992259;0.34074431268825706;0.3205634095453323
2.6666666666666665;0.125;0.125;0.16666666666666666;0.2222222089767456;0.2222222089767456;0.27272725105285645;0.29702970297029707;0.29702970297029707;0.32061068702290074;0.25;0.25;0.3;0.28865979381443296;0.28865979381443296;0.3137254901960784;0.2229145033633623;0.2229145033633623;0.2541304928752116
2.6666666666666665;0.13333333333333333;0.13793103448275862;0.14634146341463414;0.23529410362243652;0.24242424964904785;0.23076921701431274;0.2645161290322581;0.2684563758389261;0.276595744680851;0.26666666666666666;0.26666666666666666;0.2727272727272727;0.3153846153846154;0.30708661417322836;0.29721362229102166;0.23611682736303674;0.23936317570125518;0.2455674816245845
1.6666666666666667;0.05;0.047619047619047616;0.13793103448275862;0.0952380895614624;0.09090906381607056;0.2631579041481018;0.21333333333333337;0.22784810126582278;0.2727272727272727;0.1;0.09090909090909091;0.26666666666666666;0.07999999999999996;0.07792207792207795;0.1800947867298578;0.09529217424301081;0.09307359023527666;0.16933516867076812
2.3333333333333335;0.21428571428571427;0.21428571428571427;0.25;0.31578946113586426;0.31578946113586426;0.3333333134651184;0.1917808219178082;0.1917808219178082;0.2545454545454545;0.375;0.375;0.46153846153846156;0.26206896551724135;0.26206896551724135;0.2870813397129187;0.334671425864569;0.334671425864569;0.3596965687668259
1.0;0.0;0.0;0.09375;0.0;0.0;0.21621620655059814;0.23456790123456794;0.23456790123456794;0.3055555555555556;0.0;0.0;0.17647058823529413;0.01342281879194629;0.01342281879194629;0.13;0.0;0.0;0.08574929257125442
1.6666666666666667;0.2631578947368421;0.2631578947368421;0.2857142857142857;0.4166666865348816;0.4166666865348816;0.4615384340286255;0.45945945945945943;0.45945945945945943;0.4666666666666667;0.5555555555555556;0.5555555555555556;0.6153846153846154;0.4390243902439024;0.4390243902439024;0.4461538461538461;0.42349908472340836;0.42349908472340836;0.43965931605393693
3.0;0.1875;0.1875;0.20833333333333334;0.31578946113586426;0.31578946113586426;0.3333333134651184;0.2191780821917808;0.2191780821917808;0.27956989247311825;0.3333333333333333;0.3333333333333333;0.35714285714285715;0.3142857142857143;0.3142857142857143;0.3128491620111732;0.3160086135763511;0.3160086135763511;0.3304111204035207
1.6666666666666667;0.11764705882352941;0.11764705882352941;0.16;0.21052628755569458;0.21052628755569458;0.25806450843811035;0.20547945205479456;0.20547945205479456;0.276595744680851;0.2222222222222222;0.2222222222222222;0.2857142857142857;0.19999999999999996;0.19999999999999996;0.24444444444444446;0.21067239911679325;0.21067239911679325;0.24327625564631813
1.3333333333333333;0.043478260869565216;0.043478260869565216;0.125;0.08333331346511841;0.08333331346511841;0.2631579041481018;0.24468085106382975;0.24468085106382975;0.296875;0.1;0.1;0.26666666666666666;0.1286549707602339;0.1286549707602339;0.24778761061946908;0.08392436946898503;0.08392436946898503;0.1543538906963614
1.3333333333333333;0.030303030303030304;0.030303030303030304;0.12;0.05555558204650879;0.05555558204650879;0.20338982343673706;0.2287581699346405;0.2287581699346405;0.18461538461538463;0.0625;0.0625;0.2222222222222222;0.15488215488215484;0.15488215488215484;0.22564102564102562;0.05724057357269388;0.05724057357269388;0.1349890445070339
1.0;0.10526315789473684;0.10526315789473684;0.0625;0.17391306161880493;0.17391306161880493;0.1111111044883728;0.2571428571428571;0.2571428571428571;0.20512820512820518;0.4;0.4;0.4;0.19191919191919193;0.19191919191919193;0.14229249011857703;0.19875992968439193;0.19875992968439193;0.17000201066314244
1.6666666666666667;0.14285714285714285;0.14285714285714285;0.10526315789473684;0.25;0.25;0.1818181872367859;0.28421052631578947;0.28421052631578947;0.26956521739130435;0.4;0.4;0.4;0.3137254901960784;0.3137254901960784;0.3005780346820809;0.25983997249264845;0.25983997249264845;0.23680339887498947
2.3333333333333335;0.09523809523809523;0.09523809523809523;0.17857142857142858;0.1666666865348816;0.1666666865348816;0.2777777910232544;0.2232142857142857;0.2232142857142857;0.24637681159420288;0.18181818181818182;0.18181818181818182;0.3125;0.4075829383886256;0.4075829383886256;0.4202334630350194;0.17037217124528972;0.17037217124528972;0.23491810891514892
3.0;0.3157894736842105;0.3157894736842105;0.23333333333333334;0.4444444179534912;0.4444444179534912;0.3809523582458496;0.5932203389830508;0.5932203389830508;0.5194805194805194;0.5;0.5;0.4117647058823529;0.5470085470085471;0.5470085470085471;0.4932432432432432;0.46241443968437634;0.46241443968437634;0.4120363595680697
2.3333333333333335;0.045454545454545456;0.045454545454545456;0.09090909090909091;0.08333331346511841;0.08333331346511841;0.1538461446762085;0.22881355932203384;0.22881355932203384;0.2727272727272727;0.1;0.1;0.1875;0.25380710659898476;0.25380710659898476;0.27450980392156865;0.08551955769791067;0.08551955769791067;0.12551920588880133
3.0;0.13636363636363635;0.13636363636363635;0.13333333333333333;0.19354838132858276;0.19354838132858276;0.1860465407371521;0.2993630573248408;0.2993630573248408;0.2727272727272727;0.3333333333333333;0.3333333333333333;0.3076923076923077;0.3004291845493562;0.3004291845493562;0.2773722627737226;0.22177419066429138;0.22177419066429138;0.2178196971980519
1.6666666666666667;0.13793103448275862;0.13793103448275862;0.15555555555555556;0.23529410362243652;0.23529410362243652;0.24137932062149048;0.33766233766233766;0.33766233766233766;0.2912621359223301;0.25;0.25;0.28;0.2727272727272727;0.2727272727272727;0.272;0.23891486432938475;0.23891486432938475;0.25236211462213093
3.0;0.14285714285714285;0.14285714285714285;0.25806451612903225;0.29629629850387573;0.29629629850387573;0.40909093618392944;0.34838709677419355;0.34838709677419355;0.4308510638297872;0.375;0.375;0.5;0.31836734693877555;0.31836734693877555;0.37662337662337664;0.2807306707244155;0.2807306707244155;0.35666256330901264
2.6666666666666665;0.045454545454545456;0.045454545454545456;0.08333333333333333;0.08333331346511841;0.08333331346511841;0.17777776718139648;0.2033898305084746;0.2033898305084746;0.26347305389221554;0.09090909090909091;0.09090909090909091;0.16666666666666666;0.106280193236715;0.106280193236715;0.1786941580756014;0.08518607072148367;0.08518607072148367;0.11881833171360517
1.6666666666666667;0.0;0.0;0.06060606060606061;0.0;0.0;0.10810810327529907;0.16091954022988508;0.16091954022988508;0.18333333333333335;0.0;0.0;0.11764705882352941;0.09090909090909094;0.09090909090909094;0.16666666666666663;0.0;0.0;0.05716619504750295
3.0;0.18518518518518517;0.17857142857142858;0.18181818181818182;0.27027028799057007;0.2631579041481018;0.2461538314819336;0.30733944954128445;0.30180180180180183;0.29292929292929293;0.5;0.5;0.47058823529411764;0.38834951456310685;0.38338658146964855;0.3453237410071942;0.3036851096110955;0.2999802623442318;0.29911915633344255
2.6666666666666665;0.3181818181818182;0.3181818181818182;0.3125;0.5;0.5;0.4897959232330322;0.31612903225806455;0.31612903225806455;0.3191489361702128;0.5384615384615384;0.5384615384615384;0.5263157894736842;0.4946236559139785;0.4946236559139785;0.47787610619469023;0.4926813358485378;0.4926813358485378;0.48918243661746996
2.6666666666666665;0.29411764705882354;0.29411764705882354;0.28;0.43478262424468994;0.43478262424468994;0.42424243688583374;0.4631578947368421;0.4631578947368421;0.4227642276422764;0.45454545454545453;0.45454545454545453;0.5;0.46341463414634143;0.46341463414634143;0.4411764705882353;0.44466403939507226;0.44466403939507226;0.43787058804439416
2.0;0.13636363636363635;0.13636363636363635;0.21621621621621623;0.20689654350280762;0.20689654350280762;0.305084764957428;0.2689655172413793;0.2689655172413793;0.2532188841201717;0.5;0.5;0.6666666666666666;0.25120772946859904;0.25120772946859904;0.275;0.2439361434886579;0.2439361434886579;0.30445583480324623
2.0;0.043478260869565216;0.043478260869565216;0.09090909090909091;0.07999998331069946;0.07999998331069946;0.1538461446762085;0.22935779816513757;0.22935779816513757;0.23809523809523814;0.1;0.1;0.23076923076923078;0.15642458100558654;0.15642458100558654;0.13157894736842102;0.08225770439177556;0.08225770439177556;0.12674723145028577
2.6666666666666665;0.36363636363636365;0.36363636363636365;0.4166666666666667;0.4736841917037964;0.4736841917037964;0.5070422887802124;0.531578947368421;0.531578947368421;0.46886446886446886;0.5714285714285714;0.5714285714285714;0.6818181818181818;0.5530546623794212;0.5530546623794212;0.5407925407925408;0.5041033377643226;0.5041033377643226;0.5337699392762342
1.0;0.11538461538461539;0.11538461538461539;0.2222222222222222;0.1875;0.1875;0.31372547149658203;0.2681159420289855;0.2681159420289855;0.28494623655913975;0.3;0.3;0.47058823529411764;0.3445378151260504;0.3445378151260504;0.38095238095238093;0.20257143751650175;0.20257143751650175;0.28045401120373464
3.0;0.12;0.12;0.09090909090909091;0.20689654350280762;0.20689654350280762;0.15789473056793213;0.28828828828828834;0.28828828828828834;0.2857142857142857;0.23076923076923078;0.23076923076923078;0.2;0.25773195876288657;0.25773195876288657;0.23684210526315785;0.21086550285731875;0.21086550285731875;0.18796369722425546
