Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;bio_embedding_intrinsic__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Average;bio_embedding_intrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Average
2.6666666666666665;0.9606999681900108;0.9606999681900108;0.966519761700225;0.9092003594058898;0.9092003594058898;0.9190052357178567
1.3333333333333333;0.9434197674033149;0.9434197674033149;0.9434197674033149;0.8565864129224694;0.8565864129224694;0.8565864129224694
4.0;0.9704049129086684;0.9704049129086684;0.9689851249380487;0.9222538316669052;0.9222538316669052;0.9200731367481952
2.6666666666666665;0.9551731253691089;0.9551731253691089;0.9478550061352213;0.8949641176125801;0.8949641176125801;0.8977504693657749
2.6666666666666665;0.9534976992075599;0.9534976992075599;0.9534976992075599;0.898937767118894;0.898937767118894;0.898937767118894
1.6666666666666667;0.9188267055952724;0.9188267055952724;0.9158680690726178;0.8807173325765976;0.8807173325765976;0.8763159804936945
2.3333333333333335;0.9578940962328976;0.9578940962328976;0.9578940962328976;0.8903484162184694;0.8903484162184694;0.8903484162184694
1.0;0.9196032874310659;0.9196032874310659;0.9182427761567239;0.8799043472387044;0.8799043472387044;0.8765628027427632
1.6666666666666667;0.9509898657290896;0.9509898657290896;0.9550537982916308;0.9142671158860142;0.9142671158860142;0.9211972196426771
3.0;0.9596187626611642;0.9596187626611642;0.9596187626611642;0.8743013018901332;0.8743013018901332;0.8743013018901332
1.6666666666666667;0.951210193686064;0.951210193686064;0.951210193686064;0.8703372007405357;0.8703372007405357;0.8703372007405357
1.3333333333333333;0.9236319948283868;0.9236319948283868;0.9236319948283868;0.8698018904813803;0.8698018904813803;0.8698018904813803
1.3333333333333333;0.9537701760386754;0.9537701760386754;0.9537701760386754;0.9017040248175847;0.9017040248175847;0.9017040248175847
1.0;0.8298793099603444;0.8298793099603444;0.8298793099603444;0.5971657091777608;0.5971657091777608;0.5971657091777608
1.6666666666666667;0.8134104793195093;0.8134104793195093;0.8134104793195093;0.6596779657586394;0.6596779657586394;0.6596779657586394
2.3333333333333335;0.9269746035599934;0.9269746035599934;0.9310530752905044;0.8379693236458312;0.8379693236458312;0.838742912240186
3.0;0.9614985065083006;0.9614985065083006;0.968844562846042;0.892243618277378;0.892243618277378;0.9109735153305807
2.3333333333333335;0.9484651633792672;0.9484651633792672;0.9472372618954663;0.9028431218741956;0.9028431218741956;0.9021570038509603
3.0;0.936684272239264;0.936684272239264;0.936684272239264;0.8440771199576967;0.8440771199576967;0.8440771199576967
1.6666666666666667;0.9671637699501666;0.9671637699501666;0.9581004685446151;0.9089502499700054;0.9089502499700054;0.8849009815294614
3.0;0.9591261161015247;0.9591261161015247;0.9469353894021365;0.9141741164856817;0.9141741164856817;0.8812215313670198
2.6666666666666665;0.9554460559063745;0.9554460559063745;0.9530067490420722;0.8752437526471484;0.8752437526471484;0.8814430838555944
1.6666666666666667;0.9442209989064342;0.9442209989064342;0.9442209989064342;0.8659783696312874;0.8659783696312874;0.8659783696312874
3.0;0.9637633230636823;0.9637633230636823;0.9637633230636823;0.9096403801779102;0.9096403801779102;0.9096403801779102
2.6666666666666665;0.9768240429280411;0.9768240429280411;0.9813667781425786;0.9065964390936774;0.9065964390936774;0.9301794283656294
2.6666666666666665;0.935276008803986;0.935276008803986;0.935276008803986;0.912251303082671;0.912251303082671;0.912251303082671
2.0;0.8882424050045711;0.8882424050045711;0.8992679657359758;0.9120222928574919;0.9120222928574919;0.9189959462755836
2.0;0.9415516017384334;0.9415516017384334;0.9438435437712642;0.8389920414759704;0.8389920414759704;0.8474440517907212
2.6666666666666665;0.9855332417731723;0.9855332417731723;0.9850320442114576;0.9512153178696406;0.9512153178696406;0.9495615875157296
1.0;0.8462112139344664;0.8462112139344664;0.8462112139344664;0.9267522089364301;0.9267522089364301;0.9267522089364301
3.0;0.9547230973190971;0.9547230973190971;0.9586310066523958;0.900354175391861;0.900354175391861;0.9104313073234938
3.0;0.9527555539064324;0.9527555539064324;0.9613755989087911;0.8858827601342184;0.8858827601342184;0.9055743244945973
1.0;0.9409936001790763;0.9409936001790763;0.9440113197215954;0.8639821133951746;0.8639821133951746;0.871164513088923
2.0;0.9400662682490756;0.9400662682490756;0.9391965674229499;0.865959666093532;0.865959666093532;0.8652068998860156
2.0;0.9693087813206074;0.9693087813206074;0.9693087813206074;0.9347863891602478;0.9347863891602478;0.9347863891602478
0.0;0.8391008079286907;0.8391008079286907;0.8275293237573308;0.6825753049695839;0.6825753049695839;0.6756767746477851
1.3333333333333333;0.9181474267175237;0.9181474267175237;0.9181474267175237;0.8512784773082499;0.8512784773082499;0.8512784773082499
2.3333333333333335;0.9426208442837244;0.9426208442837244;0.9332116847146981;0.8671109613588788;0.8671109613588788;0.8475588892849543
0.3333333333333333;0.8792988811448437;0.8792988811448437;0.8936062556909511;0.7376707009018804;0.7376707009018804;0.7639024986104217
1.0;0.9375897814574958;0.9375897814574958;0.9455719429209711;0.8873503359724735;0.8873503359724735;0.9020732628632909
3.0;0.97511695714917;0.97511695714917;0.9794854205410416;0.9229150624185913;0.9229150624185913;0.9354435771702067
2.0;0.9437309027117436;0.9437309027117436;0.9437309027117436;0.9018661703313301;0.9018661703313301;0.9018661703313301
1.0;0.9501784492414582;0.9501784492414582;0.9496559426867367;0.8890517107187159;0.8890517107187159;0.887588534071217
1.3333333333333333;0.9580114294885486;0.9580114294885486;0.9571877493603921;0.9109527894251258;0.9109527894251258;0.9113708993737625
