Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_notlc_sw-user_cf-default_ner-none_Min
2.6666666666666665;0.9428172315656159;0.8978087595059921
1.3333333333333333;0.8623523392671859;0.8969416462988496
4.0;0.9486915859605195;0.9418462733013603
2.6666666666666665;0.9033767444673693;0.9227323040953566
2.6666666666666665;0.9058590779512387;0.9378181054891673
1.6666666666666667;0.8641559306438495;0.866917327387673
2.3333333333333335;0.9337917050339037;0.9258537372923139
1.0;0.8413625675946745;0.788420558603421
1.6666666666666667;0.9483362992533639;0.9425189700382149
3.0;0.8564488841505493;0.86708234948232
1.6666666666666667;0.8897565553287213;0.9143950078289061
1.3333333333333333;0.8533827873514253;0.8668926515569272
1.3333333333333333;0.8918232514713448;0.8953844287727469
1.0;0.7917788155242597;0.7993184635950575
1.6666666666666667;0.817276528934438;0.804330524705487
2.3333333333333335;0.8774827251304267;0.8775314485835628
3.0;0.9418992980828816;0.9543530977024596
2.3333333333333335;0.9262310299707519;0.9335092491047821
3.0;0.9236567791326001;0.9277729388419177
1.6666666666666667;0.9360402001969637;0.9386541719351765
3.0;0.9286209113325835;0.9380556777152761
2.6666666666666665;0.8739021346808035;0.9036284069377348
1.6666666666666667;0.8782810542330468;0.896757298387851
3.0;0.9123168300098106;0.9225402438708137
2.6666666666666665;0.9293653143118793;0.9378073795035408
2.6666666666666665;0.9562229224791265;0.9461131009877953
2.0;0.8871017756271196;0.9090477233377435
2.0;0.8366069998131141;0.8552423189337078
2.6666666666666665;0.9822320263571985;0.9715025058629967
1.0;0.9007519557448923;0.8985146091851618
3.0;0.9405541096187429;0.9222180106200116
3.0;0.9021751444741694;0.9132786558308494
1.0;0.888942282853129;0.8848924023659773
2.0;0.9017560497282755;0.8847350099902117
2.0;0.9699607427971219;0.9541900093669761
0.0;0.7757847021335781;0.844007471199312
1.3333333333333333;0.8835694084140657;0.8365618614959299
2.3333333333333335;0.8920727305933134;0.9098790976993288
0.3333333333333333;0.8643116142099674;0.8639466681787374
1.0;0.8990307545532424;0.9077950929846567
3.0;0.9259396062360067;0.9318091830469414
2.0;0.9213691340068229;0.9024061622413184
1.0;0.9170963669686957;0.9062759785988109
1.3333333333333333;0.9128080850110878;0.914504120073752
1.6666666666666667;0.9046074580816966;0.8986565678212997
0.6666666666666666;0.8800391909483914;0.884212697562901
1.3333333333333333;0.9562125139532383;0.9237238340946674
2.0;0.9436821978168628;0.94335985056053
2.0;0.9524359844313095;0.9400625811062735
0.6666666666666666;0.8888407439562344;0.8812841619746378
3.0;0.9399619681947757;0.9654858311631651
3.0;0.9267734932604177;0.89769945301234
1.3333333333333333;0.9477362442344333;0.9324281440396114
2.0;0.9598429558221488;0.9634939518749014
2.0;0.918905684306713;0.9348569322585244
1.0;0.8981131220161597;0.8860667135537278
1.6666666666666667;0.9176509240236891;0.9116525881276591
2.0;0.9171514658627828;0.9231956872910034
0.3333333333333333;0.8789233533062254;0.8691455989006224
2.3333333333333335;0.9109900456349637;0.9355593225363807
2.0;0.8575392776047872;0.8375873049084122
1.3333333333333333;0.9153541958760361;0.9256341303418
2.6666666666666665;0.9969176392307766;0.9971417843369397
1.0;0.8915124948756402;0.8598295721751598
0.3333333333333333;0.813248685998639;0.8360843703216173
1.3333333333333333;0.9435248185388511;0.7903491128947033
1.3333333333333333;0.9352508263815851;0.9267271607579146
2.3333333333333335;0.8797902531828659;0.9124322912993317
3.0;0.9300788616975776;0.941634187570823
3.0;0.945010353980618;0.9551040204322103
3.0;0.9612734432756056;0.9657323107324981
1.3333333333333333;0.9107489756996293;0.9160827944773129
3.0;0.8846287230752939;0.915276642293836
1.3333333333333333;0.859113326865147;0.8469186722744865
4.0;0.9458714166334632;0.9338566961520114
2.6666666666666665;0.9178066071602222;0.9130888479815655
0.3333333333333333;0.8823069084889495;0.8565182198568054
0.0;0.8429708078565079;0.8516351462870271
0.0;0.8455634440788978;0.8543649577018646
0.0;0.827411883234916;0.8430925398078731
0.6666666666666666;0.861456341418671;0.8742219612858131
0.3333333333333333;0.907641431386547;0.9165808937975432
0.6666666666666666;0.8747454084113346;0.8738460356623404
0.3333333333333333;0.8763360752641389;0.8618009258470104
0.3333333333333333;0.8823165308298556;0.8860571642303837
0.0;0.8380839961629307;0.8608437431213735
0.0;0.8780500363823103;0.8794278801240207
0.0;0.8405071761056873;0.79120433245756
1.0;0.8663470184131358;0.833317169193008
