Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
2.6666666666666665;0.9419087869247172;0.9403104975847282;0.9403104975847282;0.9419736576882611;0.9529009016469501;0.9454982646814954;0.949837116811247;0.9436887817771767
1.3333333333333333;0.9066635196526949;0.9078845676620594;0.9078845676620594;0.9066635196526949;0.9218513925991914;0.9101394607527966;0.9187704272685032;0.9044530910582363
4.0;0.9756743738754933;0.976761205078858;0.976761205078858;0.976761205078858;0.9493662050594446;0.9485908337291615;0.9485908337291615;0.9485908337291615
2.6666666666666665;0.945148752386552;0.9433141282446638;0.9433141282446638;0.9433141282446638;0.9307804089331276;0.9275199112475071;0.9264143136576569;0.9275199112475071
2.6666666666666665;0.9667806114994846;0.9669271828426975;0.9669271828426975;0.9669271828426975;0.9465757563199695;0.9466259315412641;0.9456629983164596;0.9466259315412641
1.6666666666666667;0.8818787889840863;0.8848372109808778;0.8848372109808778;0.8847223459032214;0.9082273329228711;0.8957591640144329;0.899303748286117;0.8984099094191891
2.3333333333333335;0.9528973094725702;0.9528973094725702;0.9528973094725702;0.9528973094725702;0.9242910201774954;0.920797188747906;0.920797188747906;0.920797188747906
1.0;0.8885005526626157;0.8916489257333184;0.8916489257333184;0.8916489257333184;0.9219789829079357;0.9228033803678621;0.920961072648236;0.9228033803678621
1.6666666666666667;0.9427971451226804;0.9483642800629898;0.9483642800629898;0.9483642800629898;0.9493885186250537;0.953314314914909;0.9472235453378555;0.953314314914909
3.0;0.9659576210397862;0.9619839837221394;0.9619839837221394;0.9619839837221394;0.9148445621346298;0.9051455305823345;0.9036718192182891;0.9051455305823345
1.6666666666666667;0.9330611734875739;0.9330611734875739;0.9330611734875739;0.9330611734875739;0.909065278487829;0.9065835428193191;0.9065835428193191;0.9065835428193191
1.3333333333333333;0.9088293746844603;0.9092127576408457;0.9092127576408457;0.9092127576408457;0.9244797866657527;0.9181487189688928;0.9189337673842448;0.9181487189688928
1.3333333333333333;0.9123856062415294;0.9123856062415294;0.9123856062415294;0.9123856062415294;0.9310985655473581;0.9277679819268112;0.9297305215085915;0.9277679819268112
1.0;0.9057177943609077;0.9057177943609077;0.9057177943609077;0.9057177943609077;0.8458990631977147;0.8177436574976733;0.8160953605130529;0.8177436574976733
1.6666666666666667;0.8443653646712713;0.8443653646712713;0.8443653646712713;0.8443653646712713;0.8825723787221436;0.8628937249657442;0.8599272043644494;0.8628937249657442
2.3333333333333335;0.8966548920282287;0.8937090359568693;0.8937090359568693;0.8937090359568693;0.9228762977983138;0.9216180988566086;0.9204858764951936;0.9216180988566086
3.0;0.9472576083772758;0.9374986486203426;0.9374986486203426;0.9374986486203426;0.9549779457745103;0.9555778233693458;0.953955503586949;0.9555778233693458
2.3333333333333335;0.8907247511699087;0.8885210577393824;0.8885210577393824;0.8885210577393824;0.9396253424549195;0.9395943483638954;0.937256936346375;0.9395943483638954
3.0;0.9472664622898409;0.9472664622898409;0.9472664622898409;0.9472664622898409;0.9378894459535955;0.9362599154239319;0.9344333483282373;0.9362599154239319
1.6666666666666667;0.9529432661003358;0.9486511488624373;0.9486511488624373;0.9529432661003358;0.9351181994813349;0.9253433777945603;0.9305064902964533;0.9285942546816472
3.0;0.9520390722929193;0.9520390722929193;0.9520390722929193;0.9520390722929193;0.9389781336089619;0.9358413214170289;0.9358413214170289;0.9358413214170289
2.6666666666666665;0.9308642096529607;0.9345604499055472;0.9345604499055472;0.9345604499055472;0.9105471422725789;0.9098100547524536;0.9098100547524536;0.9098100547524536
1.6666666666666667;0.895832105256088;0.8996700071956654;0.8996700071956654;0.8996700071956654;0.9170680145743585;0.9158288260924337;0.9158288260924337;0.9158288260924337
3.0;0.948736493420917;0.9496813086778509;0.9496813086778509;0.9496813086778509;0.9346187206403885;0.9289907356253345;0.9289907356253345;0.9289907356253345
2.6666666666666665;0.9682871901395537;0.9682871901395537;0.9682871901395537;0.9682871901395537;0.9344650827561269;0.9353197722837595;0.9333208511311306;0.9353197722837595
2.6666666666666665;0.9427990606758693;0.9427990606758693;0.9427990606758693;0.9427990606758693;0.9501445008968394;0.9508903631182309;0.9485476130029646;0.9508903631182309
2.0;0.9139867407521212;0.9149000721042886;0.9149000721042886;0.9139867407521212;0.9197128500931268;0.8979918127227916;0.9171147754524901;0.8976880067574574
2.0;0.9428971189798546;0.9415200822189679;0.9415200822189679;0.9373447078251003;0.9163121856803356;0.9063071224324397;0.9147952067285552;0.9039939784895628
2.6666666666666665;0.9852329821915808;0.9832177967265593;0.9832177967265593;0.9847930904845884;0.9732394754737903;0.9701120263766512;0.9714410003912092;0.9740568941914655
1.0;0.8672299454707573;0.866040682226374;0.866040682226374;0.866040682226374;0.9348827638042141;0.9288050977747858;0.9318244667601121;0.9288050977747858
3.0;0.9534930915792621;0.9561525309170074;0.9561525309170074;0.9672749032259423;0.9418731737280973;0.939796750188744;0.9400093784833645;0.9363565520779948
3.0;0.9321606747396279;0.9293376304582621;0.9293376304582621;0.924833663085036;0.9432246094976547;0.9290481283728927;0.9290481283728927;0.9342447192131721
1.0;0.9014878354611918;0.9016515945524445;0.9016515945524445;0.9052058826422316;0.9191636214543716;0.9213698038048784;0.9213698038048784;0.9202052523791723
2.0;0.9336019149054955;0.9235535204443753;0.9235535204443753;0.9235535204443753;0.9343757773742627;0.9306321292267233;0.9306321292267233;0.9301990427183172
2.0;0.9362706063812577;0.9376252569531265;0.9376252569531265;0.9362706063812577;0.9689121588943432;0.9660015422031747;0.9660015422031747;0.9664987929543488
0.0;0.8920945713604473;0.8982301710434165;0.8982301710434165;0.9022009548114175;0.8809191452212082;0.8706507547507983;0.8706507547507983;0.8621155354789725
1.3333333333333333;0.8777846376534513;0.8859819193879377;0.8859819193879377;0.8777846376534513;0.9387551531852256;0.9350086122777602;0.9350086122777602;0.9272329715177173
2.3333333333333335;0.940684395038525;0.9380616254670283;0.9380616254670283;0.935526446857371;0.9099249286951856;0.9011480098734383;0.9011480098734383;0.8995685742638457
0.3333333333333333;0.9060966482093858;0.907577539752139;0.907577539752139;0.9004230196174146;0.9000199743207764;0.8883490383829067;0.8883490383829067;0.8883490383829067
1.0;0.9030735340187156;0.9013089621483076;0.9013089621483076;0.890811714071258;0.9456869219140461;0.9411853051567307;0.9411853051567307;0.934886390185536
3.0;0.9623259935677021;0.961669746457478;0.961669746457478;0.9550071155016864;0.9319201566172669;0.9206596435558518;0.9206596435558518;0.9255785058680939
2.0;0.9428613100604131;0.9416763539499672;0.9416763539499672;0.9416763539499672;0.9451930156645633;0.945932172486014;0.9441073236941967;0.945932172486014
1.0;0.871402857098845;0.871402857098845;0.871402857098845;0.871402857098845;0.9102704918610883;0.9020147107531188;0.9077959775569739;0.9020147107531188
1.3333333333333333;0.924301788842382;0.9206492658546992;0.9206492658546992;0.9249967155440083;0.9457236271705782;0.9450203930082475;0.9454181470238192;0.9436946689048343
1.6666666666666667;0.9073896089007071;0.9110075729661288;0.9110075729661288;0.9110075729661288;0.9325216229449514;0.930399532257511;0.9323010221478251;0.930399532257511
0.6666666666666666;0.9144262141850006;0.8990982353398526;0.8990982353398526;0.9036326756109829;0.8910885369915795;0.8812479654667078;0.888309404249271;0.8810942973689242
1.3333333333333333;0.9171964256809058;0.9260995714717817;0.9260995714717817;0.924359036707267;0.9773103322653246;0.9763164970412801;0.9782920413134134;0.9759218780663984
2.0;0.9423063511182082;0.9438289071369431;0.9438289071369431;0.9424383709710896;0.969493889033337;0.9662906903906548;0.9678085901136483;0.9663715030569581
2.0;0.9670064486535427;0.9671581553148619;0.9671581553148619;0.9671581553148619;0.9410795928509923;0.9343926439471998;0.9349734941703995;0.9343926439471998
0.6666666666666666;0.8884926903909801;0.8801919399463235;0.8801919399463235;0.8908273344591051;0.9038157664109296;0.8990359967229055;0.900769361951178;0.8981628980852686
3.0;0.9773872708120821;0.9775734861109582;0.9775734861109582;0.9766134887612736;0.9516902318763174;0.9535026520617529;0.9552088483704029;0.9535026520617533
3.0;0.9119461058731372;0.9119461058731372;0.9119461058731372;0.9119461058731372;0.9241557649565286;0.9222713002250931;0.9215202298753721;0.9222713002250931
1.3333333333333333;0.9192564742627437;0.9225982954090158;0.9225982954090158;0.9225982954090158;0.9423497821428508;0.9385567266162124;0.940333557928488;0.9385567266162124
2.0;0.9680559228325729;0.9570141365408726;0.9570141365408726;0.9567529171671152;0.9563112902115227;0.956077666192908;0.9554579552303387;0.9545175397051142
2.0;0.9598558040218825;0.9598558040218825;0.9598558040218825;0.9598558040218825;0.947258726664956;0.9463440056891788;0.9464276231674412;0.9463440056891788
1.0;0.8539047933867301;0.8573531198258433;0.8573531198258433;0.8539047933867301;0.9062446945516923;0.904128371112694;0.9023632452258596;0.9054971950601822
1.6666666666666667;0.9083158417146723;0.9089281565835969;0.9089281565835969;0.9089281565835969;0.9414484393819569;0.9397811964213485;0.9393788376072761;0.9397811964213485
2.0;0.9608459740566577;0.9608896969592688;0.9608896969592688;0.9620143018422374;0.9267980671147427;0.9247817283439531;0.9265438263226169;0.9247817283439531
0.3333333333333333;0.9063426449028193;0.9063426449028193;0.9063426449028193;0.9063426449028193;0.91069783976689;0.9047177115077258;0.9082578346680361;0.9047177115077258
2.3333333333333335;0.9540810118329153;0.9552889539082451;0.9552889539082451;0.9542730260690233;0.9463825636162241;0.9428561757248736;0.9436913426090325;0.9428561757248745
2.0;0.8706392333556469;0.8706392333556469;0.8706392333556469;0.8706392333556469;0.8834638007524177;0.863939510276431;0.863939510276431;0.863939510276431
1.3333333333333333;0.8978744857357199;0.8978744857357199;0.8978744857357199;0.8978744857357199;0.9462564270785715;0.9450782282275177;0.9450782282275177;0.9450782282275177
2.6666666666666665;0.9943817613508631;0.9736780634766861;0.9736780634766861;0.9943817613508631;0.999798864870158;0.9996310452390332;0.9997978309613378;0.9996310452390329
1.0;0.870448438736476;0.870448438736476;0.870448438736476;0.870448438736476;0.9333454538216142;0.9287235662718499;0.9287235662718499;0.9287235662718499
0.3333333333333333;0.906732139021489;0.9086016631002123;0.9086016631002123;0.9058984655004593;0.9241957222036373;0.9203122453213635;0.9231344801933391;0.9192908062226417
1.3333333333333333;0.9345382695096074;0.9345382695096074;0.9345382695096074;0.9345382695096074;0.9488796823161728;0.9479950746815189;0.9479950746815189;0.9479950746815189
1.3333333333333333;0.9410325316840773;0.9441092688223437;0.9441092688223437;0.9441092688223437;0.9499088010950966;0.9469732716998257;0.9469337919989329;0.9469732716998257
2.3333333333333335;0.9230038907793917;0.9139218081005678;0.9139218081005678;0.9213725594423027;0.912793182459843;0.9128439572340382;0.9132611367976126;0.912843957234038
3.0;0.977624466735752;0.9780855261048707;0.9780855261048707;0.9780855261048707;0.9505336078673403;0.9501508738395054;0.9501508738395054;0.9501508738395054
3.0;0.9464302206553393;0.9527610039656456;0.9527610039656456;0.9542439894301138;0.9608717063720565;0.9602793384563355;0.960212270346278;0.960279338456336
3.0;0.9712871843209204;0.9697779052725217;0.9697779052725217;0.9696814675783553;0.9583488856805743;0.956290331902641;0.9576120491396927;0.9572147559334483
1.3333333333333333;0.9233303155926548;0.9233303155926548;0.9233303155926548;0.9233303155926548;0.9445494740299516;0.9382355456882582;0.9406466955969898;0.9382355456882582
3.0;0.9398980128077675;0.9398980128077675;0.9398980128077675;0.9398980128077675;0.9222637758061474;0.9185347873767405;0.9185347873767405;0.9185347873767405
1.3333333333333333;0.8747101621270742;0.8793553327795053;0.8793553327795053;0.8772009018695537;0.9307063966779083;0.9253710275512661;0.9296687678986304;0.9241794793959753
4.0;0.944654641817564;0.944654641817564;0.944654641817564;0.944654641817564;0.9412580428634038;0.9385184569052335;0.9385184569052335;0.9385184569052335
