Human;bio_embedding_extrinsic__tok-whitespace_lc_sw-user_cf-none_ner-none_Average;bio_embedding_extrinsic__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Average;bio_embedding_extrinsic__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Average;bio_embedding_extrinsic__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-user_cf-none_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-user_cf-default_ner-none_Average
2.6666666666666665;0.9443490453593318;0.9328648141438791;0.9328648141438791;0.9387723030691829;0.9103691226747431;0.9087032854287657;0.8983178786586126;0.9092003594058898
1.3333333333333333;0.9142507404910051;0.9161890292092659;0.9161890292092659;0.9142507404910051;0.9115635380133228;0.8591863168287708;0.8854964115311112;0.8565864129224694
4.0;0.9500886783423032;0.9518503015696144;0.9518503015696144;0.9518503015696144;0.9301200287638003;0.9222538316669052;0.9222538316669052;0.9222538316669052
2.6666666666666665;0.938385819369041;0.9355139140358658;0.9355139140358658;0.9355139140358658;0.9106662485503945;0.8949641176125801;0.8887952826990013;0.8949641176125801
2.6666666666666665;0.9322092472007506;0.9296425677467807;0.9296425677467807;0.9296425677467807;0.9057865554693574;0.898937767118894;0.889784404694409;0.898937767118894
1.6666666666666667;0.8870587923087638;0.8894198155559969;0.8894198155559969;0.890373095750057;0.9193017162610686;0.886895061903984;0.9062871528399126;0.8807173325765976
2.3333333333333335;0.9284723307397544;0.9284723307397544;0.9284723307397544;0.9284723307397544;0.9041882787288875;0.8903484162184694;0.8903484162184694;0.8903484162184694
1.0;0.8991005210025603;0.8952253100865657;0.8952253100865657;0.8952253100865657;0.8776734217412102;0.8799043472387044;0.8679026101339496;0.8799043472387044
1.6666666666666667;0.9451012903273975;0.9395228944864125;0.9395228944864125;0.9395228944864125;0.8974411638007174;0.9142671158860142;0.8930342802568884;0.9142671158860142
3.0;0.9438319273731937;0.9422141636830488;0.9422141636830488;0.9422141636830488;0.8770753996886541;0.8743013018901332;0.8592890171983678;0.8743013018901332
1.6666666666666667;0.925304092285884;0.925304092285884;0.925304092285884;0.925304092285884;0.8832090442221493;0.8703372007405357;0.8703372007405357;0.8703372007405357
1.3333333333333333;0.9000067390878632;0.8979765437494496;0.8979765437494496;0.8979765437494496;0.8864578263387497;0.8698018904813803;0.8691072733807517;0.8698018904813803
1.3333333333333333;0.9358974241235252;0.9358974241235252;0.9358974241235252;0.9358974241235252;0.9299424049205057;0.9017040248175847;0.9105369957029479;0.9017040248175847
1.0;0.7653619753797163;0.7653619753797163;0.7653619753797163;0.7653619753797163;0.6709191715824134;0.5971657091777608;0.5911625237499037;0.5971657091777608
1.6666666666666667;0.7554626346198721;0.7554626346198721;0.7554626346198721;0.7554626346198721;0.7163131552513912;0.6596779657586394;0.6415031346032237;0.6596779657586394
2.3333333333333335;0.895790700672436;0.8957412394485448;0.8957412394485448;0.8957412394485448;0.8574077563898351;0.8379693236458312;0.8231794435340828;0.8379693236458312
3.0;0.9476829944422976;0.9410060909507152;0.9410060909507152;0.9410060909507152;0.9044469232118884;0.892243618277378;0.8774733259568427;0.892243618277378
2.3333333333333335;0.9231670293629708;0.9248916027270202;0.9248916027270202;0.9248916027270202;0.9209785740145245;0.9028431218741956;0.8956273233967387;0.9028431218741956
3.0;0.9110766904453812;0.9110766904453812;0.9110766904453812;0.9110766904453812;0.8432000092893328;0.8440771199576967;0.828606797306024;0.8440771199576967
1.6666666666666667;0.9507683625790732;0.9492816729557202;0.9492816729557202;0.9507683625790732;0.9273673951547727;0.9079687610814571;0.9170646319695976;0.9089502499700054
3.0;0.9451193924345712;0.9451193924345712;0.9451193924345712;0.9451193924345712;0.9278024719347626;0.9141741164856817;0.9141741164856817;0.9141741164856817
2.6666666666666665;0.928278152890378;0.9321193244345166;0.9321193244345166;0.9321193244345166;0.8815151491914418;0.8752437526471484;0.8752437526471484;0.8752437526471484
1.6666666666666667;0.91694025765942;0.9203315760745899;0.9203315760745899;0.9203315760745899;0.8757773360994011;0.8659783696312874;0.8659783696312874;0.8659783696312874
3.0;0.9455374453002761;0.9457920263715417;0.9457920263715417;0.9457920263715417;0.9163013600445602;0.9096403801779102;0.9096403801779102;0.9096403801779102
2.6666666666666665;0.9639871928085307;0.9639871928085307;0.9639871928085307;0.9639871928085307;0.9148307187351393;0.9065964390936774;0.8998210206242869;0.9065964390936774
2.6666666666666665;0.9077943089969895;0.9077943089969895;0.9077943089969895;0.9077943089969895;0.9191764091502014;0.912251303082671;0.9040070539353502;0.912251303082671
2.0;0.8805856840366767;0.8801219804580337;0.8801219804580337;0.8805856840366767;0.9188469088256181;0.9123098515021392;0.911165917784674;0.9120222928574919
2.0;0.9066428098545574;0.9054234694859186;0.9054234694859186;0.9025805763195062;0.8742563876633781;0.8457393378296992;0.8521664504789556;0.8389920414759704
2.6666666666666665;0.9751749483596748;0.9747029704370856;0.9747029704370856;0.9763461764446397;0.959879945771417;0.9488331662227738;0.9534579296154633;0.9512153178696406
1.0;0.8501418915335043;0.8481806960948941;0.8481806960948941;0.8481806960948941;0.9363561598397939;0.9267522089364301;0.9293407389224745;0.9267522089364301
3.0;0.9321309000232536;0.9294758271128688;0.9294758271128688;0.9286291881063272;0.8969311588740695;0.9078613977185355;0.8853304164912537;0.900354175391861
3.0;0.9423259769415939;0.9384254172765454;0.9384254172765454;0.9317375761511413;0.901193653798764;0.8649278187413201;0.8649278187413201;0.8858827601342184
1.0;0.9077283359951478;0.9106809772344893;0.9106809772344893;0.9131720072964887;0.8803729464295241;0.868299643582569;0.868299643582569;0.8639821133951746
2.0;0.9376608347630276;0.9205950596619313;0.9205950596619313;0.9205950596619313;0.8810613838405084;0.8562926753258107;0.8562926753258107;0.865959666093532
2.0;0.9551830982429685;0.9547724061445025;0.9547724061445025;0.9551830982429685;0.9393507050215347;0.9349920756847655;0.9349920756847655;0.9347863891602478
0.0;0.7703674400043957;0.7675546900635025;0.7675546900635025;0.7905939855969425;0.817430293759354;0.6626032714805427;0.6626032714805427;0.6825753049695839
1.3333333333333333;0.891247232758142;0.8962703479687336;0.8962703479687336;0.891247232758142;0.8703245304477701;0.8628084083243001;0.8628084083243001;0.8512784773082499
2.3333333333333335;0.917019934616002;0.9242806939746097;0.9242806939746097;0.9208380988981963;0.8863446356954992;0.8675608320587878;0.8675608320587878;0.8671109613588788
0.3333333333333333;0.8628613610136436;0.8615675145249186;0.8615675145249186;0.8488975210483354;0.7984322071753867;0.7376707009018804;0.7376707009018804;0.7376707009018804
1.0;0.9118184713356233;0.9113780486350646;0.9113780486350646;0.9081810429199054;0.9174722550613771;0.8936530618367443;0.8936530618367443;0.8873503359724735
3.0;0.962719541462324;0.9647494495379476;0.9647494495379476;0.9610526125632387;0.9310883063397506;0.9191067505222278;0.9191067505222278;0.9229150624185913
2.0;0.9257213701867383;0.9248533385978481;0.9248533385978481;0.9248533385978481;0.8974290318479856;0.9018661703313301;0.8901086162287725;0.9018661703313301
1.0;0.927007582545671;0.927007582545671;0.927007582545671;0.927007582545671;0.9080529035779467;0.8890517107187159;0.9012064556724578;0.8890517107187159
1.3333333333333333;0.9391584013184736;0.9371479656845763;0.9371479656845763;0.936440812689126;0.9251514960389008;0.914916912034766;0.9150189516066158;0.9109527894251258
1.6666666666666667;0.9138308815557579;0.916730084999443;0.916730084999443;0.916730084999443;0.8971534382215063;0.8716517024923824;0.8791804927397505;0.8716517024923824
0.6666666666666666;0.9334999614477626;0.9298774328015825;0.9298774328015825;0.9312983997854057;0.9429010990554966;0.9012209030408512;0.9225733440729873;0.900377076429326
1.3333333333333333;0.9760463989174237;0.9764024930784709;0.9764024930784709;0.9740442882992218;0.9806401273400993;0.9720351583429233;0.9748336918000603;0.9725871935680825
2.0;0.9820775156799904;0.9827114816147965;0.9827114816147965;0.9832559132978291;0.9790198125638376;0.9711975051949514;0.973012701639168;0.9708771863664499
2.0;0.9614272827477605;0.9575926527948004;0.9575926527948004;0.9575926527948004;0.9393900938919048;0.9299343180366735;0.9277262668699287;0.9299343180366735
0.6666666666666666;0.9204098109746601;0.9197584612402174;0.9197584612402174;0.9237580317969442;0.8693365121512203;0.8773431793434653;0.8521492788243261;0.8767994542163687
3.0;0.9759403739068414;0.9762239633759097;0.9762239633759097;0.9765488007702645;0.9613088167116589;0.9615831623228838;0.9570854993861713;0.9612733597110554
3.0;0.9471725437440299;0.9471725437440299;0.9471725437440299;0.9471725437440299;0.9154722099452706;0.9109328605803165;0.9087193225036768;0.9109328605803165
1.3333333333333333;0.957198157490714;0.9613618810243904;0.9613618810243904;0.9613618810243904;0.9423379747072466;0.9333021016353202;0.9397185032841933;0.9333021016353202
2.0;0.9630797245127732;0.958922518991201;0.958922518991201;0.9590747783181942;0.9404794617814368;0.9292414771905836;0.9322435334751412;0.9329179176720631
2.0;0.9373490385149168;0.9373490385149168;0.9373490385149168;0.9373490385149168;0.9214004058607762;0.9128890535173436;0.9096687815766743;0.9128890535173436
1.0;0.9070024721311937;0.9097428811682795;0.9097428811682795;0.9070024721311937;0.8828422207929569;0.8783468979519151;0.8707670596762797;0.8767758525135081
1.6666666666666667;0.9559027670470166;0.9561427079996404;0.9561427079996404;0.9561427079996404;0.9421554053683208;0.9394107502393159;0.9359032029755514;0.9394107502393159
2.0;0.9442138766877426;0.9506696744274081;0.9506696744274081;0.954051584354643;0.9384457975461065;0.9277531036646747;0.9424623374922376;0.9277531036646747
0.3333333333333333;0.8980826363002732;0.8980826363002732;0.8980826363002732;0.8980826363002732;0.8907227516373679;0.87353762467036;0.8846592446297781;0.87353762467036
2.3333333333333335;0.9473666550117572;0.9465708659707094;0.9465708659707094;0.946071772082417;0.9382124689243928;0.9225863601536839;0.9288745322191031;0.9222924517014732
2.0;0.8265503459695027;0.8265503459695027;0.8265503459695027;0.8265503459695027;0.8349624135549749;0.746044139440734;0.746044139440734;0.746044139440734
1.3333333333333333;0.9367088638951401;0.9367088638951401;0.9367088638951401;0.9367088638951401;0.9246429090454412;0.9144046826207641;0.9144046826207641;0.9144046826207641
2.6666666666666665;0.9984405644326106;0.995798722191508;0.995798722191508;0.9984405644326106;0.9993411825848215;0.999206412886768;0.9994061471279299;0.9992716034018386
1.0;0.9068397244822365;0.9068397244822365;0.9068397244822365;0.9068397244822365;0.930326513714178;0.9055097106262868;0.9055097106262868;0.9055097106262868
0.3333333333333333;0.9153834659289621;0.9233823023292962;0.9233823023292962;0.9192186691622842;0.9135048582779045;0.8828500522373558;0.9016520337906943;0.8789551322905088
1.3333333333333333;0.9389200347712334;0.9389200347712334;0.9389200347712334;0.9389200347712334;0.9019299247235231;0.8901755932704207;0.8901755932704207;0.8901755932704207
1.3333333333333333;0.9595076469111835;0.9597440635164931;0.9597440635164931;0.9597440635164931;0.9175094186916624;0.937231816337034;0.9076568815798669;0.937231816337034
2.3333333333333335;0.9139256390625153;0.9128402960769628;0.9128402960769628;0.9145621033214794;0.9004871459423059;0.8899228273618187;0.8946464248980117;0.8902428643541902
3.0;0.9616288339112127;0.9617061856043433;0.9617061856043433;0.9617061856043433;0.939838527382075;0.9342899787405816;0.9342899787405816;0.9342899787405816
3.0;0.9621701167858223;0.9620950750131558;0.9620950750131558;0.9632837714087432;0.9245293243301537;0.9337655779042889;0.923251458761677;0.9349241042709072
3.0;0.9731946446767386;0.9714858132634057;0.9714858132634057;0.9725732528754915;0.9611803278884364;0.9498216093942218;0.9530104161795243;0.9491914846030735
1.3333333333333333;0.9268080113858322;0.9268080113858322;0.9268080113858322;0.9268080113858322;0.9173493329933511;0.8945420833169496;0.9068879669074809;0.8945420833169496
3.0;0.9305920634958279;0.9305920634958279;0.9305920634958279;0.9305920634958279;0.8953399372198616;0.8556931910899465;0.8556931910899465;0.8556931910899465
1.3333333333333333;0.8976730754062457;0.9054707782351279;0.9054707782351279;0.9082300361140436;0.9065876758859808;0.8863831311679375;0.8981322593485521;0.8852251138922235
4.0;0.9497902457100577;0.9497902457100577;0.9497902457100577;0.9497902457100577;0.9308995889035496;0.9212988843243274;0.9212988843243274;0.9212988843243274
2.6666666666666665;0.955739306849563;0.9549890134869047;0.9549890134869047;0.955739306849563;0.9356575863972999;0.9379698852357725;0.9305642482335839;0.941897812696194
0.3333333333333333;0.8491325782214456;0.8537929454257497;0.8537929454257497;0.8537929454257497;0.8168590589467821;0.7988428701307528;0.7988428701307528;0.7988428701307528
0.0;0.8838025459794459;0.8838025459794459;0.8838025459794459;0.8838025459794459;0.8671008160113771;0.8579646666079538;0.8475193334340454;0.8579646666079538
0.0;0.8620776909241624;0.8657463504813925;0.8657463504813925;0.8676327656096309;0.8807024763726315;0.8518088988319031;0.8658512145838193;0.8514094350852127
0.0;0.8537950965740745;0.8647630568651922;0.8647630568651922;0.8667085594957253;0.8227330528853403;0.8046172152989142;0.8046172152989142;0.8019211668190758
0.6666666666666666;0.8253262978072288;0.8466069507275058;0.8466069507275058;0.8569821019006217;0.8551807905823098;0.7915632570444431;0.8374015155492788;0.7798278069221444
0.3333333333333333;0.9290103623655345;0.9166210926394476;0.9166210926394476;0.9210077549659961;0.9085445338778699;0.894192926801698;0.8938772372335996;0.8942112539548146
0.6666666666666666;0.8935766340631693;0.8806493989106655;0.8806493989106655;0.8806493989106655;0.8882594028497514;0.8386553167597092;0.8698803959913489;0.8442211645713489
0.3333333333333333;0.9088840667282181;0.9071421102388068;0.9071421102388068;0.9084903609136372;0.8983836031339096;0.873789796461731;0.873789796461731;0.8773317281591703
0.3333333333333333;0.9450301627636118;0.9449757128824395;0.9449757128824395;0.9449899161554283;0.9271773809306277;0.9167419996373993;0.9167419996373993;0.9171848559826582
0.0;0.9165190256679415;0.9165190256679415;0.9165190256679415;0.9165190256679415;0.8990240124431198;0.884346388948646;0.884346388948646;0.884346388948646
0.0;0.9212862373974845;0.9222168743145308;0.9222168743145308;0.9212862373974845;0.8977035157306567;0.8892242184704673;0.8894738077168104;0.8869791214351445
0.0;0.7647272410715152;0.7647272410715152;0.7647272410715152;0.7647272410715152;0.7439962154830861;0.6912908294792817;0.7089732393088677;0.6912908294792817
1.0;0.8560550323622771;0.8560550323622771;0.8560550323622771;0.8560550323622771;0.9133571943729634;0.8813226635278507;0.8833033151472811;0.8813226635278507
0.0;0.820699045862368;0.8194114271002805;0.8194114271002805;0.8189421039940316;0.8362907224468309;0.7953710488492318;0.8116548733770818;0.7944504585017147
0.0;0.8096732402643704;0.8041918525554917;0.8041918525554917;0.8096732402643704;0.7790845768998842;0.7461879600014277;0.7512020349739846;0.7471828105468424
0.0;0.867044655601244;0.8650034270446935;0.8650034270446935;0.8688503453825184;0.9193395338811187;0.8944414718767673;0.9070690989172069;0.9029621428585852
0.6666666666666666;0.8994239385900988;0.8994239385900988;0.8994239385900988;0.8994239385900988;0.9323171792160756;0.9003504025589734;0.9173927684915066;0.9003504025589734
0.0;0.9186716669533092;0.9127650922221663;0.9127650922221663;0.9127650922221663;0.8607811376695003;0.8503490779926695;0.8496308436136764;0.8503490779926695
0.0;0.9294310883759221;0.9234754408818577;0.9234754408818577;0.9239204643568284;0.9026912867192175;0.883096948202371;0.8803401475894043;0.8839850042536194
0.6666666666666666;0.8364334504824728;0.8323591443421535;0.8323591443421535;0.8323591443421535;0.777029228808624;0.7543187050340617;0.7543187050340617;0.7543187050340617
0.0;0.876321443556921;0.8766158069217151;0.8766158069217151;0.8766158069217151;0.8181896886602328;0.7887940310281997;0.7887940310281997;0.7887940310281997
0.0;0.8194011536635277;0.8223927865304252;0.8223927865304252;0.8194011536635277;0.8324580098955515;0.7951249340618979;0.7920717789644399;0.7904080840152704
0.6666666666666666;0.8981545676860923;0.8962437684512525;0.8962437684512525;0.8925259873121499;0.8865811203369879;0.8793460856112182;0.8793460856112182;0.8771579187922054
0.3333333333333333;0.8605974224505182;0.867228663715735;0.867228663715735;0.8719320104147246;0.8318127140003831;0.8322178970084858;0.8322178970084858;0.8327792050263927
0.0;0.7685322943014444;0.7685322943014444;0.7685322943014444;0.7685322943014444;0.7453159842249715;0.6843783012562716;0.6878728619987525;0.6843783012562716
0.3333333333333333;0.8376364257296726;0.8647348261015755;0.8647348261015755;0.8469581753312186;0.8803697905663329;0.860769676430254;0.8589241299090971;0.8078420080894567
0.3333333333333333;0.8882217279237199;0.8856759033498999;0.8856759033498999;0.8866365916270553;0.8705588917146001;0.8611968161027564;0.8418385254922813;0.8576636499346586
0.0;0.8128786682312598;0.8221738317731626;0.8221738317731626;0.8221738317731626;0.7741925244994087;0.7288777978853628;0.740459092003111;0.7288777978853628
1.0;0.9383119696591682;0.9418495232804597;0.9418495232804597;0.941484898393405;0.9333185482740476;0.9301027823567055;0.9288996919471665;0.9293393382111155
0.0;0.8633322994289766;0.8548991812682848;0.8548991812682848;0.8682713211269422;0.8460508668476646;0.8176964579745031;0.8191013676175667;0.819392716730136
0.3333333333333333;0.8509410993780434;0.8509410993780434;0.8509410993780434;0.8509410993780434;0.8729654584568344;0.8516083136473837;0.8516083136473837;0.8516083136473837
0.6666666666666666;0.829719915283954;0.829719915283954;0.829719915283954;0.829719915283954;0.7564119034083332;0.7380284579259683;0.7380284579259683;0.7380284579259683
0.0;0.8164285034437901;0.815519604421243;0.815519604421243;0.8247220158372528;0.7894986749787445;0.7691974615144836;0.7754448539906011;0.7714372248665463
0.0;0.8675461264722679;0.8723904049481924;0.8723904049481924;0.8723904049481924;0.8441906164149277;0.8326375980594374;0.8405806721276055;0.8326375980594374
0.3333333333333333;0.7338474185787742;0.7423517304216501;0.7423517304216501;0.7393919459792043;0.6739090794039229;0.6355506972134343;0.6322572168410108;0.6135405542977034
0.0;0.8697727815344899;0.8816135154963526;0.8816135154963526;0.8816135154963526;0.8195676307363927;0.801501497578357;0.8048901825507496;0.801501497578357
1.0;0.8902136358142736;0.8974505749915357;0.8974505749915357;0.8959542541057592;0.8643359976965178;0.8545018495605057;0.8549130846988113;0.8518137274496408
0.0;0.8600946555211739;0.8568067852324336;0.8568067852324336;0.8586743981710248;0.8768163031655769;0.8018581578620839;0.8461277041910767;0.804841386703997
0.0;0.8037245669967104;0.8145445770761487;0.8145445770761487;0.8087875267211965;0.7448420103000729;0.7134133818672105;0.7063300271384133;0.6995505444074784
0.3333333333333333;0.8690495645056244;0.8685074597989236;0.8685074597989236;0.8697009465772282;0.8692469499616549;0.8352921808815945;0.8534657583173084;0.8461747142715063
0.0;0.7773485935271065;0.783129468752813;0.783129468752813;0.7768285583402101;0.7775671570086121;0.6862888396443398;0.7081311758508743;0.6739640534000352
0.3333333333333333;0.7252055405335728;0.7325810736092162;0.7325810736092162;0.73335986768313;0.6731738361835323;0.646366054230216;0.6301888466661284;0.6483850406171964
0.0;0.8095311922470424;0.808352766143652;0.808352766143652;0.808352766143652;0.8245370019514864;0.7718633431222007;0.7845416315648432;0.7718633431222007
0.0;0.8359877215346987;0.8298080236822734;0.8298080236822734;0.8298080236822734;0.8227517848865366;0.7890680670246967;0.7910938391360657;0.7890680670246967
0.3333333333333333;0.860498447934237;0.8733584349443404;0.8733584349443404;0.8677232213695257;0.8651500145287045;0.8321741047221137;0.8486075304973023;0.8321741047221137
1.0;0.8372339477068332;0.8375722253721628;0.8375722253721628;0.8341133450835988;0.7627178627044101;0.8074139354088586;0.7852731476656836;0.8031626436395687
0.0;0.8492128614392707;0.8537576422424491;0.8537576422424491;0.8490905763770283;0.7919459959399964;0.7846695971844889;0.7846695971844889;0.7827780506123139
0.3333333333333333;0.910772132949015;0.9209907139690058;0.9209907139690058;0.9209907139690058;0.9014397441028998;0.8879382674564079;0.8972404423405519;0.8879382674564079
0.6666666666666666;0.9167995682176293;0.9135735361796968;0.9135735361796968;0.9211670913640082;0.8868714383117225;0.8814632789194816;0.8725293999278855;0.8820596662332284
0.0;0.8641695140429013;0.8519034414359732;0.8519034414359732;0.8616813396723205;0.8208612663462519;0.7695402947017821;0.8118655182709478;0.770197660590665
0.6666666666666666;0.8859638763721442;0.8864075022951219;0.8864075022951219;0.8912794599199547;0.86933782791452;0.8378030634577021;0.8537118630299392;0.8375668064428419
1.0;0.9501507364683882;0.9501507364683882;0.9501507364683882;0.9501507364683882;0.9201532069625712;0.9157799167042158;0.9110137363413314;0.9157799167042158
0.0;0.9215289222046386;0.9215289222046386;0.9215289222046386;0.9215289222046386;0.905184905263128;0.8787315439326185;0.8916750840962151;0.8787315439326185
0.0;0.8596651285096193;0.8638970284753994;0.8638970284753994;0.8559639163871506;0.8657173901844516;0.8408608859456815;0.835169422528586;0.8408608859456815
0.0;0.8506910903761785;0.8506910903761785;0.8506910903761785;0.8506910903761785;0.8460017108180351;0.7825454486623838;0.8010240597317125;0.7878401527972776
0.0;0.7830693669042729;0.786006960090356;0.786006960090356;0.786006960090356;0.7786292963645619;0.7395648632479861;0.7395648632479861;0.7395648632479861
0.6666666666666666;0.8207173539576752;0.8207173539576752;0.8207173539576752;0.8207173539576752;0.7793321601670673;0.7372430467851668;0.7372430467851668;0.7372430467851668
0.3333333333333333;0.8456698000298968;0.824912329198989;0.824912329198989;0.8580304110296029;0.8523458717582224;0.8513463979383943;0.8552634725830979;0.8509409028770899
