Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.5;0.9706318839775877;0.9440606951993447;0.9345224535297377;0.9509705613951223
2.5;0.7182258679007155;0.8267539115098456;0.8267539115098456;0.8267539115098456
3.45;0.8166215818051105;0.8119276318708842;0.8119276318708842;0.8119276318708842
4.0;0.9432505879914268;0.9578537870163516;0.9535106993735637;0.9632065315356892
3.0;0.5253538831984518;0.5770129341766721;0.5770129341766721;0.5757870344821654
2.0;0.6111177562849204;0.6552645221828359;0.6552645221828359;0.6552645221828359
2.5;0.8508312717390042;0.846714703872907;0.8312025637756412;0.861116662792344
3.0;0.7381445119466419;0.7857021529432374;0.7857021529432374;0.7857021529432374
0.0;0.2686007856847224;0.3601053149464766;0.3601053149464766;0.3601053149464766
2.5;0.7546047529933657;0.7116103333027419;0.7116103333027419;0.7116103333027419
3.0;0.8887563722795365;0.9203415644777324;0.9203415644777324;0.9203415644777324
0.5;0.42994328405433846;0.460367109867487;0.460367109867487;0.4670332916142434
3.0;0.7674785132467975;0.7805017761783539;0.7739174995415098;0.7491136430268516
4.1;0.8150384655379457;0.9121385441273134;0.9121385441273134;0.9121385441273134
3.5;0.7664236490913604;0.8135383827499875;0.8135383827499875;0.8135383827499875
4.0;0.922648617211278;0.9652062137762676;0.9652062137762676;0.9652062137762676
2.5;0.7215202820873908;0.7487575408423955;0.7487575408423955;0.723747382708242
4.0;0.953118777282138;0.958493393780074;0.958493393780074;0.9580988599505242
4.0;0.9115513329024214;0.9269326405083976;0.9269326405083976;0.925473808906506
4.1;0.7080106808129915;0.8030887611806754;0.8030887611806754;0.8030887611806754
4.0;0.9192301102260297;0.8901071154670085;0.8901071154670085;0.8901071154670085
3.0;0.852562812057899;0.9051109792480131;0.9051109792480131;0.903392480657619
4.0;0.8846522929911982;0.8951921021143049;0.8951921021143049;0.8951921021143049
3.0;0.9133530552213576;0.8493403118559184;0.8493403118559184;0.8493403118559184
4.5;0.9461133259606629;0.9718785424834113;0.9667926409687713;0.9746682260148406
3.5;0.8446785953338878;0.8979309438206329;0.8979309438206329;0.9028421181355674
3.5;0.5245293231384522;0.5338960545348952;0.5338960545348952;0.5338960545348952
3.0;0.8885944330543611;0.9133725691209584;0.9133725691209584;0.9148094591518228
3.5;0.9625344751651139;0.9693161044696645;0.9693161044696645;0.9693161044696645
4.0;0.9805490503348891;0.9907273806227039;0.9897258058350663;0.9918521313075399
4.0;0.9860712604425499;0.981896275304287;0.981896275304287;0.9801641227954034
4.0;0.8136015342064844;0.9293162119793932;0.9293162119793932;0.9422186409237036
3.0;0.8428221033262006;0.8173633828974802;0.7940491301753216;0.8697456719154726
2.5;0.831018985077176;0.8741678671075696;0.8741678671075696;0.8741678671075696
2.5;0.6066038314133811;0.6517297260180857;0.6517297260180857;0.6517297260180857
3.0;0.817807963067609;0.8497064581094939;0.8497064581094939;0.8497064581094939
0.0;0.2750355140876368;0.257042509423525;0.257042509423525;0.257042509423525
4.25;0.8432399899785197;0.8365208971145544;0.8462026996918989;0.8365208971145544
3.0;0.7351497319602991;0.7250300178360229;0.7047443761404131;0.7381138382712342
3.0;0.6992119009481244;0.7652847624908191;0.7652847624908191;0.767322111353931
4.0;0.6865438830566447;0.8159532843993123;0.8159532843993123;0.7994664019099715
0.0;0.3881530866322595;0.3802761205737609;0.3802761205737609;0.4328594318430134
3.5;0.7815435913992917;0.8215264083200425;0.8215264083200425;0.8215264083200425
1.0;0.36959609272752547;0.480142720630041;0.480142720630041;0.4797068386913042
0.0;0.3487827566896414;0.3524183796810935;0.3524183796810935;0.3524183796810935
1.5;0.7104840122283763;0.7029024855334151;0.7029024855334151;0.7029024855334151
3.6;0.5966676257003186;0.7442488480476954;0.7442488480476954;0.7442488480476954
3.0;0.8400458465853335;0.8973321326670982;0.8394367779437062;0.8985787157846038
3.0;0.8642548673481109;0.8835102858031673;0.8771202587887318;0.8890552418886418
5.0;0.874416582465417;0.8723771347182868;0.8723771347182868;0.9064116635985602
3.5;0.4778216437764852;0.6063460224475776;0.6063460224475776;0.6063460224475776
0.0;0.31601703861045344;0.35298301767665863;0.3456973710778361;0.34992654482210755
4.0;0.7359900130347807;0.8231442083305318;0.8231442083305318;0.8147903790603332
4.5;0.9404701927765998;0.9690641226552088;0.9690641226552088;0.9690641226552088
3.0;0.8383532805274437;0.8661629435453607;0.8661629435453607;0.8661629435453607
3.5;0.8302918762742415;0.8913972046830357;0.8913972046830357;0.8913972046830357
4.0;0.9309901094162227;0.9462194014843034;0.9462194014843034;0.9462194014843034
3.0;0.9668391684115109;0.92308505219451;0.92308505219451;0.92308505219451
3.0;0.7935326761547714;0.8054073306749936;0.8120343329485734;0.8054073306749936
3.5;0.8712226873975882;0.9027294016041798;0.9027294016041798;0.8766576656029342
2.5;0.49065535516884234;0.6214263592591359;0.6214263592591359;0.6214263592591359
3.5;0.7728516458996338;0.8996824470015035;0.9143509853851495;0.8996824470015035
3.5;0.5252914356656315;0.5403656509554599;0.5403656509554599;0.5566831023849097
3.0;0.8233448849805795;0.9001123341102987;0.9001123341102987;0.9000441760897592
4.5;0.47289780104876816;0.5914099051687125;0.5914099051687125;0.5914099051687125
2.5;0.6668880871430758;0.6367731390980487;0.6490204578590603;0.6367731390980487
3.5;0.730816634541599;0.6964958342144887;0.7017581898610794;0.6377767765752307
3.0;0.8536151336106832;0.8535320758999722;0.8627144124048174;0.8535320758999722
2.5;0.7759040192397347;0.8187259561567193;0.8187259561567193;0.8187259561567193
4.0;0.7607179465645871;0.8364542518703606;0.8364542518703606;0.833337649199799
3.5;0.8421869343190469;0.9149740247306624;0.9149740247306624;0.8824531633695452
3.5;0.6335457038194655;0.6272816938667725;0.6272816938667725;0.6535315054121379
3.0;0.8428963364482316;0.870548365595987;0.8522014321360181;0.8899547894875115
2.5;0.8789668858062768;0.9331724153837658;0.9331724153837658;0.9331724153837658
4.0;0.7601525725504225;0.8119095725300063;0.8119095725300063;0.8119095725300063
3.5;0.6721496096038865;0.6392392585992585;0.6392392585992585;0.7023160393003274
2.5;0.5762682476346436;0.6001985880280267;0.6001985880280267;0.6001985880280267
2.5;0.7930502933390201;0.8861542912782879;0.8861542912782879;0.8861542912782879
5.0;0.8012743338881079;0.8930226311590652;0.8930226311590652;0.8930226311590652
4.25;0.7884779928336384;0.8439662535194098;0.8439662535194098;0.837606240086917
2.5;0.5652924929695932;0.7626558084349815;0.7626558084349815;0.7626558084349815
2.95;0.919853048065026;0.9060644381891705;0.9060644381891705;0.9060644381891705
3.0;0.8594799356774372;0.9100706461471292;0.8839724946214794;0.9150933432877658
3.45;0.9430487751665857;0.9341216560352599;0.9341216560352599;0.9341216560352599
2.5;0.8023225093370884;0.8732122647453674;0.8732122647453674;0.8732122647453674
0.5;0.6588502860783689;0.7282071405356313;0.6970833145003054;0.7297680041394184
4.5;0.5870889594846368;0.5633930705097203;0.5633930705097203;0.5633930705097203
2.0;0.6111869441991312;0.6070810096356265;0.6070810096356265;0.5610955772928238
2.0;0.5038927362030056;0.6595271212730895;0.6595271212730895;0.6595271212730895
3.5;0.9563711744733853;0.9705096975562141;0.9705096975562141;0.9653815859903919
3.5;0.836232085245058;0.899360452684647;0.899360452684647;0.899360452684647
4.0;0.9197626045365785;0.9297843718633202;0.9197626045365785;0.9297843718633202
3.5;0.9002806610427367;0.9262107894174745;0.9238799884598997;0.9320850446785501
4.0;0.9528993352011207;0.94501858255659;0.9453793247231951;0.9307341593739178
2.5;0.6854614005812143;0.7054655359607942;0.7054655359607942;0.7054655359607942
3.0;0.8261189573668601;0.817597868448442;0.8252244913276838;0.8155635186070906
3.0;0.6941243988540353;0.6826924002080841;0.6941508389969357;0.6826924002080841
3.0;0.47807382009894456;0.6148942860034589;0.6148942860034589;0.6148942860034589
1.0;0.36287072974417556;0.4054633059598275;0.4054633059598275;0.4054633059598275
2.0;0.7357513842699178;0.7767128113213912;0.7767128113213912;0.7996812395538264
2.0;0.41506031753124895;0.3982262559533925;0.3982262559533925;0.3982262559533925
4.5;0.9267308829749246;0.9512149198315584;0.9512149198315584;0.9395761355862304
4.0;NaN;NaN;NaN;NaN
3.0;0.9449801351525281;0.9487958441882502;0.9487958441882502;0.9487958441882502
