Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min
2.6666666666666665;0.9932802748620443;0.9932523744783565;0.9921787233450954
1.3333333333333333;0.9714106897370586;0.970491261221776;0.982092208739402
4.0;0.9973457819490308;0.9973457819490303;0.9952639209131224
2.6666666666666665;0.9449130184453146;0.9449130184453146;0.9564447484789989
2.6666666666666665;0.9730973260060634;0.9730973260060626;0.9753505335998844
1.6666666666666667;0.9785557158636277;0.9742022252369575;0.9945845845892586
2.3333333333333335;0.9954289387249229;0.9954289387249229;0.9885842303974057
1.0;0.953609424378618;0.953609424378618;0.9599294111302816
1.6666666666666667;0.983122410609855;0.983122410609855;0.9659723397084232
3.0;0.9380198473774496;0.9380198473774496;0.9665110781188876
1.6666666666666667;0.9747911884231022;0.9747911884231022;0.9879998816977096
1.3333333333333333;0.9668732474309963;0.9668732474309963;0.9760997542646674
1.3333333333333333;0.9450210725057578;0.9450210725057578;0.9773019766340277
1.0;0.9715099043513393;0.9715099043513393;0.9743287626398003
1.6666666666666667;0.9746225907766434;0.9746225907766434;0.9751998208759713
2.3333333333333335;0.8421502739719211;0.8421502739719211;0.9149761434623641
3.0;0.9039520705112584;0.9039520705112584;0.944250759956934
2.3333333333333335;0.9713181505706628;0.9713181505706628;0.9694484492772897
3.0;0.965551770894158;0.965551770894158;0.9719053357390487
1.6666666666666667;0.9950323283590511;0.9950323283590511;0.9876249290857945
3.0;0.9949256948316983;0.9949256948316983;0.9953585891889509
2.6666666666666665;0.9424279592356106;0.9424279592356106;0.9652078474151966
1.6666666666666667;0.9423861518020492;0.9423861518020492;0.9647942046645867
3.0;0.9593347095139383;0.9593347095139375;0.9734982128840957
2.6666666666666665;0.9884738020491164;0.9884738020491164;0.9845315979219008
2.6666666666666665;0.9820948656156094;0.9820948656156094;0.9989651343205395
2.0;0.9667815023631317;0.9667815023631317;0.9664805159078446
2.0;0.9600860734491592;0.9600860734491592;0.9700494324674345
2.6666666666666665;0.9718981815916449;0.9718981815916449;0.985382056885609
1.0;0.9691167706445983;0.9691167706445983;0.9855927390598541
3.0;0.9895833355452349;0.9895833355452349;0.9916395043911556
3.0;0.9705127728823053;0.9705127728823053;0.9737958376302696
1.0;0.9819428831827518;0.9819428831827518;0.9939760853510333
2.0;0.9377880055083132;0.9389477123473785;0.9350549755941496
2.0;0.9883822413863335;0.9965899672677944;0.997651263048935
0.0;0.9621698712975434;0.9560365707557948;0.9719399735156647
1.3333333333333333;0.9152094996851561;0.9183581210512781;0.9405912943108968
2.3333333333333335;0.9867378324989311;0.9867378324989311;0.9776845674951934
0.3333333333333333;0.9958608333930427;0.9958608333930427;0.9907833299518365
1.0;0.9686369548050182;0.9686369548050182;0.9844502671009526
3.0;0.9937610445696844;0.9937610445696844;0.9929445064068474
2.0;0.9300234794107688;0.932272347573521;0.9825857495265015
1.0;0.9936571364102725;0.9936571364102725;0.9748294691745336
1.3333333333333333;0.9696375177961741;0.9696375177961741;0.9798167551304569
1.6666666666666667;0.9747363278370863;0.964523627022085;0.9792541528746751
0.6666666666666666;0.9470996150718554;0.9470996150718554;0.9687632788257422
1.3333333333333333;0.9720144263077595;0.9720144263077595;0.9781723749722062
2.0;0.9756515810616067;0.9765049009834622;0.9872114721404756
2.0;0.9868041088202814;0.9868041088202814;0.9864434353939213
0.6666666666666666;0.9693209671132775;0.9693209671132775;0.9855042602384013
3.0;0.9905581295951421;0.9905581295951421;0.9904688004937001
3.0;0.9918984206609316;0.9918984206609316;0.9863427793487426
1.3333333333333333;0.9798562204238209;0.9798562204238209;0.9589738184323472
2.0;0.9898092887499282;0.9898092887499282;0.9910659416438463
2.0;0.9613484332957175;0.9613484332957175;0.9628330458980489
1.0;0.9890310581316523;0.9890310581316523;0.9842585059505766
1.6666666666666667;0.9329435244126739;0.9329602958992335;0.9491576564815025
2.0;0.9848153612222141;0.9551491347377717;0.9701571632617194
0.3333333333333333;0.9239736491109323;0.9239736491109323;0.9314557981496684
2.3333333333333335;0.966812222915143;0.966812222915143;0.9696308837187918
2.0;0.987259448498358;0.987259448498358;0.9949549550696423
1.3333333333333333;0.9640442016956834;0.9641724589325308;0.9781616292430158
2.6666666666666665;0.9999780449543222;0.9999780449543222;0.9999874958279001
1.0;0.9603424919080935;0.9603424919080935;0.9723149856893181
0.3333333333333333;0.95768291654532;0.95768291654532;0.9783577903334836
1.3333333333333333;0.9721011458839182;0.9721011458839182;0.9863182600811435
1.3333333333333333;0.9826905814576493;0.9826905814576493;0.9669828690488171
2.3333333333333335;0.9512702192667184;0.9512702192667184;0.962287007481506
3.0;0.9677742823538977;0.9677742823538977;0.9699057632243102
3.0;0.9796896319704872;0.9790901612777223;0.9815125621095603
3.0;0.9894712979688791;0.9894712979688791;0.9948140399495436
1.3333333333333333;0.8582383279311959;0.8582383279311959;0.9333634747255134
3.0;0.8717563658140272;0.8717563658140272;0.8847338489892673
1.3333333333333333;0.9596550753955546;0.9596550753955546;0.9862395276048801
4.0;0.9908695335158556;0.9908695335158556;0.994971946227107
2.6666666666666665;0.981988115730937;0.981988115730937;0.9784608960411815
0.3333333333333333;0.9154236816693566;0.9154236816693566;0.9437550329336208
0.0;0.972961522540013;0.972961522540013;0.9745026763638763
0.0;0.9408394293656854;0.9408394293656854;0.9931264736590799
0.0;0.9586033032712812;0.9586033032712812;0.9791309696734515
0.6666666666666666;0.9833150643979425;0.9833150643979425;0.9829255459983484
0.3333333333333333;0.9771601855398276;0.9751668542226767;0.9852507759678713
0.6666666666666666;0.9738093801603842;0.9738093801603842;0.9727378623181528
0.3333333333333333;0.9875944757839877;0.9875944757839876;0.9929096306610993
0.3333333333333333;0.975424283147606;0.9697753204275095;0.9543787641276665
0.0;0.9969896583540939;0.9969896583540939;0.9920525642419803
0.0;0.9702034825552764;0.9686027919701775;0.9919806727493313
0.0;0.9492363025910887;0.9492363025910887;0.9606777712185132
1.0;0.9841364112761081;0.9841364112761081;0.9845582395838761
0.0;0.9531775317851906;0.953183533620336;0.9673610800722243
0.0;0.9771090819732458;0.9771090819732458;0.9589957498183672
