Human;FlairA;FlairB;Flair
2.6666666666666665;0.6999365386774296;0.7355016431976057;0.7655296873261971
1.3333333333333333;0.7388252893449634;0.7623441101895605;0.7624493895215785
4.0;0.8202608674222921;0.8367311104996964;0.8202608674222921
2.6666666666666665;0.7272033434062543;0.6987014883409665;0.7614941040307494
2.6666666666666665;0.6952226065226973;0.6867999358616554;0.7348145562069115
1.6666666666666667;0.73769712965981;0.7549355837543045;0.70516218168765
2.3333333333333335;0.7661579520031462;0.7664447067454587;0.7661579520031462
1.0;0.7258296343965004;0.6809095295361443;0.75910496147719
1.6666666666666667;0.7827002975063696;0.7601897670044327;0.8307244633613549
3.0;0.7352036552545924;0.7472190916280853;0.7550978790377125
1.6666666666666667;0.8045820476433905;0.8113647893160829;0.8045820476433905
1.3333333333333333;0.6928866311249231;0.688820312496471;0.721137791815785
1.3333333333333333;0.7882107195691366;0.7877245174394751;0.7900246284417648
1.0;0.5733386231249241;0.6220699375596686;0.582668123978116
1.6666666666666667;0.641367641983761;0.6889985350640316;0.6982663777935963
2.3333333333333335;0.692508643088238;0.7127097045624574;0.7439230669627206
3.0;0.8374508334115337;0.8691123301643723;0.8660648536362051
2.3333333333333335;0.7101492674393738;0.7462858042892733;0.7343794375905582
3.0;0.6066446425502949;0.6179669438876946;0.663918365038661
1.6666666666666667;0.7724873886194443;0.7637695528216926;0.7761266078651128
3.0;0.8170621962187931;0.8248491930610942;0.8170621962187931
2.6666666666666665;0.6321610819778227;0.6209381370901238;0.6321610819778227
1.6666666666666667;0.6292086389609244;0.6510771337422864;0.6292086389609244
3.0;0.7447198089970001;0.7599481055959196;0.7447198089970001
2.6666666666666665;0.8247091910456886;0.8400186050027278;0.8458853020679723
2.6666666666666665;0.7232552952942704;0.7325409506929245;0.7593398685461392
2.0;0.7621115883809576;0.7618805073140532;0.7656628862264182
2.0;0.69895482695579;0.7193786798113502;0.6995175998506767
2.6666666666666665;0.8237653325180879;0.8369453168570352;0.8260886340398714
1.0;0.7663410580169363;0.7655847431544016;0.7809920932032592
3.0;0.7510204061880266;0.7612561875179732;0.8072179250816222
3.0;0.6984104792090329;0.6801061159291054;0.6984104792090329
1.0;0.7246808599833364;0.747318818849276;0.7246808599833364
2.0;0.691647900080378;0.658671554580697;0.691647900080378
2.0;0.8183223547900441;0.8130097039307743;0.8183223547900441
0.0;0.6776177319890022;0.6886405609428053;0.6776177319890022
1.3333333333333333;0.7154277521634602;0.672107278728466;0.7154277521634602
2.3333333333333335;0.7095128613352513;0.7244359560785573;0.7095128613352513
0.3333333333333333;0.5836185586037135;0.5563226823153165;0.5836185586037135
1.0;0.7600492505043186;0.759753673026328;0.7600492505043186
3.0;0.819350591053157;0.8236382866877611;0.819350591053157
2.0;0.7071200709013105;0.693333636257774;0.7481116636947011
1.0;0.7494189822294027;0.7563615652083125;0.743665820038551
1.3333333333333333;0.8064951587981528;0.820887530847185;0.831480804709117
1.6666666666666667;0.7311321987148851;0.7671484029096796;0.7071197621130553
0.6666666666666666;0.7919464355406192;0.7960029038190102;0.7300402517877596
1.3333333333333333;0.9060047349581586;0.8979014947244356;0.8965151090298829
2.0;0.9094637569480588;0.9159271241165968;0.9050158839547199
2.0;0.7385823856303458;0.782220389033052;0.7538854045627403
0.6666666666666666;0.6248390019690067;0.6641773150374405;0.7000817520200144
3.0;0.8808086993511237;0.8791115701592738;0.9160162719572147
3.0;0.7662287441766926;0.7767652886078673;0.7757987643078089
1.3333333333333333;0.7990609340595215;0.7948463001193994;0.787403392979333
2.0;0.8402849048129896;0.8404887186139254;0.840032460515914
2.0;0.733969595522217;0.6975247300157831;0.754789988565321
1.0;0.6570649292599307;0.6606574792414517;0.6815452891687067
1.6666666666666667;0.7647745165582376;0.787079449145811;0.7777661450889917
2.0;0.8791683485144627;0.8797374482269136;0.8626563498060864
0.3333333333333333;0.713084439747772;0.7183867727029127;0.6984071296316348
2.3333333333333335;0.7644277332898846;0.7670283539680848;0.7469876718248816
2.0;0.6169220562144656;0.6032430466191907;0.6169220562144656
1.3333333333333333;0.7802583366174275;0.8042358001050667;0.7802583366174275
2.6666666666666665;0.9980682702686721;0.9980153175679064;0.9978851538471573
1.0;0.7188521727571497;0.7591720980714431;0.7188521727571497
0.3333333333333333;0.6957417873628794;0.7097378230338722;0.7070205727507806
1.3333333333333333;0.7962128493483854;0.8092448279554866;0.7962128493483854
1.3333333333333333;0.748787462902599;0.7791238039463964;0.8016965544383905
2.3333333333333335;0.7063669153166453;0.7006965225861704;0.6928372521740224
3.0;0.8266887420913264;0.8190270379093528;0.8266887420913264
3.0;0.6727883104057344;0.6926862088177689;0.7134273354258637
3.0;0.8689464186005995;0.8770017062086487;0.8695236820789094
