Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
2.6666666666666665;0.9419824004179905;0.9345212288328433;0.9478103226209619
1.3333333333333333;0.8654999909752874;0.8456288873642652;0.8832455151672165
4.0;0.9390284615459806;0.9355529492540926;0.9518424654030192
2.6666666666666665;0.8762833475354946;0.8762833475354946;0.8951184254300775
2.6666666666666665;0.9220613100210574;0.9193719286293857;0.9289741331389351
1.6666666666666667;0.8428078405442868;0.8443814731501825;0.8708301196553476
2.3333333333333335;0.8800505086047445;0.8800505086047445;0.9089259545100793
1.0;0.8667827238659909;0.8667827238659909;0.8891973337014637
1.6666666666666667;0.9382183291816015;0.9382183291816015;0.9435594865421387
3.0;0.8448743903307088;0.8448743903307088;0.8838490524747972
1.6666666666666667;0.8756602732690253;0.8756602732690253;0.897688649478311
1.3333333333333333;0.8729675845753453;0.8729675845753453;0.887190903304185
1.3333333333333333;0.882480897452205;0.882480897452205;0.8960716747883217
1.0;0.7759300077022323;0.7759300077022323;0.7892310793070622
1.6666666666666667;0.7751809944466911;0.7751809944466911;0.7787397618369736
2.3333333333333335;0.8176859041327055;0.8176859041327055;0.856704984182885
3.0;0.9251228498509831;0.9251228498509831;0.9341430845014816
2.3333333333333335;0.8788057585925788;0.8788057585925788;0.8992192006827918
3.0;0.9134667978238096;0.9134667978238096;0.9307677667278083
1.6666666666666667;0.9197506125059333;0.9197506125059333;0.928847632229835
3.0;0.89354704103814;0.89354704103814;0.9149120840930395
2.6666666666666665;0.8514382057530935;0.8514382057530935;0.8817820979200928
1.6666666666666667;0.851900391565861;0.851900391565861;0.8834605547811223
3.0;0.8974845077987467;0.8973394033276543;0.9171682696173131
2.6666666666666665;0.9052073748836437;0.9052073748836437;0.9159727997615188
2.6666666666666665;0.9381023810105172;0.9381023810105172;0.9501674587683944
2.0;0.8051433110434076;0.8051433110434076;0.8747368113691434
2.0;0.8200988540577748;0.8200988540577748;0.8396052836628993
2.6666666666666665;0.9724853995955659;0.9724853995955659;0.9784858999036607
1.0;0.892287432597476;0.892287432597476;0.908638189254282
3.0;0.9440776584048366;0.9440776584048366;0.9476462079045606
3.0;0.8996145366317754;0.8996145366317754;0.9075460619702264
1.0;0.8882435446056675;0.8882435446056675;0.9141689771193134
2.0;0.9100890972282084;0.9119582004011905;0.9226315280496209
2.0;0.9422567306826201;0.9541995699564291;0.9574052014216053
0.0;0.7713967544782651;0.7666537709715529;0.8127842359801564
1.3333333333333333;0.8598285849896602;0.8750828033986161;0.882673192505294
2.3333333333333335;0.8822870148895187;0.8822870148895187;0.9049557259913596
0.3333333333333333;0.9128521083675349;0.9128521083675349;0.9172754475132586
1.0;0.8915173445300266;0.8915173445300266;0.8964999414159082
3.0;0.9226854641933431;0.9226854641933431;0.94561121125462
2.0;0.9161456683552172;0.9162637630703637;0.9266319452920718
1.0;0.8696141376157657;0.8696141376157657;0.8883236823154586
1.3333333333333333;0.8847107498618295;0.8847107498618295;0.8968763803910274
1.6666666666666667;0.9116047830072318;0.9024834886677018;0.9092043165482053
0.6666666666666666;0.8582249150248793;0.8582249150248793;0.8853605276486134
1.3333333333333333;0.9465130417539596;0.9465130417539596;0.9499238411824565
2.0;0.940904411035429;0.9401812338694857;0.9449787601689991
2.0;0.9539243448637561;0.9539243448637561;0.9573238810734986
0.6666666666666666;0.8576574445529512;0.8576574445529512;0.8851511128458153
3.0;0.9539918513131115;0.9539918513131115;0.9545813840390804
3.0;0.9000837554619381;0.9000837554619381;0.9105018188863993
1.3333333333333333;0.9128697854312485;0.9128697854312485;0.9288304641004629
2.0;0.954906364775578;0.954906364775578;0.9546137446780713
2.0;0.8938266685663685;0.8938266685663685;0.9248453552523717
1.0;0.7984036744156165;0.7984036744156165;0.8591665580995151
1.6666666666666667;0.9076905545980707;0.9073349974842033;0.9153078372692616
2.0;0.903104121980799;0.9045516336566409;0.914288912188565
0.3333333333333333;0.8737875690334539;0.8737875690334539;0.8822281047235508
2.3333333333333335;0.9066549522258757;0.9066549522258757;0.9121009753320748
2.0;0.8002965404158222;0.8002965404158222;0.8200900444650655
1.3333333333333333;0.902509387110026;0.9055173786051748;0.9190751015720935
2.6666666666666665;0.9945373857187424;0.9945373857187424;0.9954195652953953
1.0;0.8993012887384956;0.8993012887384956;0.9262688132554991
0.3333333333333333;0.8244066386191871;0.8244066386191871;0.8476872778122296
1.3333333333333333;0.9288255818578366;0.9288255818578366;0.9428127161309879
1.3333333333333333;0.9366714861953371;0.9366714861953371;0.9407692735794131
2.3333333333333335;0.865180324740333;0.865180324740333;0.887519965899516
3.0;0.9512502312144065;0.9512502312144065;0.9477581292603152
3.0;0.9280940354160307;0.9319745011679923;0.9349293269657519
3.0;0.9581871701356449;0.9581871701356449;0.9648475795722942
1.3333333333333333;0.8935784109569098;0.8935784109569098;0.9127002487973761
3.0;0.8571745036637123;0.8571745036637123;0.8940693557792725
1.3333333333333333;0.8037766592120319;0.8037766592120319;0.8407532496721389
4.0;0.9400638554075064;0.9400638554075064;0.9454207506039486
2.6666666666666665;0.8581134428082123;0.8581134428082123;0.8973181455260377
0.3333333333333333;0.8722388249898381;0.8722388249898381;0.8925519798381062
0.0;0.8091748451827436;0.8091748451827436;0.8412469013594686
0.0;0.8267409383730582;0.8267409383730582;0.8584651990655947
0.0;0.8023623773880894;0.8023623773880894;0.8362600636432658
0.6666666666666666;0.8251122760081707;0.8251122760081707;0.8417095574779994
0.3333333333333333;0.8923489681895109;0.8907266825177037;0.9032019498867483
0.6666666666666666;0.8746044895668403;0.8746044895668403;0.8875962439026215
0.3333333333333333;0.8324996000073618;0.8433323014311366;0.86297138453085
0.3333333333333333;0.8365699907960363;0.8466723484191173;0.8604174400810455
0.0;0.7939263750473097;0.7939263750473097;0.841325931640185
0.0;0.8392241844012841;0.8302415698241274;0.8608087704945535
0.0;0.7890534135824226;0.7890534135824226;0.8151450852739305
1.0;0.809969551845665;0.809969551845665;0.8503181534660083
0.0;0.8157513148683165;0.811455389942449;0.8280468935568777
0.0;0.7973799422599497;0.7973799422599497;0.829866493711443
0.0;0.8025697045265484;0.8025697045265484;0.8589146748600006
