
SNOMED Id1;SNOMED Id1;LeacockChodorow;AncSPLLeacockChodorow
247815003;414767007;1.072636802264849;0.8649974374866046
295026008;444005000;1.072636802264849;1.072636802264849
398691006;368397005;1.2396908869280152;0.8649974374866046
728506001;10680791000119100;0.7472144018302211;0.7472144018302211
5111000146108;427223001;0.9985288301111273;0.9985288301111273
90841008;735607008;1.072636802264849;0.8649974374866046
310456004;407089000;1.3350010667323402;1.3350010667323402
170278009;62299004;1.3350010667323402;1.3350010667323402
427642009;289503001;1.2396908869280152;0.9295359586241757
110698008;34636005;1.2396908869280152;1.072636802264849
284294002;143351000119104;0.6931471805599453;0.6931471805599453
167261002;463958006;1.2396908869280152;1.1526795099383855
231209002;712899004;0.8649974374866046;0.8649974374866046
243953008;409198005;0.9295359586241757;0.6931471805599453
23696008;415223004;0.9295359586241757;0.9295359586241757
730174004;280760005;1.1526795099383855;0.8649974374866046
609289007;131592000;0.6418538861723948;0.6418538861723948
704548009;65855007;0.7472144018302211;0.7472144018302211
50531009;420196006;0.9295359586241757;0.8649974374866046
387159009;164339001;1.2396908869280152;1.1526795099383855
55326008;245858000;0.9295359586241757;0.9295359586241757
257059003;51835002;1.072636802264849;1.072636802264849
61477008;423087008;1.072636802264849;1.072636802264849
125026003;469634003;0.9985288301111273;0.9295359586241757
780087009;721026002;1.4403615823901665;1.4403615823901665
235325001;216424003;0.9985288301111273;0.7472144018302211
23901000087101;407836002;1.4403615823901665;1.4403615823901665
258960009;404054005;0.9985288301111273;0.9295359586241757
248722004;20643000;0.9985288301111273;0.8043728156701697
11623000;408593002;1.072636802264849;1.072636802264849
129336009;206285007;1.1526795099383855;1.1526795099383855
82606004;391118006;1.1526795099383855;1.1526795099383855
219197006;188890008;0.9295359586241757;0.8649974374866046
385681001;302323001;1.2396908869280152;1.2396908869280152
774882003;90266000;1.072636802264849;0.9985288301111273
135840009;250939002;1.072636802264849;1.072636802264849
445909003;401854005;0.7472144018302211;0.7472144018302211
787475007;700788009;1.072636802264849;1.072636802264849
437921000;420873008;0.8649974374866046;0.8043728156701697
268933000;408354007;1.1526795099383855;1.1526795099383855
450518000;724421001;1.072636802264849;0.9295359586241757
372440000;106250008;1.4403615823901665;1.4403615823901665
217179009;386895008;1.072636802264849;1.072636802264849
297483007;428615006;1.3350010667323402;1.3350010667323402
127583001;396994009;1.2396908869280152;1.1526795099383855
253721001;360874004;1.1526795099383855;1.1526795099383855
108611006;27301002;1.2396908869280152;1.2396908869280152
112630007;730985003;0.9295359586241757;0.5930637220029626
88642000;431608002;1.4403615823901665;1.1526795099383855
1038000;260611004;1.072636802264849;1.072636802264849
440554009;82990002;1.55814461804655;1.3350010667323402
373928002;75870009;0.9985288301111273;0.8649974374866046
698262009;95438009;0.8649974374866046;0.8649974374866046
720729008;398969002;0.9985288301111273;0.9295359586241757
19596006;260240005;0.9295359586241757;0.9295359586241757
269955001;286285005;0.9295359586241757;0.9295359586241757
446756002;13020006;0.8649974374866046;0.6418538861723948
406474005;246659002;1.072636802264849;0.8649974374866046
56285002;386088000;1.1526795099383855;1.072636802264849
227884001;402866002;0.9985288301111273;0.9985288301111273
416996000;18033002;1.3350010667323402;1.3350010667323402
173028001;710002009;0.9985288301111273;0.8649974374866046
306515002;10631591000119108;1.1526795099383855;1.072636802264849
284166001;91931000;1.072636802264849;1.072636802264849
159956003;16718007;0.9985288301111273;0.9985288301111273
404181007;467892009;0.9985288301111273;0.9295359586241757
118901000119102;228256000;1.2396908869280152;1.2396908869280152
4483005;130256005;1.3350010667323402;1.3350010667323402
703890004;372297000;0.9985288301111273;0.9985288301111273
200190007;388254009;0.6931471805599453;0.6931471805599453
53710007;395321006;1.072636802264849;0.8649974374866046
388155000;459124008;0.6418538861723948;0.5465437063680699
223839004;116290004;1.1526795099383855;1.072636802264849
707717005;41895009;1.4403615823901665;1.4403615823901665
290381000119108;229925007;1.072636802264849;0.9985288301111273
426145004;159376002;1.072636802264849;0.9985288301111273
735981009;235874007;0.9295359586241757;0.6931471805599453
305653009;428622003;1.072636802264849;1.072636802264849
52560005;225653004;1.072636802264849;0.9295359586241757
257880008;253225009;1.2396908869280152;1.1526795099383855
168417005;470371003;1.2396908869280152;1.2396908869280152
774024001;97001000119106;1.2396908869280152;1.1526795099383855
212300008;251806008;1.3350010667323402;1.2396908869280152
727546005;715078007;0.6931471805599453;0.5930637220029626
173070006;215983009;0.9985288301111273;0.9985288301111273
34095006;183802008;1.3350010667323402;1.3350010667323402
401861009;698829006;1.2396908869280152;1.1526795099383855
95249000;252548007;1.1526795099383855;0.8649974374866046
360498003;121370007;0.9295359586241757;0.9295359586241757
712937003;714763002;1.845826690498331;1.1526795099383855
224623000;67108001;0.6418538861723948;0.6418538861723948
263085003;133863002;1.072636802264849;1.072636802264849
16323611000119102;278882002;0.8649974374866046;0.8043728156701697
730304007;45793000;1.845826690498331;1.4403615823901665
425961009;34178000;1.1526795099383855;0.9985288301111273
1041000087105;726966002;0.8043728156701697;0.6931471805599453
767907000;131241009;0.9985288301111273;0.8649974374866046
771389002;707884002;1.4403615823901665;1.1526795099383855
52526003;79755009;1.072636802264849;0.9985288301111273
40054001;111160004;1.072636802264849;0.9985288301111273
223476006;106176003;1.4403615823901665;1.3350010667323402
402155007;462495009;0.9985288301111273;0.9295359586241757
178463000;706187000;1.072636802264849;0.9985288301111273
162038003;407065007;1.1526795099383855;1.072636802264849
762436001;124295007;1.55814461804655;1.2396908869280152
233408002;447695000;1.1526795099383855;0.9985288301111273
723130007;765289008;1.4403615823901665;1.2396908869280152
702826007;466493004;0.9295359586241757;0.9295359586241757
214471006;32552001;0.8649974374866046;0.8649974374866046
698801008;114762004;0.9985288301111273;0.6931471805599453
736345007;766425006;1.4403615823901665;1.4403615823901665
295111009;63330006;1.1526795099383855;1.1526795099383855
732179000;273056005;0.9985288301111273;0.9985288301111273
264509009;63836009;1.1526795099383855;1.1526795099383855
200216008;434272009;0.7472144018302211;0.6931471805599453
771573001;202407001;1.3350010667323402;1.2396908869280152
734293001;1661000119106;0.9985288301111273;0.9985288301111273
8757006;407700005;1.072636802264849;0.9295359586241757
463665001;273440007;1.2396908869280152;1.1526795099383855
787392004;672421000119109;0.7472144018302211;0.6418538861723948
277357006;773814000;1.072636802264849;0.9985288301111273
227984000;439631000124101;0.9985288301111273;0.9985288301111273
769001007;116382001;1.072636802264849;1.072636802264849
199647002;274047005;1.072636802264849;0.9985288301111273
450406007;764854006;1.3350010667323402;1.3350010667323402
296365007;129828009;1.3350010667323402;1.1526795099383855
782737003;732602009;1.4403615823901665;1.4403615823901665
328271000119104;306110004;1.072636802264849;0.9295359586241757
159981000;70732003;1.072636802264849;1.072636802264849
410883006;361392005;1.2396908869280152;1.1526795099383855
704930005;142612007;1.1526795099383855;1.072636802264849
395885005;367461000119104;1.072636802264849;1.072636802264849
434908003;78152008;0.9295359586241757;0.8043728156701697
396701002;235404002;1.2396908869280152;1.2396908869280152
283915004;172815003;1.072636802264849;1.072636802264849
442334004;365036005;0.9295359586241757;0.9295359586241757
224001000;447854000;1.3350010667323402;1.3350010667323402
255692009;235032001;0.9985288301111273;0.9985288301111273
469915001;412354008;1.4403615823901665;1.4403615823901665
91986004;721434001;1.55814461804655;1.2396908869280152
717341002;371352009;1.2396908869280152;1.2396908869280152
430823004;247465000;1.072636802264849;0.9985288301111273
62554008;39007007;0.8043728156701697;0.8043728156701697
283361008;764125003;1.2396908869280152;1.1526795099383855
705499009;205093009;1.1526795099383855;1.1526795099383855
719405005;103022008;1.2396908869280152;1.2396908869280152
405038001;117319009;0.9985288301111273;0.9985288301111273
391816007;285178006;0.8043728156701697;0.8043728156701697
168259009;77206006;0.8043728156701697;0.7472144018302211
12240661000119103;123774009;1.4403615823901665;1.4403615823901665
406735002;302429001;0.6418538861723948;0.5465437063680699
408549002;208471006;1.1526795099383855;1.072636802264849
444774009;6060001;1.072636802264849;1.072636802264849
247727008;727209005;0.8649974374866046;0.8043728156701697
50113001;403739000;0.8649974374866046;0.8043728156701697
469836003;430372001;1.6916760106710724;1.4403615823901665
234771000;18417009;1.1526795099383855;0.9985288301111273
169340001;4951000124102;1.1526795099383855;1.1526795099383855
725456007;173898008;0.9985288301111273;0.9295359586241757
429131000124107;49909006;1.3350010667323402;1.3350010667323402
282612007;326542006;0.8649974374866046;0.8043728156701697
259626008;20691000122100;1.6916760106710724;1.4403615823901665
247549004;103119009;0.9985288301111273;0.9985288301111273
775749000;699174008;1.2396908869280152;1.1526795099383855
428542004;777746006;1.072636802264849;1.072636802264849
423289001;770591002;1.072636802264849;0.8043728156701697
79031007;81494002;1.1526795099383855;1.1526795099383855
365903007;95048004;1.1526795099383855;0.9295359586241757
29630005;12290003;1.3350010667323402;1.2396908869280152
424631008;36767002;1.072636802264849;1.072636802264849
408780005;52628005;1.1526795099383855;1.1526795099383855
282295000;108152001;1.3350010667323402;1.3350010667323402
397989004;80797002;1.2396908869280152;0.9295359586241757
228046006;103431004;0.9295359586241757;0.8649974374866046
103133009;370026001;0.9295359586241757;0.8649974374866046
435511000124109;257651001;1.1526795099383855;1.1526795099383855
171990008;775900003;1.3350010667323402;1.3350010667323402
68107009;332421000119101;1.55814461804655;1.4403615823901665
68566005;46777003;0.9985288301111273;0.7472144018302211
210356001;246431006;0.9985288301111273;0.9295359586241757
2846002;36749009;0.7472144018302211;0.6418538861723948
255586005;71098000;1.6916760106710724;1.6916760106710724
440926006;728334009;0.7472144018302211;0.6931471805599453
441636005;420430006;1.4403615823901665;1.4403615823901665
774752002;251064008;1.3350010667323402;1.3350010667323402
469170004;10625631000119108;0.9985288301111273;0.9295359586241757
8956009;40879004;1.072636802264849;1.072636802264849
128124001;249971006;1.2396908869280152;1.2396908869280152
169600002;275148007;1.6916760106710724;1.3350010667323402
167083005;436841000124103;1.072636802264849;0.9985288301111273
224108009;52229009;0.9985288301111273;0.9295359586241757
419776002;29330004;1.3350010667323402;1.3350010667323402
165074004;439437006;1.2396908869280152;1.2396908869280152
729397008;291339007;0.9295359586241757;0.8043728156701697
80153006;467046007;0.9985288301111273;0.9985288301111273
315385008;292981005;0.8649974374866046;0.8649974374866046
172676009;406458000;1.1526795099383855;1.1526795099383855
8161005;411825005;1.072636802264849;1.072636802264849
202233007;18565007;1.4403615823901665;1.3350010667323402
370601006;1085161000119102;0.7472144018302211;0.6418538861723948
167875003;433817005;1.3350010667323402;1.3350010667323402
259661002;159907004;1.2396908869280152;1.2396908869280152
49295000;402086004;0.5930637220029626;0.5930637220029626
62334008;443209008;0.6418538861723948;0.5930637220029626
122645001;26713004;0.9985288301111273;0.9985288301111273
169032003;120010002;1.845826690498331;1.55814461804655
366079002;448667002;1.6916760106710724;1.6916760106710724
417045009;225310007;1.1526795099383855;1.1526795099383855
127020005;325218001;1.3350010667323402;1.2396908869280152
79922009;126513000;1.845826690498331;1.845826690498331
386770004;312769007;1.072636802264849;1.072636802264849
279117008;323245002;1.4403615823901665;1.4403615823901665
781261009;420604000;1.072636802264849;1.072636802264849
411664006;447014001;0.9985288301111273;0.8043728156701697
721110000;440892002;0.9295359586241757;0.9295359586241757
768607004;438661000124101;1.2396908869280152;1.2396908869280152
17996008;244792003;0.8649974374866046;0.7472144018302211
239096008;407419004;1.072636802264849;1.072636802264849
67689006;41978000;0.9985288301111273;0.8649974374866046
426686007;777405000;1.55814461804655;1.55814461804655
198759003;401384006;0.9295359586241757;0.8649974374866046
722930000;363417006;1.55814461804655;1.3350010667323402
70758003;18013001;1.3350010667323402;1.3350010667323402
37079002;722234002;0.8649974374866046;0.6931471805599453
79811009;15494004;1.1526795099383855;0.9985288301111273
313026002;115875000;1.1526795099383855;0.9985288301111273
24858002;398446008;0.6418538861723948;0.5930637220029626
439912007;390974006;1.1526795099383855;1.072636802264849
272500005;60838006;0.8649974374866046;0.8649974374866046
109015005;71022009;1.1526795099383855;1.1526795099383855
313096008;130725001;1.2396908869280152;0.9295359586241757
25107009;121228000;1.072636802264849;1.072636802264849
434221000124100;434419007;0.7472144018302211;0.7472144018302211
18681005;133907004;1.3350010667323402;1.3350010667323402
186968004;225326008;1.1526795099383855;1.1526795099383855
55336000;442221000124109;1.4403615823901665;1.3350010667323402
240959006;290797003;1.2396908869280152;1.2396908869280152
297318009;413630004;0.9295359586241757;0.9295359586241757
414294007;128888002;0.8043728156701697;0.7472144018302211
50847000;54014004;1.072636802264849;0.9985288301111273
